object_id,Repair and Restoration_tenders_awarded_value
02-023-00001,33514415.0
02-023-00003,238068165.06
02-023-00005,45128083.0
02-023-00008,3517777.0
02-024-02110,1948051.0
02-024-02111,4523839.0
02-024-02116,607156.0
02-024-02117,1360783.0
02-024-02118,482343127.0
02-024-02119,839435.0
02-024-02121,9738359.0
02-024-02122,738894.0
02-024-02123,10742050.5
02-024-02124,635052.0
02-024-02128,19145495.0
02-024-02130,611770.78
02-027-00018,2695882.0
02-027-00025,2017982.0
02-027-00026,1930607.0
02-027-00027,1039962.0
02-027-00028,26100230.0
02-027-00029,2659163.0
02-027-00033,2395015.0
02-028-02854,3520571.0
02-028-02855,13427406.0
02-028-02856,38000329.0
02-028-02858,34883619.0
02-028-02859,27389783.0
02-028-02860,816748.0
02-029-00066,1663644.94
02-030-02106,1825518.0
02-030-02108,859671.0
02-030-02109,844778.0
02-031-00059,840911.22
02-031-00064,926064.0
02-032-00049,1525057.0
02-032-00050,11245009.0
02-032-00053,346493.0
02-032-00056,4803488.0
02-032-01637,33396106.95
02-033-00035,4705178.0
02-033-00037,21781069.0
02-033-00044,63262440.0
02-033-00047,2175752.0
