object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,46254658.0
02-023-00005,63766138.0
02-024-02110,30455058.0
02-024-02116,15261272.0
02-024-02119,305493.0
02-024-02123,75640721.0
02-024-02126,121219789.0
02-024-02127,7606681.0
02-024-02128,59578790.269999996
02-026-00012,16068326.0
02-026-00014,19205920.0
02-026-00015,11758077.0
02-026-00017,3397536.0
02-027-00025,138351421.0
02-027-00026,26361032.17
02-027-00029,477798.0
02-028-02857,2100805.01
02-028-02858,1516628.53
02-028-02859,2571319.0
02-029-00066,198657756.0
02-029-00068,42082333.0
02-029-00069,32145334.6
02-030-02108,18023012.0
02-031-00058,2039971.0
02-031-00062,13922347.5
02-031-00064,1945956.6400000001
02-032-00048,5285449.0
02-032-00050,7641870.0
02-032-00053,859802.0
02-032-01637,873916.4
02-033-00035,793880.0
02-033-00037,1199912.0
02-033-00047,2699953.9
02-034-01706,355820.0
