object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,7123345.98
02-023-00008,2423190.0
02-024-02116,3772574.0
02-024-02118,75734598.0
02-024-02119,4834052.42
02-024-02123,4906476.0
02-024-02127,12731408.0
02-024-02129,772992.0
02-026-00012,1221963.0
02-026-00014,6162381.0
02-026-00015,1582261.0
02-027-00027,709602.0
02-028-02854,736943.0
02-028-02855,40757847.0
02-028-02858,1145668.0
02-028-02859,4726954.4
02-029-00069,39579104.5
02-031-00058,1198364.0
02-031-00059,1295644.7
02-031-00062,9108577.5
02-031-00063,1684830.0
02-031-00064,1608415.0
02-032-00048,5624598.0
02-032-00050,8521464.01
02-032-01637,14679342.0
02-033-00037,1342948.0
