object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,1774626.0
02-023-00005,258532519.0
02-024-02116,16643654.2
02-024-02118,36697537.7
02-024-02122,50239047.0
02-024-02123,127917413.0
02-024-02124,77723892.0
02-024-02126,8914116.25
02-024-02128,19015498.98
02-028-02854,880951.0
02-028-02855,371250.0
02-028-02858,2132732.0
02-028-02859,1466128.48
02-029-00065,3377364.0
02-029-00066,8521283.0
02-029-00068,762066.0
02-029-00069,77531764.0
02-030-02104,255541734.9
02-031-00058,3367794.0
02-031-00062,4121348.0
02-031-00064,4136529.0
02-032-00048,1826987.0
02-032-00050,4683160.0
02-032-01637,1942353.0
02-033-00037,547746031.0
02-033-00038,6036859.0
02-033-00047,687958.0
