Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
08-Aug-2022 05:00 PM,17-Aug-2022 11:00 AM,08-Aug-2022 05:00 PM,17-Aug-2022 10:00 AM,NA ,NA ,08-Aug-2022 05:00 PM,17-Aug-2022 10:00 AM,23-Aug-2022 10:00 AM,PWD,NAHAN 7292-7322,2022_PWD_63524_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Executive Engineer HPPWD B and R Division Nahan,"52,800",No,fixed,,Nil,Nil,"C/o Bridge over Kandaiwala Khud to connecting Village Kandaiwala, GP Burma Papdi, Tehsil Nahan, Sirmaur (HP)",C/o Bridge over Kandaiwala Khud to connecting Village Kandaiwala,As per Bidding Documents ,NA ,"30,18,568",Civil Works - Bridges,NA ,Tender,75.0,60.0,Nahan,173001.0,NA ,NA ,NA ,HPPWD B and R Division Nahan,No ,No,1.0,Fee/PreQual/Technical,.pdf,Receipt of Cost of Tender and Earnest Money Payment,1.0,ICICI BANK,"1,500",Nil,Nil,Yes,AOC,V. K. Aggarwal,Internal,Suptd. DAO HDM,Vijay Kumar Aggarwal,22-Aug-2022 05:14 PM,23-Aug-2022 10:00 AM,techsummary_95745.pdf (1391.09 KB),PWD,2022_PWD_63524_1,NAHAN 7292-7322,"C/o Bridge over Kandaiwala Khud to connecting Village Kandaiwala, GP Burma Papdi, Tehsil Nahan, Sirmaur (HP)",23-Sep-2022,"INR 3,018,568",60.0,Vijay Kumar Aggarwal,23-Feb-2023 05:16 PM,AOC_63524_1.pdf (1368.00 KB),Awarded to M/s Sonaflow Construction India Pvt. Ltd.,V. K. Aggarwal,Internal,Suptd Gr-I DAO DM Suptd Gr-II,Vijay Kumar Aggarwal,29-Aug-2022 01:02 PM,finsummary_95745.pdf (770.26 KB),1.0,296029.0,SonaFlow Constructions India Private Limited,INR,"2,112,998",Finance,Financial Bids were opened on 23.08.2022,Vijay Kumar Aggarwal,24-Aug-2022 01:02 PM,None,BOQ Comparative Chart,1.0,295331.0,BAJURAM CONTRACTOR,11-Aug-2022 03:33 PM,Rejected-Finance,L5,29-Aug-2022 01:02 PM,Technical,TECHNICAL SUMMARY,Vijay Kumar Aggarwal,18-Aug-2022 10:23 AM,technical_95745.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,295996.0,Bhupender Chauhan,16-Aug-2022 09:33 PM,Rejected-Finance,L2,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration and EPF Registration,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,296007.0,HARI SINGH,16-Aug-2022 10:35 PM,Rejected-Finance,L3,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Acknowledgement of up to date filed GST Return,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,295433.0,imIMRAN SHAH,11-Aug-2022 08:20 PM,Rejected-Finance,As per Draw of Lots,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Machinery and List of Technical Staff,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,295951.0,Islam,16-Aug-2022 05:51 PM,Rejected-Finance,L6,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid HPPWD-8,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,295903.0,MAN SINGH,17-Aug-2022 09:29 AM,Rejected-Finance,L7,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking of not having more than 2 Works-in-Hand,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,295532.0,Pratap Singh,13-Aug-2022 11:42 AM,Rejected-Finance,L4,29-Aug-2022 01:02 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding Correctness of Documents,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,296029.0,SonaFlow Constructions India Private Limited,17-Aug-2022 09:10 AM,Accepted-AOC,L1 through DoL,23-Feb-2023 05:17 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contact Detail i.e. e-mail ID and Mobile No. of the Bidder,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity in .xls Format,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
