Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Corrigendum Title,Corrigendum Type,View,S.No.2,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
PAWAN KUMAR,Internal,A E ROHRU,Duni Chand Chauhan,02-Feb-2022 12:05 PM,finsummary_77761.pdf (467.17 KB),01-Feb-2023,"INR 31,804,826",547.0,Duni Chand Chauhan,01-Feb-2023 04:20 PM,ANIL.pdf (340.00 KB),LOA,PWD,2021_PWD_51960_2,PW-RD-GA-T-14071-171dt17-11-20,C/O Dhawna Koftu Rafad Sharithach road km 0/0 to 5/0,PAWAN KUMAR,Internal,A E Rohru,Duni Chand Chauhan,29-Sep-2021 12:30 PM,29-Sep-2021 03:00 PM,techsummary_77761.pdf (209.67 KB),Technical,Bid Opening Summary,Duni Chand Chauhan,29-Sep-2021 12:18 PM,technical_77761.pdf,1.0,235611.0,ANIL CHAUHAN,13-Sep-2021 04:47 PM,Accepted-AOC,LOA,01-Feb-2023 04:20 PM,Finance,Bid Opening Summary,Pawan Kumar Garg,29-Sep-2021 03:17 PM,finance_77761.pdf,BOQ Comparative Chart,1.0,235611.0,ANIL CHAUHAN,INR,"31,804,826",AOC,"7,00,700",Yes,fixed,,EE ROHRU,Rohru,C/O Dhawna Koftu Rafad Sharithach road km 0/0 to 5/0,"(SH- F/C 5/7mtr wide road R/wall , CD work kharunja stone soling,road side katcha drain etc. KM 0/0 to 5/0)",Please refer Tender documents. ,NA ,"3,53,38,696",Civil Works - Roads,NA ,Tender,60.0,547.0,Rohru,171207.0,NA ,NA ,NA ,E E HPPWD ROHRU,No ,No,PWD,PW-RD-GA-T-14071-171dt17-11-20,2021_PWD_51960_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Both(Online/Offline),No,No,No,07-Sep-2021 06:00 PM,14-Sep-2021 11:00 AM,07-Sep-2021 06:00 PM,13-Sep-2021 06:00 PM,NA ,NA ,07-Sep-2021 06:00 PM,13-Sep-2021 06:00 PM,29-Sep-2021 03:00 PM,1.0,Certificate Details ,Affidavit regarding correctness of bid ,Required in tender document in bidder file 1 ,,1.0,ernest money has been changed,Other,,1.0,ICICI BANK,"5,000",EE ROHRU,Rohru,No,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER FORM,E E B and R Divn HPPWD ROHRU,E E B and R Divn HPPWD ROHRU,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,235625.0,Jai Chauhan,13-Sep-2021 05:59 PM,Rejected-Technical,Non responsive Registration has been expierd on dated 31-03-2021,29-Sep-2021 12:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,.pdf,EARNEST MONEY,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,235558.0,LOKINDER RAITKA,13-Sep-2021 03:19 PM,Rejected-Technical,Non responsive Registration has been expierd on dated 31-03-2021,29-Sep-2021 12:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CONTRACTOR REGISTRATION,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,235602.0,Ngata Construction,13-Sep-2021 04:04 PM,Rejected-Technical,Non responsive engineer/technical staf and Banker Certificate have not been mantion/ attached,29-Sep-2021 12:30 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN NUMBER,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,235627.0,Parkash Chand,13-Sep-2021 05:39 PM,Rejected-Finance,TENDER AWARDED TO FIRST LOWEST,02-Feb-2022 12:05 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF NUMBER GST NUMBER AND SALES TAX NUMBER,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,WORK DONE CERTIFICATES AS PER CLAUSE 19 OF GENERAL RULES,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,WORK IN HAND DETAILS AS PER CLAUSE 19 OF GENERAL RULES,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINARY AND TOOLS DETAILS AS GIVEN IN SCHEDULE F FOR CLAUSE 18 OF GENERAL RULE,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,AFFIDAVIT REGARDING GAZETTE NONGAZET CORRECTNESS OF INFORMATION SUBMITTED,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CA/Turnover of Last five year,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The work Done statements should be countersigned by the Engineer in charge not below the rank of E.E,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"physical submission submit should be compulsory otherwise tender will be rejected,UTR No copy should",,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,the required documents if not found the bidder shall not be Considered,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
