S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender Form (Indicated in Schedule F), Earnest money",350.0,Nil,Nil,Yes,EE MANDI DIVISION NO-II HPPWD MANDI,EE MANDI DIVISION NO-II HPPWD MANDI,19-Jan-2023 06:00 PM,30-Jan-2023 11:30 AM,19-Jan-2023 06:00 PM,30-Jan-2023 10:30 AM,NA ,NA ,19-Jan-2023 06:00 PM,30-Jan-2023 10:30 AM,02-Feb-2023 11:00 AM,PWD,MDII,2023_PWD_67329_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,RRD on Tarna to Sanyardi road km 0/0 to 1/600,Providing laying stone soling at RD 0/162 to 0/687) Jio deposit,Please refer Tender documents. ,NA ,"5,10,636",Civil Works,NA ,Tender,75.0,31.0,EE MANDI DIVISION NO-II HPPWD MANDI,175001.0,NA ,NA ,NA ,EE MANDI DIVISION NO-II HPPWD MANDI,No ,No,"10,300",Yes,fixed,,Nil,Nil,AOC,Finance,Summary,Vinayak Kashyap,02-Feb-2023 11:20 AM,None,BOQ Comparative Chart,1.0,316698.0,MAHESH KUMAR,INR,"407,998",1,316639,Ajeet Sharma,24-Jan-2023 04:12 PM,Rejected-Finance,6,03-Feb-2023 01:02 PM,Technical,Summary,Vinayak Kashyap,30-Jan-2023 11:45 AM,None,ER S K DHIMAN,Internal,,Suresh Kumar Dhiman,01-Feb-2023 05:52 PM,02-Feb-2023 11:00 AM,techsummary_101491.pdf (441.15 KB),PWD,2023_PWD_67329_5,MDII,RRD on Tarna to Sanyardi road km 0/0 to 1/600,17-Feb-2023,"INR 407,998",31.0,Vinayak Kashyap,17-Feb-2023 01:01 PM,67329_5.pdf (350.00 KB),ER S K DHIMAN,Internal,,Suresh Kumar Dhiman,03-Feb-2023 01:02 PM,finsummary_101491.pdf (186.94 KB),AOC
2.0,ICICI NEFT/RTGS,,,.pdf,"Contractor Registration(General Rule No.23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,317216,Ankit kumar,29-Jan-2023 10:16 AM,Rejected-Finance,4,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Copy of PAN Card ,GST(General Rule No.21)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,317064,Bes Ram,29-Jan-2023 11:00 AM,Rejected-Technical,NON Responsive,01-Feb-2023 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Work done certificate for the works completed in last five years (General Rule No.19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,317609,Gaurav,29-Jan-2023 09:01 PM,Rejected-Finance,3,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Form No. 6/8 duly signed (General Rule No.26.7),",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,316632,KEWAL RAM,24-Jan-2023 02:17 PM,Rejected-Finance,5,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"List of machinery, tool, plants and equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,317606,KHUB RAM,30-Jan-2023 09:19 AM,Rejected-Finance,7,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Affidavit regarding all the Information furnished with the bid are correct,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,316698,MAHESH KUMAR,24-Jan-2023 08:00 PM,Accepted-AOC,L1,17-Feb-2023 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Affidavit showing the detail of near relatives who are working in HPPWD as Gazetted non Gazetted off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,317159,VEENA KUMARI,27-Jan-2023 09:00 PM,Rejected-Technical,NON Responsive,01-Feb-2023 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,317602,VIJAY KUMAR,30-Jan-2023 09:16 AM,Rejected-Finance,8,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,316699,YOG RAJ,24-Jan-2023 08:29 PM,Rejected-Finance,2,03-Feb-2023 01:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
