Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
20-Aug-2021 04:30 PM,27-Aug-2021 11:00 AM,20-Aug-2021 05:00 PM,26-Aug-2021 05:00 PM,NA ,NA ,20-Aug-2021 05:00 PM,26-Aug-2021 05:00 PM,01-Sep-2021 03:30 PM,"1,500",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule E at Sr. No. (ii),1.0,ICICI BANK,PWD,tender/2021-22- 3973-4023 dated 09.08.2021,2021_PWD_51348_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP),C/o link road to village Dadhiyat in GP Chhachetti km. 0/0 to 1/300. (SH C/o C.D. works and providing and laying G-I in km. 0/500 to 1/300) (under SCSSP).,C/o link road to village Dadhiyat in GP Chhachetti km. 0/0 to 1/300. (SH C/o C.D. works and providing and laying G-I in km. 0/500 to 1/300) (under SCSSP).,Please refer tender document ,NA ,"30,74,066",Civil Works - Roads,NA ,Tender,75.0,180.0,Paint Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,"53,600",No,fixed,,Nil,Nil,AOC,1.0,232111.0,Arif Khan,26-Aug-2021 10:43 AM,Rejected-Finance,L7,21-Sep-2021 03:59 PM,Technical,Bid opening Summary,Kishan Lal Chaudhary,01-Sep-2021 02:40 PM,technical_76754.pdf,Finance,Fin Bid Opening Summary,Kishan Lal Chaudhary,21-Sep-2021 03:55 PM,finance_76754.pdf,BOQ Comparative Chart,1.0,232351.0,VIKRAM SINGH,INR,"2,999,694",Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,01-Sep-2021 02:46 PM,01-Sep-2021 03:30 PM,techsummary_76754.pdf (804.32 KB),PWD,2021_PWD_51348_2,tender/2021-22- 3973-4023 dated 09.08.2021,C/o link road to village Dadhiyat in GP Chhachetti km. 0/0 to 1/300. (SH C/o C.D. works and providing and laying G-I in km. 0/500 to 1/300) (under SCSSP).,08-Feb-2023,"INR 3,074,066",180.0,Dalip Singh Tomar,08-Feb-2023 03:24 PM,aoc.pdf (876.00 KB),AOC,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. B.S. Rawat Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,21-Sep-2021 04:00 PM,finsummary_76754.pdf (410.40 KB),AOC
,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No. (I),2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,232301.0,Basti Ram,26-Aug-2021 10:47 AM,Rejected-Finance,L2,21-Sep-2021 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,Contractor registration- refer general rule sr. No 24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,232140.0,Bhupender Chauhan,25-Aug-2021 11:53 PM,Rejected-Finance,L5,21-Sep-2021 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.24.4)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,232293.0,Mumtaj Ali Civil Contractor,26-Aug-2021 07:23 AM,Rejected-Finance,L6,21-Sep-2021 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,231871.0,Nazar Ali,24-Aug-2021 07:00 PM,Rejected-Finance,L3,21-Sep-2021 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.24.6Ref.Cl- No.18 ( i.e. R.C,purchase bills,ownership/Affidavit et",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,232385.0,RAMESH CHAND,26-Aug-2021 01:56 PM,Rejected-Finance,L4,21-Sep-2021 03:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,"If contractor takes machinery on hire basis, affidavit is required from the owner/provider a/w proof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,232400.0,Surender Singh,26-Aug-2021 02:44 PM,Rejected-Technical,Not Qualified,01-Sep-2021 02:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,232351.0,VIKRAM SINGH,26-Aug-2021 12:06 PM,Accepted-AOC,Security deducted,08-Feb-2023 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,Form no HPPWD-7/8 duly signed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him(General Rule Sr.No.12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
