Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,2022_HFWD_26029_2,Tender for essential drugs 3609,Supply of esstential drugs,AMD,Internal,"AMD, DME, DHS, SR. INS., SFC, GM-P, GM-F, MANAGER",Anirban Talukdar,20-Jan-2023 05:07 PM,finsummary_40641.pdf (6250.85 KB),Finance,opened,Anirban Talukdar,20-Jan-2023 03:00 PM,,BOQ Comparative Chart,AMD,Internal,"DME, DHS, ED-NHM,DF, Drug Controller, Proc-Exp, GM-F, GM-Proc, Manager, Exc.",Anirban Talukdar,30-Sep-2022 05:03 PM,06-Oct-2022 03:00 PM,techsummary_40641.pdf (30184.57 KB),01-Feb-2023,INR 100.0,60.0,Anirban Talukdar,14-Jun-2023 12:49 PM,LoI.pdf (6251.00 KB),LOI,1,154337,ADMAC LIFESCIENCES,25-Jul-2022 01:23 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,Technical,Minutes of Meeting of Technical Bid Committee.,Anirban Talukdar,26-Aug-2022 12:50 PM,technical_40641.pdf,1.0,153692.0,Swiss Garnier Life Sciences,INR,100.0,AOC,1.0,Fee/PreQual/Technical,.pdf,"IPO, Tender fee, EMD, Technical bids","5,00,000",Yes,fixed,,Nil,Nil,"MD, AMSCL","O/o MD, AMSCL",Supply of esstential drugs,Supply of essential drugs,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,60.0,"O/o MD, AMSCL",781026.0,NA ,NA ,NA ,"O/o MD, AMSCL",No ,No,1.0,SBI Bank,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Tender for essential drugs 3609,2022_HFWD_26029_2,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,14-Jul-2022 06:50 PM,25-Jul-2022 03:00 PM,14-Jul-2022 06:55 PM,25-Jul-2022 02:00 PM,NA ,NA ,15-Jul-2022 02:00 PM,25-Jul-2022 02:00 PM,06-Oct-2022 03:00 PM,"2,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,153716,AKUMS DRUGS & PHARMACEUTICALS LTD,25-Jul-2022 01:07 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,2.0,153699.0,Wings Biotech,INR,100.0,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,154060,Alpa Laboratories Limited,25-Jul-2022 01:39 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,3.0,153712.0,Khandelwal Laboratories Pvt. Ltd.,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,154203,ANGLIFESCIENCES INDIA PVT LTD,23-Jul-2022 07:01 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,4.0,153716.0,AKUMS DRUGS & PHARMACEUTICALS LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,154305,APPLE FORMULATIONS PVT LTD,24-Jul-2022 03:34 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,5.0,153815.0,CIPCO PHARMACEUTICALS,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,154089,Babu Ram Om Prakash,25-Jul-2022 09:59 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,6.0,153864.0,MARC LABORATORIES LTD.,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,154301,Bal Pharma Ltd,25-Jul-2022 12:23 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,7.0,153878.0,CMG BIOTECH PVT. LTD.,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,153806,Baxter (India) Private Limited,25-Jul-2022 11:01 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,8.0,153889.0,SAMARTH LIFE SCIENCES PVT. LTD.,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,154131,BDR PHARMACEUTICALS INTL PVT. LTD.,25-Jul-2022 12:59 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,9.0,153970.0,Hetero Healthcare Ltd,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,153994,BHARAT PARENTERALS LTD.,25-Jul-2022 01:39 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,10.0,153989.0,Cipla Ltd,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,154276,Biological E Limited,25-Jul-2022 12:10 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,11.0,153994.0,BHARAT PARENTERALS LTD.,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,154317,Biozenta Lifescience Private Limited,25-Jul-2022 01:20 PM,Rejected-Technical,Not Admitted,30-Sep-2022 05:03 PM,,,,,,12.0,154034.0,HEALERS LAB,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,154290,Brooks Steriscience Limited,22-Jul-2022 05:50 PM,Rejected-Technical,Not Admitted,30-Sep-2022 05:03 PM,,,,,,13.0,154085.0,SAMKEM,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,153711,Cadila Pharmaceuticals Limited,25-Jul-2022 12:39 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,14.0,154087.0,Trugen Pharmaceuticals Pvt Ltd,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,154021,Centurion Remedies Pvt. Ltd,23-Jul-2022 12:43 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,15.0,154089.0,Babu Ram Om Prakash,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,153815,CIPCO PHARMACEUTICALS,23-Jul-2022 07:47 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,16.0,154131.0,BDR PHARMACEUTICALS INTL PVT. LTD.,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,153989,Cipla Ltd,25-Jul-2022 11:48 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,17.0,154133.0,MODERN LABORATORIES,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,153878,CMG BIOTECH PVT. LTD.,23-Jul-2022 04:53 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,18.0,154165.0,Divine Laboratories Pvt.Ltd,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,153735,CONSERN PHARMA LIMITED,25-Jul-2022 10:49 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,19.0,154173.0,UNICURE INDIA LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,154165,Divine Laboratories Pvt.Ltd,25-Jul-2022 12:07 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,20.0,154203.0,ANGLIFESCIENCES INDIA PVT LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,154099,FDC LIMITED,23-Jul-2022 09:16 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,21.0,154234.0,JACKSON LABORATORIES PVT LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,154061,GALPHA LABORATORIES LIMITED,22-Jul-2022 12:48 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,22.0,154237.0,OMEGA PHARMA,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,153886,Getwell Pharmaceuticals,23-Jul-2022 03:56 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,23.0,154265.0,OM BIOMEDIC PVT. LTD.,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,153966,Gland Pharma Limited,21-Jul-2022 10:34 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,24.0,154268.0,YACCA PHARMACEUTICALS PVTLIMITED,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,154332,Globela Pharma Pvt. Ltd.,25-Jul-2022 12:14 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,25.0,154272.0,Protech Telelinks,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,154182,G S PHARMBUTOR PRIVATE LIMITED,25-Jul-2022 11:24 AM,Rejected-Technical,Not Admitted,30-Sep-2022 05:03 PM,,,,,,26.0,154283.0,WILCURE REMEDIES PRIVATE LIMITED,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,154293,GUJARAT PHARMALAB PVT LTD,25-Jul-2022 01:04 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,27.0,154295.0,RIVPRA FORMULATION PVT LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,154034,HEALERS LAB,23-Jul-2022 06:39 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,28.0,154299.0,Midas Care Pharmaceuticals Pvt.Ltd.,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,153970,Hetero Healthcare Ltd,23-Jul-2022 01:03 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,29.0,154305.0,APPLE FORMULATIONS PVT LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,154244,Ipca Laboratories Limited,22-Jul-2022 06:02 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,30.0,154316.0,M/S COSMAS RESEARCH LAB LTD,INR,100.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,154234,JACKSON LABORATORIES PVT LTD,22-Jul-2022 10:57 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,31.0,154332.0,Globela Pharma Pvt. Ltd.,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,154028,JPEE DRUGS,25-Jul-2022 12:44 PM,Rejected-Technical,Not Admitted,30-Sep-2022 05:03 PM,,,,,,32.0,154337.0,ADMAC LIFESCIENCES,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
