Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
400.0,Executive Engineer Jal Shakti Division Nahan,Nahan,No,1.0,Fee/PreQual/Technical,.pdf,Cost of TEnder Form as mentioned in NIT,Providing LIS to village Kathad (Solar Pump Based) in GP Kathad Tehsil Pachhad Distt. Sirmour HP,"Supply and errection of submersible Solar pump single stage and C/O RCC intake chamber 4 Nos, C/O Sumpwell 10000 ltrs capacity 1No, C/O RCC Storage tank 100000 ltrs capacity, P/L and jointing of GMS pipes 32mm dia Rising main, distribution system and",Please refer Tender documents. ,NA ,"16,86,185",Civil Works,NA ,Tender,120.0,90.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,"33,000",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722-2019-20 301-80 dt 29-4-20,2020_HPIPH_36982_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,ICICI BANK,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,06-May-2020 09:00 AM,19-May-2020 11:30 AM,06-May-2020 09:00 AM,19-May-2020 11:00 AM,NA ,NA ,06-May-2020 09:00 AM,19-May-2020 11:00 AM,28-May-2020 01:00 PM,AOC,1.0,158752.0,Chatter Singh,18-May-2020 03:25 PM,Accepted-AOC,AOC,13-Sep-2020 04:38 PM,Dr. Mandeep Gupta EE,Internal,HDM DAO Supdt TA EE,Mandeep Gupta,28-May-2020 12:44 PM,28-May-2020 01:00 PM,techsummary_54574.pdf (183.99 KB),Technical,Technical Bid Opening Summary,Mandeep Gupta,28-May-2020 12:30 PM,technical_54574.pdf,Finance,Financial Bid Opening Summary,Mandeep Gupta,28-May-2020 03:24 PM,finance_54574.pdf,BOQ Comparative Chart,13-Sep-2020,"INR 1,686,185",90.0,Mandeep Gupta,13-Sep-2020 04:37 PM,AOC.pdf (725.00 KB),Award,Er JS Chauhan SE,Internal,SupdtWS CHD AED EED EE Nahan SE,Mandeep Gupta,13-Sep-2020 04:34 PM,finsummary_54574.pdf (724.70 KB),1.0,158752.0,Chatter Singh,INR,"1,410,995","HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2020_HPIPH_36982_1,NHN-SMROO-722-2019-20 301-80 dt 29-4-20,Providing LIS to village Kathad (Solar Pump Based) in GP Kathad Tehsil Pachhad Distt. Sirmour HP,AOC
,,,,,,.pdf,Earnest Money as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC,2.0,158824.0,deepak,19-May-2020 09:10 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-May-2020 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Registration in HP Jal Shakto Vibhag as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,158792.0,HYDRAULIC ENGINEERING COMPANY,18-May-2020 05:36 PM,Rejected-Finance,Rejected,13-Sep-2020 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,EPF Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,158815.0,VERTEX COMPUTERS,18-May-2020 09:58 PM,Rejected-Finance,Rejected,13-Sep-2020 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,PAN No. and GST No. as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,158509.0,Vijay Pal Singh,18-May-2020 10:33 PM,Rejected-Finance,Rejected,13-Sep-2020 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,UNdertaking Joint Venture is not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Dealership/subdearlership of offered Pumping machinery as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,undertaking of the curve charts along with selection of pumps and motors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,UNdertaking carefully study all terms and condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
