Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Technical,Bid Opening Summary,Manoj Kumar Sehgal,14-Feb-2020 11:09 AM,technical_50446.pdf,1,149136,KEWAL RAM,12-Feb-2020 03:51 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,1.0,148733.0,parveen,INR,"886,297",Finance,Technical Bid evaluation Summary,Manoj Kumar Sehgal,18-Feb-2020 10:51 AM,finance_50446.pdf,BOQ Comparative Chart,Er.Manoj Sehgal,Internal,"Supdt. Gr-II,HDM,DA",Manoj Kumar Sehgal,28-Sep-2020 01:32 PM,finsummary_50446.pdf (219.09 KB),28-Sep-2020,"INR 886,297",90.0,Manoj Kumar Sehgal,28-Sep-2020 04:04 PM,n.pdf (351.00 KB),AOC,PWD,2020_PWD_34497_1,PW-KMS-AB-NIT/2019-10829-30 dt.18.01.2020,C/O link road from Kachinghatti to Nag Km0/000 to 1/720 SH Formation Cutting 5/7 mtrs wide road in Km.0/285 to 1/045,Er Manoj Sehgal,Internal,Supdt Gr II HDM and DA,Manoj Kumar Sehgal,17-Feb-2020 03:29 PM,17-Feb-2020 03:40 PM,techsummary_50446.pdf (218.98 KB),AOC,C/O link road from Kachinghatti to Nag Km0/000 to 1/720 SH Formation Cutting 5/7 mtrs wide road in Km.0/285 to 1/045,C/O link road from Kachinghatti to Nag Km0/000 to 1/720 SH Formation Cutting 5/7 mtrs wide road in Km.0/285 to 1/045,Please refer Tender documents. ,NA ,"18,18,770",Civil Works,NA ,Tender,90.0,90.0,Kumarsain,172029.0,NA ,NA ,NA ,Kumarsain,No ,No,1.0,DD - Demand Draft,"34,800",No,fixed,,EE Kumarsain,Kumarsain,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (indicated in Schedule F),PWD,PW-KMS-AB-NIT/2019-10829-30 dt.18.01.2020,2020_PWD_34497_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,31-Jan-2020 05:00 PM,13-Feb-2020 11:00 AM,31-Jan-2020 05:30 PM,12-Feb-2020 06:00 PM,NA ,NA ,31-Jan-2020 05:30 PM,12-Feb-2020 06:00 PM,17-Feb-2020 03:40 PM,Executive Engineer,Kumarsain Division HPPWD Kumarsain,500.0,EE KUmarsain,Kumarsain,No,AOC
,,,,,2,149192,LOK CHAND,12-Feb-2020 05:03 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,.pdf,Earnest Money Deposit (indicated in Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,3,148968,MITLESH BISHT,12-Feb-2020 05:53 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,4,149112,M/s Pardeep Sublaik,12-Feb-2020 02:59 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T Registration Number (Refer General Rule No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,5,148733,parveen,12-Feb-2020 10:21 AM,Accepted-AOC,Accept,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number (PAN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,6,149127,PARVIR SAIN,12-Feb-2020 11:51 AM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration Number Refer General Rule 25-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,7,149213,Pawan Kumar,12-Feb-2020 05:59 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant along with documentary proof of ownership (Refer Schedule F with ref",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,8,149083,RAKESH KHACHI,12-Feb-2020 03:06 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 (Refer General Rule No 26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,9,149201,REENA DEVI,12-Feb-2020 05:27 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,10,149113,SUBHASH GAUTAM,12-Feb-2020 04:33 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,11,149165,VIDYA DUTT GAUTAM,12-Feb-2020 02:54 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,12,149142,VISHAL THAKUR,12-Feb-2020 01:40 PM,Rejected-AOC,Reject,28-Sep-2020 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
