Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Maintenance of Sahel to Bir Khas Road Km 0/0 to 13/500 Package No. HP-04-68,Repair of Pot Holes / Patch work bush cutting and Unlined drain between Km 0/0 to 13/800,Please refer Tender documents. ,NA ,"8,82,662",Civil Works - Roads,NA ,Tender,120.0,60.0,Baijnath,176125.0,NA ,NA ,NA ,Executive Engineer HPPWD Division Baijnath,No ,No,Executive Engineer HPPWD Division Baijnath,Executive Engineer HPPWD Division Baijnath,PWD,PWD-BD-NIT-2019-20-4384-4425,2020_PWD_38576_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,03-Jul-2020 04:00 PM,18-Jul-2020 11:00 AM,03-Jul-2020 04:00 PM,18-Jul-2020 10:30 AM,NA ,NA ,03-Jul-2020 04:00 PM,18-Jul-2020 10:30 AM,27-Jul-2020 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form as Indicated Schedule F.,"17,700",No,fixed,,EE HPPWD Baijnath,Baijnath,350.0,EE HPPWD Baijnath,Baijnath,No,AOC,1.0,168035.0,JAGBIR SINGH,18-Jul-2020 09:59 AM,Rejected-Finance,Higher Side,14-Sep-2020 03:32 PM,Technical,6 bidders participated in this work and found responsive. Hence tender recommended by committee to open the financial bid.,Sanjiv Kumar,23-Jul-2020 04:50 PM,technical_56984.pdf,1.0,168067.0,Shalabh Awasthi,INR,"1,024,156",Finance,Financial bid open successfually,Sanjiv Kumar,14-Sep-2020 03:27 PM,finance_56984.pdf,BOQ Comparative Chart,PWD,2020_PWD_38576_1,PWD-BD-NIT-2019-20-4384-4425,Maintenance of Sahel to Bir Khas Road Km 0/0 to 13/500 Package No. HP-04-68,Er S K Sood,Internal,Sh. Rajinder Chaudhary SR DAO Sh Ravi Rana HDM Sh Sunil Kumar Supdt GII Er Vaneet Sharma AE Baijnath,Sanjiv Kumar,23-Jul-2020 04:51 PM,27-Jul-2020 11:00 AM,techsummary_56984.pdf (403.04 KB),Er S K Sood,Internal,HDM SupdtGII Sr DAO AE Baijanth,Sanjiv Kumar,14-Sep-2020 03:31 PM,finsummary_56984.pdf (117.69 KB),14-Sep-2020,"INR 882,662",60.0,Sanjiv Kumar,14-Sep-2020 03:32 PM,awardsahel.pdf (151.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,.pdf,Cost of Earnest Money as Indicated Schedule F.,,,,,,,,,,,AOC,2.0,167976.0,Rishi Kesh,18-Jul-2020 10:17 AM,Rejected-Finance,Higher Side,14-Sep-2020 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid Contractor Registration,,,,,,,,,,,AOC,3.0,168049.0,Sangita Abrol,18-Jul-2020 09:27 AM,Rejected-Finance,Higher Side,14-Sep-2020 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Upload GST Registration Clearance Copy and PAN Card.,,,,,,,,,,,AOC,4.0,168018.0,SANJAY KUMAR,17-Jul-2020 03:44 PM,Rejected-Finance,Higher Side,14-Sep-2020 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,AOC,5.0,168092.0,satish abrol,18-Jul-2020 09:20 AM,Rejected-Finance,Higher Side,14-Sep-2020 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that no Both Gazatted Non Gazetted officer employee in HPPWD Division Baijnath related him,,,,,,,,,,,AOC,6.0,168067.0,Shalabh Awasthi,18-Jul-2020 10:23 AM,Accepted-AOC,Lower Side,14-Sep-2020 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking that - arbitration / litigation case with PWD is pending in any court of law.,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding information furnished with the bid Name of work is correct in all respect.,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery with proof of ownership required as per SBD if hiring affidavit of consent required from o,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum civil work done amount not less than 40 percent of the estimated cost (without LD) in last 5,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
