Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
22-Jun-2020 05:00 PM,10-Jul-2020 11:30 AM,22-Jun-2020 05:00 PM,09-Jul-2020 05:00 PM,NA ,NA ,22-Jun-2020 05:00 PM,09-Jul-2020 05:00 PM,24-Jul-2020 11:00 AM,PWD,PWD Civil Work -1408-1437-Tanda,2020_PWD_38290_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,500.0,Executive Engineer HP PWD Tanda,Kangra,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form in Shape of DD as per SBD,1.0,DD - Demand Draft,Construction of link road to village Haryat Km 0/000 to 2/000 Under SCSP Head in Distt Kangra (HP) (SH-P/L WBM Grade-I and Cement concrete pavement road (M-30 at RD 1/000 to 1/560),Construction of link road to village Haryat Km 0/000 to 2/000 Under SCSP Head in Distt Kangra (HP) (SH-P/L WBM Grade-I and Cement concrete pavement road (M-30 at RD 1/000 to 1/560),Please refer Tender documents. ,NA ,"12,97,795",Civil Works - Roads,NA ,Tender,120.0,90.0,Tanda,176002.0,NA ,NA ,NA ,EE HP PWD Division Tanda at Nagrota Bagwan,No ,No,"26,000",No,fixed,,Executive Engineer HP PWD Tanda,Tanda at Nagrota Bagwan,Executive Engineer,EE HP PWD Division Tanda at Nagrota Bagwan,AOC,PWD,2020_PWD_38290_1,PWD Civil Work -1408-1437-Tanda,Construction of link road to village Haryat Km 0/000 to 2/000 Under SCSP Head in Distt Kangra (HP) (SH-P/L WBM Grade-I and Cement concrete pavement road (M-30 at RD 1/000 to 1/560),Dr Suresh Kumar walia,Internal,Er Ankit AE Ajit Kumar Supdt Gr II Suraj Parkash DAO Ashok Kumar TA,Suresh Kumar Walia,22-Jul-2020 02:20 PM,24-Jul-2020 11:00 AM,techsummary_56556.pdf (228.24 KB),Dr Suresh Kumar walia,Internal,Er JN SHarma AE Ajit Kumar Supdt Gr II Suraj Parkash DAO Ashok TA,Suresh Kumar Walia,25-Jul-2020 11:16 AM,finsummary_56556.pdf (198.11 KB),29-Sep-2020,"INR 1,374,640",90.0,Suresh Kumar Walia,01-Sep-2020 03:14 PM,Award.pdf (137.00 KB),Award,1.0,166670.0,AJIT SINGH GOVT CONTRACTOR,09-Jul-2020 02:51 PM,Rejected-AOC,L9,01-Sep-2020 03:15 PM,Technical,Sum,Suresh Kumar Walia,22-Jul-2020 02:13 PM,technical_56556.pdf,Finance,Sum,Suresh Kumar Walia,25-Jul-2020 11:09 AM,finance_56556.pdf,BOQ Comparative Chart,1.0,166609.0,Saini,INR,"1,374,639.84",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money in shape of FDR as per SBD,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,166571.0,Alpna Sharma,08-Jul-2020 09:20 PM,Rejected-AOC,L4,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,166671.0,AMIT KUMAR SHARMA,09-Jul-2020 02:54 PM,Rejected-AOC,L5,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166523.0,Kapil Sharma,08-Jul-2020 05:02 PM,Rejected-AOC,L7,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,166643.0,Neeraj,09-Jul-2020 01:23 PM,Rejected-AOC,L6,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,166605.0,Rahul,09-Jul-2020 01:40 PM,Rejected-AOC,L2,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,166478.0,Ravinder Kumar,08-Jul-2020 02:40 PM,Rejected-AOC,L3,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Under taking that no arbitration/litigation with PWD is pending in any court of Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,166609.0,Saini,09-Jul-2020 04:11 PM,Accepted-AOC,L1,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding near relative working in the PWD and no relation gazetted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9.0,166634.0,Shakti Chand,09-Jul-2020 01:16 PM,Rejected-Technical,Not Fulfill criteria,22-Jul-2020 02:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10.0,166413.0,Shanti sharma,08-Jul-2020 11:36 AM,Rejected-AOC,L8,01-Sep-2020 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of Machinery as per SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
