Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (indicated in Schedule F),PWD,PW-KMS-AB-NIT/2019-10829-30 dt.18.01.2020,2020_PWD_34389_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,500.0,EE Kumarsain,Kumarsain,No,30-Jan-2020 05:00 PM,13-Feb-2020 11:00 AM,30-Jan-2020 05:30 PM,12-Feb-2020 06:00 PM,NA ,NA ,30-Jan-2020 05:30 PM,12-Feb-2020 06:00 PM,17-Feb-2020 03:40 PM,"28,100",No,fixed,,EE Kumarsain,Kumarsain,Executive Engineer,Kumarsain Division HPPWD Kumarsain,C/O link road from Odda Nallah to Karali Km 0/000 to 1/500 SH Formation Cutting 5/7 mtr wide road Km 0/000 to 1/145,C/O link road from Odda Nallah to Karali Km 0/000 to 1/500 SH Formation Cutting 5/7 mtr wide road Km 0/000 to 1/145,Please refer Tender documents. ,NA ,"14,02,044",Civil Works,NA ,Tender,90.0,90.0,Kumarsain,172029.0,NA ,NA ,NA ,Kumarsain,No ,No,1.0,DD - Demand Draft,AOC,PWD,2020_PWD_34389_1,PW-KMS-AB-NIT/2019-10829-30 dt.18.01.2020,C/O link road from Odda Nallah to Karali Km 0/000 to 1/500 SH Formation Cutting 5/7 mtr wide road Km 0/000 to 1/145,Er Manoj Sehgal,Internal,Supdt Gr II HDM and DA,Manoj Kumar Sehgal,17-Feb-2020 03:38 PM,17-Feb-2020 03:40 PM,techsummary_50203.pdf (108.47 KB),Er.Manoj Sehgal,Internal,"Supdt. Gr-II,HDM,DA",Manoj Kumar Sehgal,30-Sep-2020 11:28 AM,finsummary_50203.pdf (108.58 KB),30-Sep-2020,"INR 2,876,840",90.0,Manoj Kumar Sehgal,30-Sep-2020 11:30 AM,d.pdf (439.00 KB),AOC,1.0,149027.0,Anshul Kainthla,INR,"2,876,840",Finance,Technical Bid Evluation summary,Manoj Kumar Sehgal,18-Feb-2020 10:41 AM,None,BOQ Comparative Chart,1,149027,Anshul Kainthla,11-Feb-2020 02:18 PM,Accepted-AOC,Accept,30-Sep-2020 11:32 AM,Technical,Bid Opening Summary,Manoj Kumar Sehgal,14-Feb-2020 10:54 AM,technical_50203.pdf,AOC
,,.pdf,Earnest Money Deposit (indicated in Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,149209,LOK CHAND,12-Feb-2020 05:40 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,.pdf,Contractors Registration (Refer General Rule No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,148974,MITLESH BISHT,10-Feb-2020 08:36 PM,Rejected-AOC,Reject,30-Sep-2020 11:32 AM,,,,,,AOC
,,.pdf,G.S.T Registration Number (Refer General Rule No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,149125,M/s Pardeep Sublaik,12-Feb-2020 02:58 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,.pdf,Permanent Account Number (PAN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,149203,Naveen Verma,12-Feb-2020 05:28 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,.pdf,EPF Registration Number Refer General Rule 25-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,148738,parveen,12-Feb-2020 10:26 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,.pdf,"List of Machinery, Tool, Plant along with documentary proof of ownership (Refer Schedule F with ref",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,149181,Raman Thakur,12-Feb-2020 03:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,.pdf,Form No. 8 (Refer General Rule No 26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,149210,REENA DEVI,12-Feb-2020 05:47 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,148911,Rohitashav Singh Mehta,10-Feb-2020 04:40 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,149054,Shashi Bhushan,11-Feb-2020 04:21 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Feb-2020 10:54 AM,,,,,,AOC
