Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
PWD,PW.SRDD-CB-CTR-2020-21 3755 DT 29.6.20,2020_PWD_38861_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"23,600",No,fixed,,EE Dhami,Dhami,EE Dhami,Shimla Rural Division HPPWD Dhami,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),Special repair of Boys Hostel at DIET Shamlaghat District Shimla,"SH Renovation of toilets, repair of doors, windows, ceiling, rain water pipes, floor tiles, painting distempering and W.S. and S.I. fittings etc",Please refer Tender documents. ,NA ,"11,79,315",Civil Works - Buildings,NA ,Tender,120.0,180.0,Dhami,171103.0,NA ,NA ,NA ,SE 4th Circle Shimla,No ,No,500.0,EE Dhami,Dhami,No,13-Jul-2020 06:00 PM,27-Jul-2020 11:00 AM,13-Jul-2020 06:00 PM,27-Jul-2020 09:00 AM,NA ,NA ,13-Jul-2020 06:00 PM,27-Jul-2020 09:00 AM,22-Aug-2020 03:00 PM,1.0,DD - Demand Draft,AOC,1.0,169535.0,kamal kumar,24-Jul-2020 01:25 PM,Rejected-Finance,L6,17-Sep-2020 05:33 PM,Technical,Bid opening summary,Sudhir Kumar Gupta,21-Aug-2020 05:35 PM,None,1.0,169629.0,Manohar Singh,INR,"1,308,366",Finance,Bid opening summary,Sudhir Kumar Gupta,31-Aug-2020 05:38 PM,finance_57383.pdf,BOQ Comparative Chart,PWD,2020_PWD_38861_4,PW.SRDD-CB-CTR-2020-21 3755 DT 29.6.20,Special repair of Boys Hostel at DIET Shamlaghat District Shimla,Er Sudhir Kumar Gupta EE,Internal,ShPremRajMeenDAOShRamSawaroopSupdtShSureshKumarVermaHDM,Sudhir Kumar Gupta,22-Aug-2020 10:56 AM,22-Aug-2020 03:00 PM,techsummary_57383.pdf (119.08 KB),ErSudhirKumarGuptaEE,Internal,ShPremRajMeenDAOShRamSawaroopSupdtShSureshKumarVermaHDM,Sudhir Kumar Gupta,17-Sep-2020 05:32 PM,finsummary_57383.pdf (141.58 KB),17-Sep-2020,"INR 1,179,315",180.0,Sudhir Kumar Gupta,17-Sep-2020 05:34 PM,AOC-DIET-Shamlaghat.pdf (279.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC,2.0,169838.0,KHEM RAJ SHARMA,26-Jul-2020 05:11 PM,Rejected-Finance,L5,17-Sep-2020 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,169731.0,Lalit Sharma,25-Jul-2020 01:56 PM,Rejected-Finance,L3,17-Sep-2020 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,169629.0,Manohar Singh,24-Jul-2020 06:53 PM,Accepted-AOC,L1,17-Sep-2020 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,169843.0,Mukesh Kumar,26-Jul-2020 05:03 PM,Rejected-Finance,L2,17-Sep-2020 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,169813.0,Sanjeev thakur,26-Jul-2020 12:31 PM,Rejected-Technical,Non responsive,22-Aug-2020 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,169733.0,VIJAY KUMAR SHARMA,25-Jul-2020 02:00 PM,Rejected-Finance,L4,17-Sep-2020 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
