Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Documents related to SN3 of Shortlisting Criteria,0.0,No,fixed,,Nil,Nil,1.0,General Certificate ,PAN ,Permanent Account Number ,,"SELECTION OF A SYSTEMS INTEGRATOR FOR DIGITAL INFRASTRUCTURE FOR DBT SCHEMES (DIDS) UNDER THE ASPIRe PROJECT, GOVERNMENT OF ASSAM","SELECTION OF A SYSTEMS INTEGRATOR FOR DIGITAL INFRASTRUCTURE FOR DBT SCHEMES (DIDS) UNDER THE ASPIRe PROJECT, GOVERNMENT OF ASSAM",Please refer Tender documents. ,NA ,,Information Technology,NA ,Empanelment,90.0,1095.0,Guwahati,781006.0,NA ,NA ,NA ,Guwahati,No ,No,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms,IN-AS-CFMS-139821-CS-QCBS,2019_ASPIR_14534_1,Yes,Global Tenders,EOI,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Date corrigendum,Date,,28-Oct-2019 01:35 PM,06-Dec-2019 03:00 PM,28-Oct-2019 01:35 PM,06-Dec-2019 02:00 PM,28-Oct-2019 05:00 PM ,22-Nov-2019 09:00 AM ,04-Nov-2019 09:00 AM,06-Dec-2019 02:00 PM,"Project Director, AS-CFMS","Project Director, AS-CFMS, ASPIRe Project Office, 8th Floor, Sri Kamakhya Tower, Christian Basti, Guwahati 781005.",0.0,0.0,Nil,Nil,No,AOC,Shyam Jagannathan,Internal,,RUTWIK PHATAK,01-Feb-2020 12:24 PM,techsummary_22232.pdf (832.84 KB),CandS finance,Internal,,MD MANZIL HUSSAIN,05-Sep-2020 03:50 PM,finsummary_22232.pdf (832.82 KB),05-Sep-2020,INR 2.1E+8,1095.0,MD MANZIL HUSSAIN,05-Sep-2020 05:14 PM,Letterofinvitation.pdf (295.00 KB),Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms,2019_ASPIR_14534_1,IN-AS-CFMS-139821-CS-QCBS,"SELECTION OF A SYSTEMS INTEGRATOR FOR DIGITAL INFRASTRUCTURE FOR DBT SCHEMES (DIDS) UNDER THE ASPIRe PROJECT, GOVERNMENT OF ASSAM",1.0,67222.0,3i Infotech Limited,INR,0.0,Finance,Technical Bid Opened,Abhirup Ghosh,31-Dec-2019 03:42 PM,,1,67222,3i Infotech Limited,28-Nov-2019 03:23 PM,Accepted-AOC,Shortlisted,05-Sep-2020 05:14 PM,AOC
,,.pdf,Documents related to SN4 of Shortlisting Criteria,,,,,,,2.0,General Certificate ,Goods and Service Tax ,Goods and Service Tax Registration Certificate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Annexure I Vision Document,Other,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,67379.0,Pricewaterhouse Coopers Private Limited,INR,0.0,,,,,,2,68222,ABM Knowledgeware Limited,05-Dec-2019 12:56 PM,Rejected-Technical,Non Compliant on Experience Criteria,01-Feb-2020 12:24 PM,AOC
,,.pdf,Documents related to SN5 of Shortlisting Criteria,,,,,,,3.0,General Certificate ,Company Details ,"Partnership Deed, Co-Operative Society By Law,MOA,Company Registration Certificates,JV Consortium,Year of Incorporation Certificates ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3.0,67866.0,NSDL e-Governance Infrastructure Limited,INR,0.0,,,,,,3,67316,Amity Software Systems Limited,26-Nov-2019 11:30 AM,Rejected-Technical,Non Compliant on Experience Criteria,01-Feb-2020 12:24 PM,AOC
,,.pdf,Documents related to SN6 of Shortlisting Criteria,,,,,,,4.0,General Certificate ,Other Certificates ,As Mentioned In The Tender Document ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4.0,68198.0,Tata Consultancy Services Ltd.,INR,0.0,,,,,,4,67621,CSM Technologies Private Limited,06-Dec-2019 10:35 AM,Rejected-Technical,Certificate of IT Turnover not signed by Statutory Auditor or Company Secretary,01-Feb-2020 12:24 PM,AOC
,,.pdf,"Other Documents (if any). If not applicable, upload blank document.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5.0,68232.0,R. S. Software (India) Limited,INR,0.0,,,,,,5,68305,Grant Thornton,06-Dec-2019 12:15 PM,Accepted-AOC,Shortlisted,05-Sep-2020 05:14 PM,AOC
,,.pdf,Documents related to SN2 of Shortlisting Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6.0,68305.0,Grant Thornton,INR,0.0,,,,,,6,67979,Gujarat Narmada Valley Fertilizers AND Chemicals Limited,03-Dec-2019 03:09 PM,Rejected-Technical,Non Compliant on multiple criteria such as experience and turnover.,01-Feb-2020 12:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,67643,KPMG Advisory Services Private limited,05-Dec-2019 10:39 PM,Rejected-Technical,Non Compliant on Experience Criteria,01-Feb-2020 12:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,67866,NSDL e-Governance Infrastructure Limited,05-Dec-2019 08:20 PM,Accepted-AOC,Shortlisted,05-Sep-2020 05:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,67247,OASYS CYBERNETICS PVT.LTD.,06-Dec-2019 11:08 AM,Rejected-Technical,Non Compliant on Experience Criteria,01-Feb-2020 12:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,67379,Pricewaterhouse Coopers Private Limited,06-Dec-2019 12:20 PM,Accepted-AOC,Shortlisted,05-Sep-2020 05:14 PM,AOC
