S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Machinery Details ,Machinery Details ,Machinery Details ,HP_Machinery.xls,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),Supplying and fixing of SABIC Polycarbonated sheet roofing in Govt. Degree college at Karsog In distt. Mandi (H.P),Supplying and fixing of SABIC Polycarbonated sheet roofing in Govt. Degree college at Karsog In distt. Mandi (H.P),Please refer Tender documents. ,NA ,"31,32,533",Civil Works,NA ,Tender,365.0,365.0,KARSOG,175011.0,NA ,NA ,NA ,KARSOG,No ,No,PWD,PWD-KSG-E-Tenders/2018-19-3559,2019_PWD_31512_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,EE KARSOG,KARSOG DISTT MANDI HP,16-Sep-2019 09:00 AM,24-Sep-2019 12:00 PM,16-Sep-2019 10:00 AM,23-Sep-2019 10:30 AM,NA ,NA ,16-Sep-2019 10:30 AM,23-Sep-2019 10:30 AM,14-Oct-2019 03:15 PM,"54,500",Yes,fixed,,EE KARSOG,KARSOG,"2,000",EE KARSOG,KARSOG,Yes,AOC,1.0,132001.0,NARENDER KUMAR BHARDWAJ,INR,"3,201,876",Finance,ATTACHED,Maan Singh,14-Oct-2019 03:34 PM,finance_45380.pdf,BOQ Comparative Chart,1.0,131946.0,Gurvaksh Singh,23-Sep-2019 04:14 AM,Rejected-Finance,L3,29-Sep-2020 04:19 PM,Technical,ATTACHED,Maan Singh,14-Oct-2019 03:04 PM,technical_45380.pdf,MANN,Internal,,Maan Singh,14-Oct-2019 03:06 PM,14-Oct-2019 03:15 PM,techsummary_45380.pdf (324.65 KB),PWD,2019_PWD_31512_1,PWD-KSG-E-Tenders/2018-19-3559,Supplying and fixing of SABIC Polycarbonated sheet roofing in Govt. Degree college at Karsog In distt. Mandi (H.P),29-Sep-2020,"INR 3,256,045.41",365.0,BHAL CHAND THAKUR,29-Sep-2020 04:19 PM,NARENDER.pdf (235.00 KB),L1,MAAN SINGH,Internal,,BHAL CHAND THAKUR,29-Sep-2020 04:18 PM,finsummary_45380.pdf (235.19 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,132007.0,KAMAKSHA POWER PROJECTS AND CONSTRUCTION PRIVATE LIMITED,22-Sep-2019 06:06 PM,Rejected-Technical,ENLISTMENT COPY NOT RESPOSIVE,14-Oct-2019 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Contractors Registration ( Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,132001.0,NARENDER KUMAR BHARDWAJ,23-Sep-2019 09:58 AM,Accepted-AOC,L1,29-Sep-2020 04:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,G.S.T. No. and latest assessment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,131940.0,NITESH VERMA GOVT CONTRACTOR,23-Sep-2019 10:20 AM,Rejected-Technical,WORKDONE NOT ATTACHED,14-Oct-2019 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,E.P.F. No. and copy of latest return file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,131944.0,Vijay Sharma,21-Sep-2019 10:13 PM,Rejected-Technical,DUE TO WORK DONE SIGNED BY EE,14-Oct-2019 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Work Done Certificate on prescribed format given in Bidding Document without liquidated damage or co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6.0,131550.0,VINAY CHAUHAN,21-Sep-2019 02:21 PM,Rejected-Finance,L2,29-Sep-2020 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Work in hand certificate on prescribed format given in Bidding Document as per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Affidavit of Machinery Tool Plant as per bid documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Affidavit of Both Gazetted and non Gazetted officer HPPWD employees related to him (General Rule No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.pdf,Affidavit regarding no litigation with the department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
