Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
,Internal,,THEODORE BRAHMANAND BOITHOK,21-Oct-2022 09:53 AM,techsummary_40836.pdf (1622.21 KB),Urban Affairs Department Externally Aided Project||GMDWSB-Externally Aided Project,2022_UADEA_26474_1,GJB/GEN/08/2022/01,Empanelment of Communication and Event Management agency,Finance,RFPs Opened,ARUP DAS,12-Aug-2022 04:09 PM,finance_40836.pdf,1,155926,Anshika Event and Transport Services Pvt. Ltd.,12-Aug-2022 12:42 PM,Rejected-Technical,Not ranked in Top 6,21-Oct-2022 09:53 AM,AOC,"5,000",Yes,fixed,,Nil,Nil,Urban Affairs Department Externally Aided Project||GMDWSB-Externally Aided Project,GJB/GEN/08/2022/01,2022_UADEA_26474_1,Yes,Open Tender,Empanelment,Services,1.0,No,No,Online,No,No,No,28-Jul-2022 10:00 AM,12-Aug-2022 03:00 PM,28-Jul-2022 10:00 AM,12-Aug-2022 02:00 PM,28-Jul-2022 10:00 AM ,02-Aug-2022 03:00 PM ,05-Aug-2022 09:00 AM,12-Aug-2022 02:00 PM,"1,000",Nil,Nil,Yes,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,Signed Bid Document,Empanelment of Communication and Event Management agency,Lot-1 Empanelment of Communication/Social Media Agency Lot 2- Empanelment of Event Management Agency,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Empanelment,60.0,1095.0,Guwahati,781005.0,NA ,NA ,NA ,Online,No ,No,"MD, GMDWSB","Managing Director, GMDWSB, 1st Floor, Tripti Tower, Ganeshguri 05",AOC
,,,,,,,,,,,,,,,2,155911,APS Advertising Private Limited,12-Aug-2022 11:08 AM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Technical Qualification Documents, EMD Proof",,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,155825,A.R.T. ENTERTAINMENT & SERVICES PRIVATE LIMITED,12-Aug-2022 12:52 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,155939,BHAWANI MARKETING PVT.LTD,12-Aug-2022 11:35 AM,Rejected-Technical,Not Ranked in top 6,21-Oct-2022 09:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,155678,Exclusive Advertising Private Limited,11-Aug-2022 01:32 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,155890,Exhicon Events Media Solutions Private Limited,11-Aug-2022 05:23 PM,Rejected-Technical,Not Ranked in Top 6,21-Oct-2022 09:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,155953,Insight Brandcom Pvt Ltd,12-Aug-2022 01:30 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,155945,LAKHIMI CATERER,12-Aug-2022 11:43 AM,Rejected-Technical,Not ranked in top 6,21-Oct-2022 09:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,155849,OUTREACH ADVERTISING PRIVATE LIMITED,12-Aug-2022 01:10 PM,Rejected-Technical,Not Ranked in Top 6,21-Oct-2022 09:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,10,155573,Priya Communication,11-Aug-2022 05:15 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,11,155360,Prodigy Communications And Marketing Pvt. Ltd.,12-Aug-2022 12:41 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,12,155755,Ra film Studio,10-Aug-2022 08:29 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,13,155698,Sanket Communications Private Limited,12-Aug-2022 01:44 PM,Accepted-AOC,Empaneled,21-Oct-2022 09:58 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,14,155715,Umang Communications Pvt Ltd,11-Aug-2022 05:25 PM,Rejected-Technical,Not ranked in Top 6,21-Oct-2022 09:53 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
