Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,24-Jun-2022 05:00 PM,30-Jun-2022 11:00 AM,24-Jun-2022 05:30 PM,30-Jun-2022 09:00 AM,NA ,NA ,24-Jun-2022 05:30 PM,30-Jun-2022 09:00 AM,13-Jul-2022 10:00 AM,"39,200",No,fixed,,Nil,Nil,PWD,Job 3 Construction of link road connecting Gurudwa,2022_PWD_62042_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Job 3 Construction of link road connecting Gurudwaras i.e. Girgira Sahib, Roti ram ka Dera, Rangi Ram Ka Dera and Tahli Sahib Under Haroli Constituency Distt. Una km. 0-0 to 9-700 Sub Head C.O link road Roti Ram Ka Dera to Girgira Sahib for Formatio","Job 3 Construction of link road connecting Gurudwaras i.e. Girgira Sahib, Roti ram ka Dera, Rangi Ram Ka Dera and Tahli Sahib Under Haroli Constituency Distt. Una km. 0-0 to 9-700 Sub Head C.O link road Roti Ram Ka Dera to Girgira Sahib for Formatio",Please refer to Bidding Documents ,NA ,"21,11,106",Civil Works - Roads,NA ,Tender,75.0,30.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,500.0,Nil,Nil,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",AOC,1.0,288839.0,Atul Shrma,INR,"2,163,917",Finance,Proceedingregardingopeningoffinancialbids,Rajesh Kumar,16-Jul-2022 06:36 PM,finance_93595.pdf,BOQ Comparative Chart,1,289210,Ashwani Kumar,29-Jun-2022 10:52 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,Technical,TechnicalBidOpeningSummary,Rajesh Kumar,02-Jul-2022 02:56 PM,technical_93595.pdf,"Er. Rajesh Kumar, EE",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,09-Jul-2022 12:23 PM,13-Jul-2022 10:00 AM,techsummary_93595.pdf (1952.82 KB),PWD,2022_PWD_62042_1,Job 3 Construction of link road connecting Gurudwa,"Job 3 Construction of link road connecting Gurudwaras i.e. Girgira Sahib, Roti ram ka Dera, Rangi Ram Ka Dera and Tahli Sahib Under Haroli Constituency Distt. Una km. 0-0 to 9-700 Sub Head C.O link road Roti Ram Ka Dera to Girgira Sahib for Formatio",02-Aug-2022,"INR 2,111,106",30.0,Rajesh Kumar,07-Oct-2022 05:47 PM,Awardletter.pdf (902.00 KB),Awardletter,"Er. Rajesh Kumar, EE",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,16-Jul-2022 07:25 PM,finsummary_93595.pdf (455.42 KB),AOC
,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,288839,Atul Shrma,29-Jun-2022 12:22 PM,Accepted-AOC,ok,07-Oct-2022 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,289113,Balbir Singh Govt Contractor,29-Jun-2022 06:11 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,G.S.T. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,288841,Chetan Chabba,29-Jun-2022 12:11 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,E.P.F. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,289253,Dharminde Singh Govt Contractor,29-Jun-2022 06:15 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,289332,Isha constructions,30-Jun-2022 07:48 AM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,289261,MAHESH ANGRA,29-Jun-2022 08:56 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,288809,Nitish Thakur,30-Jun-2022 08:42 AM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,289000,PRABHJOT SINGH GOVT CONTRACTOR,29-Jun-2022 08:39 PM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,288713,Rakesh KUmar,30-Jun-2022 08:28 AM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,289107,Rishi Kumar,29-Jun-2022 12:46 PM,Rejected-Finance,Not L-1,16-Jul-2022 07:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit regarding no litigation with the department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,289044,Rohit Rana,30-Jun-2022 12:56 AM,Rejected-Technical,As per Evaluation Bids,09-Jul-2022 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
