Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value
PWD,Job 6 Construction of link road Tahliwala Chowk Su,2023_PWD_74627_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Job 6 Construction of link road Tahliwala Chowk Sub Head P.L 80mm thick inter locking paver block at RD 0-0 to 0-150 UNDER OTMNP,Job 6 Construction of link road Tahliwala Chowk Sub Head P.L 80mm thick inter locking paver block at RD 0-0 to 0-150 UNDER OTMNP,Please refer to Bidding Documents ,NA ,"18,60,420",Civil Works - Roads,NA ,Tender,75.0,60.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,Corrigendum regarding extend date of opening of opening of tender,Date,,09-Jun-2023 09:00 AM,30-Jun-2023 11:00 AM,09-Jun-2023 09:00 AM,30-Jun-2023 09:00 AM,NA ,NA ,09-Jun-2023 09:00 AM,30-Jun-2023 09:00 AM,12-Jul-2023 10:00 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una","35,500",Yes,fixed,,Nil,Nil,500.0,Nil,Nil,No,PWD,2023_PWD_74627_1,Job 6 Construction of link road Tahliwala Chowk Su,Job 6 Construction of link road Tahliwala Chowk Sub Head P.L 80mm thick inter locking paver block at RD 0-0 to 0-150 UNDER OTMNP,E.E. Una Division,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,11-Jul-2023 03:41 PM,12-Jul-2023 10:00 AM,techsummary_111856.pdf (1759.86 KB),E.E. Una Divisioin,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,17-Jul-2023 10:28 AM,finsummary_111856.pdf (406.59 KB),26-Jul-2023,"INR 1,860,420",60.0,Baldev Singh,14-Dec-2023 01:23 PM,Awardletter.pdf (1161.00 KB),Awardletter,1.0,354406.0,AMAN KUMAR SHARMA GOVT CONTRACTOR,15-Jun-2023 09:57 AM,Rejected-Finance,Not L-1,17-Jul-2023,Technical,TechnicalBidOpeningSummary,Baldev Singh,03-Jul-2023 02:28 PM,technical_111856.pdf,Finance,Proceedingregardingopeningoffinancialbids,Baldev Singh,14-Jul-2023 05:28 PM,finance_111856.pdf,BOQ Comparative Chart,1.0,354166.0,SUMIT KUMAR,INR,"1,944,139"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,354264.0,Atul Shrma,25-Jun-2023 02:56 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,353554.0,Balbir Singh Govt Contractor,14-Jun-2023 07:25 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,357458.0,Gaurav Attri,29-Jun-2023 01:34 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,354423.0,Karnail Singh,22-Jun-2023 02:44 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,356154.0,Nitin Kumar Govt Contractor,23-Jun-2023 10:02 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,353473.0,PRABHJOT SINGH GOVT CONTRACTOR,19-Jun-2023 06:55 AM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,357559.0,Satish Kumar,29-Jun-2023 09:31 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,354242.0,Sh Krishna Traders,22-Jun-2023 12:37 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,357311.0,Sidhu Ram,29-Jun-2023 11:27 PM,Rejected-Technical,As per Evaluation Bids,11-Jul-2023,,,,,,,,,,,,,,,,
