Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :
500.0,Nil,Nil,No,23-Jun-2023 05:00 PM,03-Jul-2023 11:00 AM,23-Jun-2023 05:00 PM,03-Jul-2023 10:00 AM,NA ,NA ,23-Jun-2023 05:00 PM,03-Jul-2023 10:00 AM,05-Jul-2023 03:35 PM,"21,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Receipt of Cost of Tender and Earnest Money Payment,PWD,NAHAN 2051-80,2023_PWD_75422_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Engineer,Executive Engineer HPPWD B and R Division Nahan,1.0,ICICI BANK,Restoration of Rain Damages to Various Roads under Nahan Sub-Division,Hiring of Excavator-cum-Loader for Removal of Slips for ensuing Monsoon Season in various Roads under HPPWD Sub-Division Nahan,As per Bidding Documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,60.0,Nahan,173001.0,NA ,NA ,NA ,HPPWD B and R Division Nahan,No ,No,PWD,2023_PWD_75422_1,NAHAN 2051-80,Restoration of Rain Damages to Various Roads under Nahan Sub-Division,V. K. Aggarwal,Internal,Suptd DAO DM,Vijay Kumar Aggarwal,05-Jul-2023 03:34 PM,05-Jul-2023 03:35 PM,techsummary_113004.pdf (1090.87 KB),V. K. Aggarwal,Internal,Suptd. DAO DM,Vijay Kumar Aggarwal,05-Jul-2023 03:59 PM,finsummary_113004.pdf (510.33 KB),19-Jul-2023,"INR 1,049,545",60.0,Alok Janveja,30-Dec-2023 12:34 PM,AOC_75422_1.pdf (810.00 KB),Awarded to Sh. Ikbal,1.0,357978.0,ASLAM,03-Jul-2023 02:00 AM,Rejected-Finance,L2,05-Jul-2023,Technical,TECHNICAL SUMMARY,Vijay Kumar Aggarwal,03-Jul-2023 04:23 PM,technical_113004.pdf,1.0,357952.0,IQUBAL,INR,"1,101,497.48",Finance,Financial Bids were opened on 05.07.2023,Vijay Kumar Aggarwal,05-Jul-2023 03:57 PM,,BOQ Comparative Chart
,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,357952.0,IQUBAL,03-Jul-2023 01:52 AM,Accepted-AOC,L1,30-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration and EPF Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,357939.0,Iran,03-Jul-2023 02:18 AM,Rejected-Technical,Bidder withdraws his Bid,05-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,List a/w Documentary Proof or Affidavit of Machinery and List of Technical Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,358193.0,SANJAY KUMAR,02-Jul-2023 05:37 PM,Rejected-Technical,Bidder withdraws his Bid,05-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking of not having more than 2 Works-in-Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,357193.0,Siddharth,02-Jul-2023 03:33 PM,Rejected-Technical,Bidder withdraws his Bid,05-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding Correctness of Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,356380.0,VIRENDER SINGH,02-Jul-2023 03:28 PM,Rejected-Technical,Bidder withdraws his Bid,05-Jul-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,Acknowledgement of up to date filed GST Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid HPPWD-7/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.pdf,Contact Detail i.e. e-mail ID and Mobile No. of the Bidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
