Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Transport Department- Externally Funded Projects||Assam Inland Water Transport Development Society- World Bank Tenders,IN-IWT-346377-NC-RFQ,2023_TDEP_30829_1,Yes,Open Tender,Lump-sum,Services,1.0,No,No,Not Applicable,No,No,No,1.0,Corrigendum-I,Technical Bid,,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Documents,Architectural and Engineering Services and preparation of DPR for construction of building premises for setting up of Crew Training Centre of IWT Assam and also for accommodation of permanent office setup of Assam Inland Waterways Company Ltd,Architectural and Engineering Services and preparation of DPR for construction of building premises for setting up of Crew Training Centre of IWT Assam and also for accommodation of permanent office setup of Assam Inland Waterways Company Ltd,Please refer Tender documents. ,NA ,"20,00,000",Consultancy,NA ,Tender,120.0,60.0,"Guwahati, Assam",781007.0,Assam IWTD Society office ,"State Project Director Assam Inland Water Transport Development Society, 3rd floor, Directorate of Inland Water Transport, Assam, ",23-May-2023 01:00 PM ,Assam IWTD Society office,No ,No,0.0,No,fixed,,Nil,Nil,16-May-2023 11:05 AM,12-Jun-2023 04:00 PM,16-May-2023 11:05 AM,12-Jun-2023 02:00 PM,17-May-2023 10:00 AM ,22-May-2023 04:00 PM ,07-Jun-2023 12:00 PM,12-Jun-2023 02:00 PM,0.0,Nil,Nil,No,State Project Director,"State Project Director Assam Inland Water Transport Development Society, 3rd floor, Directorate of Inland Water Transport, Assam,",AOC,Finance,Bids are submitted for further evaluation,DHRUBAJYOTI SARMA,17-Jul-2023 01:31 PM,,BOQ Comparative Chart,Additional State Project Director,Internal,,DHRUBAJYOTI SARMA,17-Jul-2023 01:47 PM,techsummary_49482.pdf (5414.91 KB),Transport Department- Externally Funded Projects||Assam Inland Water Transport Development Society- World Bank Tenders,2023_TDEP_30829_1,IN-IWT-346377-NC-RFQ,Architectural and Engineering Services and preparation of DPR for construction of building premises for setting up of Crew Training Centre of IWT Assam and also for accommodation of permanent office setup of Assam Inland Waterways Company Ltd,1,187237,AAKAR ABHINAV CONSULTANTS PVT. LTD.,12-Jun-2023 01:20 PM,Rejected-Finance,L2 bidder during evaluation,17-Jul-2023 02:00 PM,Additional State Project Director,Internal,,DHRUBAJYOTI SARMA,17-Jul-2023 02:00 PM,finsummary_49482.pdf (5414.91 KB),1.0,187370.0,Ks Design Cell,INR,669000.0,17-Jul-2023,INR 669000.0,60.0,DHRUBAJYOTI SARMA,17-Jul-2023 02:11 PM,Contract.pdf (11051.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Eligibility Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,187472,ACORN,12-Jun-2023 11:03 AM,Rejected-Technical,"Clause 3(a) Section A, Qualifying Project Experience submitted however with no completion certificates",17-Jul-2023 01:47 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,3,187484,BASIC CONSULTANT,12-Jun-2023 12:18 PM,Rejected-Technical,"Clause 3(a) Section A, No similar project experience submitted",17-Jul-2023 01:47 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,4,187478,CREATIVE DESIGN STUDIOS,12-Jun-2023 12:05 PM,Rejected-Technical,"Clause 3(a) Section A, Only one qualifying project experience submitted",17-Jul-2023 01:47 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,5,187494,D S Construction Concepts,12-Jun-2023 01:40 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Hard copy of POA and Bid security declaration not submitted,17-Jul-2023 01:31 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,6,187461,HICUBE DESIGNS,12-Jun-2023 03:38 AM,Rejected-Technical,"Clause 3(a) Section A, Only one qualifying project experience submitted",17-Jul-2023 01:47 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,7,187487,INTEGRA VENTURES,12-Jun-2023 01:45 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Hard copy of POA and Bid security declaration not submitted,17-Jul-2023 01:31 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,8,187229,JAG Designers Pvt Ltd,07-Jun-2023 12:51 PM,Rejected-Technical,"Clause 3(a) Section A, No qualifying project experience submitted",17-Jul-2023 01:47 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,9,187362,JAGDISH MARWAHA ASSOCIATES,12-Jun-2023 01:36 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Hard copy of POA and Bid security declaration not submitted,17-Jul-2023 01:31 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,10,187370,Ks Design Cell,10-Jun-2023 06:43 PM,Accepted-AOC,Being L1 bidder during evaluation,17-Jul-2023 02:12 PM,,,,,,,,,,,,,,,,,,AOC
