EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
"4,92,100",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Receipt of Payment of Cost of Tender and Earnest Money,1.0,ICICI BANK,18-May-2023 05:00 PM,30-May-2023 11:00 AM,18-May-2023 05:00 PM,30-May-2023 10:00 AM,NA ,NA ,18-May-2023 05:00 PM,30-May-2023 10:00 AM,12-Jun-2023 10:30 AM,Executive Engineer,Executive Engineer HPPWD B and R Division Nahan,1.0,CORRIGENDUM,Other,,"5,000",Nil,Nil,No,PWD,NAHAN 778-804-RIDF,2023_PWD_73541_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Road from Judda Ka Johar to Village Gadda, Tehsil Nahan, Sirmaur (HP) Km 0/0 to 3/187 under NABARD RIDF-XXVIII","C/o 5/7 meter Wide Formation Cutting along with Retaining Walls and Breast Walls, Providing Cross Drainage Works, C/o Essential Parapets, Katcha Drains and Sign Boards and Kilometer Stones Km 0/0 to 3/187",As per Bidding Documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,365.0,Nahan,173001.0,NA ,NA ,NA ,HPPWD B and R Division Nahan,No ,No,PWD,2023_PWD_73541_1,NAHAN 778-804-RIDF,"Construction of Road from Judda Ka Johar to Village Gadda, Tehsil Nahan, Sirmaur (HP) Km 0/0 to 3/187 under NABARD RIDF-XXVIII",SE NAHAN,External,EE(D) EE(NHN) AE(D) CHD SUPTD(W),Vijay Kumar Aggarwal,08-Jun-2023 01:19 PM,12-Jun-2023 10:30 AM,techsummary_110501.pdf (3463.13 KB),V. K. Aggarwal,Internal,Suptd DAO HDM,Vijay Kumar Aggarwal,13-Jun-2023 10:47 AM,finsummary_110501.pdf (637.49 KB),31-Jul-2023,"INR 24,604,835.5",365.0,Vijay Kumar Aggarwal,07-Aug-2023 03:31 PM,AOC_73541_1.pdf (504.00 KB),Awarded to Sh. Rashid Ali,1.0,348542.0,Rashid Ali Civil Contractor,INR,"15,744,634",Finance,Financial Bids were opened on 12.06.2023,Vijay Kumar Aggarwal,13-Jun-2023 10:41 AM,,BOQ Comparative Chart,1.0,349815.0,Inder Singh Chauhan Construction Co.,28-May-2023 03:41 PM,Rejected-Finance,L2,13-Jun-2023,Technical,TECHNICAL SUMMARY,Vijay Kumar Aggarwal,31-May-2023 03:12 PM,technical_110501.pdf
,,,,,,,,.pdf,Contractors Registration along with Authorized Address and Contact Detail,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,348945.0,kuldeep singh,29-May-2023 04:12 PM,Rejected-Finance,L5,13-Jun-2023,,,,,
,,,,,,,,.pdf,Financial Turnover by CA showing Value of Civil Construction Works performed in last Five Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,350381.0,NAIRA CONSTRUCTIONS,28-May-2023 02:15 PM,Rejected-Finance,L3,13-Jun-2023,,,,,
,,,,,,,,.pdf,Profit and Loss Statements and Auditors Reports of past Five years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,350396.0,PREM SINGH,28-May-2023 04:04 PM,Rejected-Finance,L4,13-Jun-2023,,,,,
,,,,,,,,.pdf,Work Done Certificate of similar nature not below value of one third of present work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,350241.0,Rajender Sharma,29-May-2023 01:58 PM,Rejected-Finance,L7,13-Jun-2023,,,,,
,,,,,,,,.pdf,Evidence of ownership of major items of construction equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,350800.0,RANDEEP CHAUHAN,29-May-2023 10:43 PM,Rejected-Finance,L8,13-Jun-2023,,,,,
,,,,,,,,.pdf,Details of the technical personnel proposed to be employed for the Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,348542.0,Rashid Ali Civil Contractor,29-May-2023 01:47 PM,Accepted-AOC,L1,07-Aug-2023,,,,,
,,,,,,,,.pdf,Bankers Certificate along with Address and Contact Detail of Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,350078.0,viney sharma,27-May-2023 10:18 PM,Rejected-Finance,L6,13-Jun-2023,,,,,
,,,,,,,,.pdf,Information regarding litigation or arbitration during last five years in which Bidder is involved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.pdf,Proposals for subcontracting the components of the Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
