Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,PW-NCD/TA-Tender-2024-1500 dt. 21.6.2024,2024_PWD_89600_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule E,24-Jun-2024 05:00 PM,04-Jul-2024 11:00 AM,24-Jun-2024 05:00 PM,03-Jul-2024 05:00 PM,,,24-Jun-2024 05:00 PM,03-Jul-2024 05:00 PM,08-Jul-2024 12:30 PM,"56,200",No,fixed,,Nil,Nil,1.0,Certificate Details,Permanent Account Number,Permanent Account Number Details,,1.0,ICICI BANK,"1,500",Nil,Nil,No,Executive Engineer HPPWD Division Nerchowk,Executive Engineer HPPWD Division Nerchowk,Annual maintenance plan for the year 2024-25  on Manjhyali to Kothigehri (Non PMGSY) road KM 0/0 to 13/0 (HP0810MRL08931400),Providing and laying 25mm thick bituminious concrete in KM 1/0 to 4/0.,As per bid document,,"28,07,571",Civil Works,Tarring,Tender,90.0,60.0,Nerchowk,175008.0,,,,Executive Engineer HPPWD Division Nerchowk,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,The earnest money indicated in schedule E,,,,,,,,,,,,,,,,2.0,Certificate Details,Bidders Address Format,Bidders Address Format Details,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.24.3,,,,,,,,,,,,,,,,3.0,Machinery Details,Machinery Details,Machinery Details,HP_Machinery.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST registration alongwith latest uploaded return as per  general rules No. 24.4,,,,,,,,,,,,,,,,4.0,Miscellaneous,Laboratory Equipment Details,Laboratory Equipment Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Detail of work done/ works in hand / Bidding Capacity as per general rules No. 16 and 26.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Latest ITR Return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"List of machinery, tool, plant alongwith documentary proof refer schedule F with reference to clause",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 refer General Rules No. 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other important documents as specified in proforma of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
