Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Mandi,HPSEBL/CEOCZ/MM/NIT-24/2023-24,2024_HPSEB_88702_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Proof of Tender Fee. Proof of EMD.,26-Mar-2024 05:30 PM,08-May-2024 01:00 PM,26-Mar-2024 05:30 PM,06-May-2024 02:00 PM,,,26-Mar-2024 06:00 PM,06-May-2024 02:00 PM,22-May-2024 02:30 PM,"99,120",Yes,percentage,1.0%,Nil,Nil,1.0,3rd extension,Date,,1.0,ICICI BANK,"1,180",Nil,Nil,No,CE Operation M. Zone HPSEBL Mandi.,O/o CE Operation M. Zone HPSEBL Mandi.,Procurement of Polyester Enameled round copper  and aluminum winding wires of medium covering Grade-II class 155 confirming to IS-13730(part -3/1993),Procurement of Polyester Enameled round copper winding wires of medium covering Grade-II class 155 confirming to IS-13730(part -3/1993) and  Polyester Enameled round Aluminum winding wires of medium covering Grade-II class 130 confirming to IS-13730,Please refer Tender Documents,"EMD for general Bidders Rs. 99120.00, for registered bidders nil.","99,12,025",Electrical Work/ Equipment,,Tender,180.0,60.0,Mandi,175001.0,,,,O/o CE Operation M. Zone HPSEBL Mandi.,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Renewed BIS certificate/Renewed ISO certificate, GST reg.No.,PAN No.,a/w Income Tax GST Clearance ce",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Purchase order/Supply Orders and performance certificate thereof,GTPs, Drawings and type test report",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Capacity assessment and list of machinery, testing equip, acceptance, routine tests to be carried ou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of Arbitration/court cases and blacklisted/debarred by any Govt./Semi Govt. Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Balance sheets of last three years ,undertaking regarding land border company ,bank Credit facility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney/board of resolution to sign the bid doc. and any other requisite Docs. as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Reg.Certificate with Ind. Deptt. and Affidavit regarding channel partner from the manufacturer if an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Average Annual turnover duly certified by CA and acceptance to terms and conditions of NIT and under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Technocomm Sheet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
