Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
EE HPPWD Kasauli,EE Kasauli Division HPPWD Kasauli,19-Jul-2019 09:00 AM,31-Jul-2019 11:00 AM,19-Jul-2019 10:00 AM,30-Jul-2019 06:00 PM,NA ,NA ,19-Jul-2019 10:00 AM,30-Jul-2019 06:00 PM,31-Jul-2019 05:00 PM,PWD,No/PW/Ksli/NIT 19-20-4669-73 dt 15/7/19,2019_PWD_30287_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,C/O CD and M/T Work of Bhat Ki Hatti bhugar baniya Devi road,C/O CD and MT of Bhat ki Hatti Bhugr Baniya Devi road SH Improvement of formation deficiency including R/Wall cross drainage work MT works road side drain and PCC parapets in km 4/630 to 8/735 RIDF-XX SW Balance work of road,Please refer Tender documents. ,NA ,"71,07,532",Civil Works,NA ,Tender,90.0,365.0,Kasauli,173204.0,NA ,NA ,NA ,EE Office kasauli,No ,No,"1,03,600",No,fixed,,EE Kasauli,Kasauli,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (as per Schedule F 6.3),1.0,DD - Demand Draft,"2,000",EE Kasauli,Kasauli,No,AOC,1.0,126284.0,P L CONSTT,INR,"7,923,476",Finance,Financial Summary,Satish Kumar,31-Jul-2019 05:39 PM,finance_43642.pdf,BOQ Comparative Chart,1.0,126313.0,Baljeet Singh Thakur,30-Jul-2019 04:56 PM,Rejected-AOC,Not Lowest,14-Apr-2020 01:31 PM,Technical,Bid Opening Summary,Satish Kumar,31-Jul-2019 04:37 PM,technical_43642.pdf,Er Rajesh kumar,Internal,Er Satish kumar AE Subathu Sh P S Grover DAO Sh A N Arora HDM Sh V p Sharma Supdt Gr II,Satish Kumar,31-Jul-2019 04:57 PM,31-Jul-2019 05:00 PM,techsummary_43642.pdf (65.03 KB),PWD,2019_PWD_30287_1,No/PW/Ksli/NIT 19-20-4669-73 dt 15/7/19,C/O CD and M/T Work of Bhat Ki Hatti bhugar baniya Devi road,14-Apr-2020,"INR 7,107,532",365.0,Satish Kumar,14-Apr-2020 01:31 PM,252.pdf (199.00 KB),AOC,Er Rajesh kumar,Internal,Er Satish Kumar AE Subathu Sh P S Grover DAO Sh A N Arora HDM Sh V p Sharma Supdt Gr II,Satish Kumar,31-Jul-2019 05:44 PM,finsummary_43642.pdf (61.19 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money Deposit (As per schedule F 6.5),2.0,FDR - Fixed Deposit,,,,,AOC,,,,,,,,,,,,2.0,125806.0,Jamna Dass,27-Jul-2019 04:03 PM,Rejected-AOC,Not Lowest,14-Apr-2020 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration (Refer General rule No.23 and as per invitation of bid),,,,,,,AOC,,,,,,,,,,,,3.0,126249.0,Kamal Dev,29-Jul-2019 06:06 PM,Rejected-AOC,Not Lowest,14-Apr-2020 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate (As per Performa given in General rule No.19 ).,,,,,,,AOC,,,,,,,,,,,,4.0,126311.0,Nishant Rattan,30-Jul-2019 02:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Jul-2019 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery tools and plants (As per schedule F with reference to clause 18,,,,,,,AOC,,,,,,,,,,,,5.0,126284.0,P L CONSTT,30-Jul-2019 12:46 PM,Accepted-AOC,Lowest Tender,14-Apr-2020 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 duly signed (Refer General rule No 26.7).,,,,,,,AOC,,,,,,,,,,,,6.0,126263.0,Sanjay Garg,30-Jul-2019 07:27 AM,Rejected-AOC,Not Lowest,14-Apr-2020 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Contractor Shall give affidavit regarding List of both gazette and non gazette HPPWD Employees,,,,,,,AOC,,,,,,,,,,,,7.0,126314.0,SUNIL THAKUR,30-Jul-2019 03:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Jul-2019 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,AOC,,,,,,,,,,,,8.0,126332.0,YOG RAJ SHARMA,30-Jul-2019 05:21 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Jul-2019 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Bidding Capacity , as per C.A. Annual Report required as per bid documents Section I A (4.6)",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand details on prescribed format given in Bidding Document section III (1.4)(A),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
