Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
MD SSA,Internal,ED SSA OSD SSA CAO SSA,Kamal Das,22-Feb-2023 04:39 PM,23-Feb-2023 02:00 PM,techsummary_45243.pdf (4348.35 KB),Axom Sarba Siksha Abhijan Mission,2022_SSA_28385_1,MDM_I_78177_2022,Audio Visual Documentary Film,MD,Internal,Minutes etc.,Azim Hussain,22-Mar-2023 03:56 PM,finsummary_45243.pdf (260.13 KB),Technical,Technical Minutes,Kamal Das,22-Feb-2023 04:34 PM,technical_45243.pdf,1,172546,Ankur Chitram,11-Jan-2023 01:06 PM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,1.0,172824.0,B P Enterprise,INR,396000.0,02-May-2023,INR 396000.0,15.0,Kamal Das,02-May-2023 06:09 PM,orderaudiovisual.pdf (422.00 KB),Finance,Minutes etc.,Azim Hussain,22-Mar-2023 03:36 PM,finance_45243.pdf,BOQ Comparative Chart,AOC,22-Dec-2022 01:50 PM,19-Jan-2023 03:00 PM,22-Dec-2022 01:55 PM,19-Jan-2023 02:00 PM,NA ,NA ,22-Dec-2022 02:30 PM,19-Jan-2023 02:00 PM,23-Feb-2023 02:00 PM,Axom Sarba Siksha Abhijan Mission,MDM_I_78177_2022,2022_SSA_28385_1,Yes,Open Tender,EOI,Works,2.0,No,No,Online,No,No,No,1.0,Extension of Date,Date,,"MD,SSA, Assam","SSA, Kahilipara,Guwahati-19",1.0,Fee/PreQual/Technical,.pdf,EOI Notice,"40,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Audio Visual Documentary Film,Audio Visual Documentary Film,Please refer Tender documents. ,NA ,"20,00,000","Documentary film,Video film",NA ,Tender,90.0,60.0,"SSA, Kahilipara,Guwahati",781019.0,"SSA, Kahilipara,Guwahati ","SSA, Kahilipara,Guwahati-19 ",29-Dec-2022 12:00 PM ,"SSA, Kahilipara,Guwahati",No ,No,"5,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,172824,B P Enterprise,19-Jan-2023 09:44 AM,Accepted-AOC,ok,02-May-2023 06:10 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Addendum,Other,,,,,,.pdf,EOI Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,174395,FILM AND SHOTS,19-Jan-2023 01:56 PM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,Addendum,Technical Bid,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,170832,K.R.G PICTURES,10-Jan-2023 07:55 PM,Rejected-Technical,Found not ok,22-Feb-2023 04:39 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,172227,M/S BANNYA FILMS,11-Jan-2023 01:24 PM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,172718,M/S KAUSHALYA ENTERPRISE,11-Jan-2023 11:54 AM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,172373,Prodigy Communications And Marketing Pvt. Ltd.,18-Jan-2023 07:32 PM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,172858,Pumpkin Entertainment,11-Jan-2023 12:55 PM,Rejected-Technical,Found not ok,22-Feb-2023 04:39 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,172466,Ra film Studio,09-Jan-2023 09:47 PM,Rejected-Finance,Ref. Minutes,22-Mar-2023 03:56 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,10,171527,Wanderers Media Works Pvt Ltd,04-Jan-2023 04:30 PM,Rejected-Technical,Found not ok,22-Feb-2023 04:39 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
