Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
09-May-2023,INR 1.82451E+7,365.0,BHABANANDA DEKA,09-May-2023 03:12 PM,MMPPNA83a.pdf (285.00 KB),Awarded as L1 Bidder,Technical,Verified,MRIDUL TALUKDAR,09-Feb-2023 12:45 PM,technical_43683.pdf,1,167194,A.B. Enterprise,17-Dec-2022 05:07 PM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,"Chief Engineer (Roads), PWRD, Assam",Internal,,BHABANANDA DEKA,09-May-2023 03:09 PM,finsummary_43683.pdf (261.59 KB),"Chief Engineer (Roads), PWRD, Assam",Internal,,MRIDUL TALUKDAR,09-Feb-2023 12:46 PM,09-Feb-2023 04:00 PM,techsummary_43683.pdf (463.29 KB),Finance,Financial opened,MRIDUL TALUKDAR,09-Feb-2023 05:04 PM,,BOQ Comparative Chart,Public Works Roads Department,2022_PWD_27897_83,CE/DEV/TB/235/2022-23/01,MMPPNA_22_23_83 Construction of road from Panitola Bordubi Road to baruahula Namghar via panimudi Road Ch-0.00 m to Ch-2510.00 ( L 2510.00 M) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year,1.0,169193.0,RAJIV GOHAIN,INR,18245100.0,AOC,"Chief Engineer, Roads, PWRD","O/o the Chief Engineer,(Roads)PWRD, Assam , Chandmari, Guwahati-781003",1.0,Fee/PreQual/Technical,.pdf,Standard Bidding Documents,1.0,SBI Bank,"4,030",Nil,Nil,No,MMPPNA_22_23_83 Construction of road from Panitola Bordubi Road to baruahula Namghar via panimudi Road Ch-0.00 m to Ch-2510.00 ( L 2510.00 M) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year,MMPPNA_22_23_83 Construction of road from Panitola Bordubi Road to baruahula Namghar via panimudi Road Ch-0.00 m to Ch-2510.00 ( L 2510.00 M) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year,Please refer Tender documents. ,NA ,"1,90,09,000",Civil Works,NA ,Tender,180.0,365.0,Chabua,781003.0,"Development Branch, O/o the CE (Roads)PWRD, Assam  ","O/o the Chief Engineer,(Roads)PWRD, Assam , Chandmari, Guwahati-781003 ",14-Dec-2022 12:00 PM ,"Development Branch, O/o the CE (Roads)PWRD, Assam",No ,No,Public Works Roads Department,CE/DEV/TB/235/2022-23/01,2022_PWD_27897_83,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,01-Dec-2022 06:55 PM,23-Dec-2022 02:30 PM,01-Dec-2022 06:55 PM,22-Dec-2022 02:00 PM,01-Dec-2022 06:55 PM ,14-Dec-2022 12:00 PM ,15-Dec-2022 02:00 PM,22-Dec-2022 02:00 PM,09-Feb-2023 04:00 PM,"4,03,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,2,167426,AM CONSTRUCTION,19-Dec-2022 09:13 PM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Technical Qualification Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,169146,DULAL CHANDRA ROY,22-Dec-2022 12:17 PM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,168203,Lakhyajit Gogoi,21-Dec-2022 06:57 PM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,167644,NURUL AMIN,22-Dec-2022 01:20 AM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,169193,RAJIV GOHAIN,22-Dec-2022 12:46 PM,Accepted-AOC,Awarded,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,169599,Sanjay Kumar Singh,21-Dec-2022 09:19 PM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,168934,SANTOSH GARODIA,21-Dec-2022 02:28 AM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,169196,Sri Hemanta Moran,22-Dec-2022 05:29 AM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,169258,SRI NOBA KUMAR MORAN,22-Dec-2022 05:56 AM,Rejected-AOC,Rejected,09-May-2023 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
