Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
C/O Kiarna Ghat to Kanda road 0/0 to 1/195,SH Cutting in earth work between Km. 0/0 to 0/315,Please refer Tender documents. ,NA ,"5,89,747",Civil Works - Roads,NA ,Tender,120.0,180.0,Chopal,171211.0,NA ,NA ,NA ,Chopal,No ,No,"10,000",No,fixed,,EE Chopal,Chopal,1.0,DD - Demand Draft,500.0,EE Chopal,Chopal,No,EE Chopal,HPPWD CHOPAL,22-Feb-2019 01:00 PM,04-Mar-2019 11:30 AM,22-Feb-2019 01:00 PM,02-Mar-2019 05:00 PM,NA ,NA ,22-Feb-2019 01:00 PM,02-Mar-2019 05:00 PM,12-Jun-2019 01:00 PM,PWD,PW.CHD.CB-E-9/2018 13374-473 DT 2.2.19,2019_PWD_27723_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),AOC,PWD,2019_PWD_27723_4,PW.CHD.CB-E-9/2018 13374-473 DT 2.2.19,C/O Kiarna Ghat to Kanda road 0/0 to 1/195,1.0,116580.0,Bhagat Ram,01-Mar-2019 12:03 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Earnest Money (Indicated In Schedule F),AOC,,,,,2.0,116768.0,HPPWD,02-Mar-2019 03:00 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),AOC,,,,,3.0,116643.0,HPPWD,01-Mar-2019 04:45 PM,Rejected-AOC,Rejected,19-Aug-2020 05:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),AOC,,,,,4.0,116620.0,IPH,01-Mar-2019 03:01 PM,Accepted-AOC,Accepted,19-Aug-2020 05:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work In Hand As Per General Rule 19,AOC,,,,,5.0,116760.0,Kapil Dev Sharma,02-Mar-2019 02:56 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",AOC,,,,,6.0,116259.0,Mohan Lal,28-Feb-2019 11:54 AM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),AOC,,,,,7.0,116818.0,ramlal barsanta,02-Mar-2019 04:53 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),AOC,,,,,8.0,116744.0,Sunil Potan,02-Mar-2019 12:10 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,AOC,,,,,9.0,116358.0,Uma Govt Contractor,01-Mar-2019 08:11 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),AOC,,,,,10.0,116661.0,Vikrant Chauhan,02-Mar-2019 12:36 PM,Rejected-Technical,Non Responsive,12-Jun-2019 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,AOC,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,AOC
