EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"19,600",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,Executive Engineer,Executive Engineer HPPWD Paonta Sahib District Sirmour (HP),350.0,EE Paonta Sahib,Paonta Sahib,Yes,Construction of link road to village Dhand in GP Kando Kansar km 0/0 to 1/800. (SH Providing and laying GSB from km 1/0 to 1/800 and G-II from km 0/0 to 1/800) under SCSP.,Construction of link road to village Dhand in GP Kando Kansar km 0/0 to 1/800. (SH Providing and laying GSB from km 1/0 to 1/800 and G-II from km 0/0 to 1/800) under SCSP.,please refer tender document ,NA ,"9,79,539",Civil Works - Roads,NA ,Tender,90.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,PWD,Tender/2019-20-1150-1200dated 26.05.2020,2020_PWD_37870_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,09-Jun-2020 04:30 PM,18-Jun-2020 11:30 AM,09-Jun-2020 05:00 PM,17-Jun-2020 05:00 PM,NA ,NA ,09-Jun-2020 05:00 PM,17-Jun-2020 05:00 PM,02-Jul-2020 11:20 AM,AOC,1.0,162661.0,ARUN KUMAR,16-Jun-2020 01:14 PM,Rejected-Finance,L2,05-Aug-2020 12:27 PM,Technical,Summary,Dalip Singh Tomar,01-Jul-2020 05:07 PM,technical_55847.pdf,1.0,163032.0,Nikhil,INR,"1,286,038",Finance,Fin bid opening Summary,Kishan Lal Chaudhary,05-Aug-2020 12:19 PM,finance_55847.pdf,BOQ Comparative Chart,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,01-Jul-2020 05:29 PM,02-Jul-2020 11:20 AM,techsummary_55847.pdf (826.96 KB),PWD,2020_PWD_37870_6,Tender/2019-20-1150-1200dated 26.05.2020,Construction of link road to village Dhand in GP Kando Kansar km 0/0 to 1/800. (SH Providing and laying GSB from km 1/0 to 1/800 and G-II from km 0/0 to 1/800) under SCSP.,05-Aug-2020,"INR 979,539",90.0,Kishan Lal Chaudhary,05-Aug-2020 12:29 PM,aoc.pdf (902.00 KB),AOC,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,05-Aug-2020 12:27 PM,finsummary_55847.pdf (406.49 KB),AOC
,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,AOC,2.0,163018.0,Balinder Dutt,17-Jun-2020 02:32 PM,Rejected-Finance,L4,05-Aug-2020 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,163017.0,DINESH KUMAR GUPTA,17-Jun-2020 03:54 PM,Rejected-Finance,L5,05-Aug-2020 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,162863.0,IQUBAL,16-Jun-2020 06:25 PM,Rejected-Finance,L3,05-Aug-2020 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,162952.0,KAMLESH SHARMA,17-Jun-2020 11:08 AM,Rejected-Technical,Not Qualified,01-Jul-2020 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,163032.0,Nikhil,17-Jun-2020 04:32 PM,Accepted-AOC,L1,05-Aug-2020 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,162628.0,Ramesh Chand,17-Jun-2020 04:24 PM,Rejected-Technical,Not Qualified,01-Jul-2020 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Any other information bidders like to provide. All Original affidavits submit with name of work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
