Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Tender Stage
350.0,EE Paonta Sahib,Paonta Sahib,Yes,PWD,tender/2020-21 -2243-90 dated 10.06.2020,2020_PWD_38220_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,19-Jun-2020 04:30 PM,01-Jul-2020 11:30 AM,19-Jun-2020 05:00 PM,30-Jun-2020 05:00 PM,NA ,NA ,19-Jun-2020 05:00 PM,30-Jun-2020 05:00 PM,04-Jul-2020 11:00 AM,Repair and restoration of existing three units of school building of G.S.S. School Ajoli (Dismenetalling of existing R.C.C. Roof slab and relaying of same along construction of additional walls).,Repair and restoration of existing three units of school building of G.S.S. School Ajoli (Dismenetalling of existing R.C.C. Roof slab and relaying of same along construction of additional walls).,please refer tender document ,NA ,"5,12,746",Civil Works - Buildings,NA ,Tender,90.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,"10,300",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,1.0,ICICI BANK,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP),AOC,Finance,Fin bid opening summary,Kishan Lal Chaudhary,13-Aug-2020 12:02 PM,finance_56439.pdf,BOQ Comparative Chart,1.0,165431.0,Basti Ram,30-Jun-2020 02:11 PM,Rejected-Finance,L2,13-Aug-2020 12:05 PM,Technical,Summary,Dalip Singh Tomar,03-Jul-2020 04:24 PM,technical_56439.pdf,PWD,2020_PWD_38220_1,tender/2020-21 -2243-90 dated 10.06.2020,Repair and restoration of existing three units of school building of G.S.S. School Ajoli (Dismenetalling of existing R.C.C. Roof slab and relaying of same along construction of additional walls).,Er. K. L. Chaydhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,03-Jul-2020 04:28 PM,04-Jul-2020 11:00 AM,techsummary_56439.pdf (724.92 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,2.0,164384.0,DINESH KUMAR GUPTA,29-Jun-2020 10:39 PM,Accepted-AOC,L1,13-Aug-2020 12:06 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
