Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),PWD,Job 6 Construction of link road to harijan abadi l,2020_PWD_39485_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"16,800",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,"Job 6 Construction of link road to harijan abadi lower Kanger km. 0-0 to 2-255 Sub Head P-L earth filling, GSB, WMM, Prime coat, tack coat premix seal coat km. 1-855 to 2-255 Under OTMNP","Job 6 Construction of link road to harijan abadi lower Kanger km. 0-0 to 2-255 Sub Head P-L earth filling, GSB, WMM, Prime coat, tack coat premix seal coat km. 1-855 to 2-255 Under OTMNP",Please refer to Bidding Documents ,NA ,"8,37,590",Civil Works - Roads,NA ,Tender,120.0,60.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,05-Aug-2020 10:00 AM,13-Aug-2020 11:00 AM,05-Aug-2020 10:30 AM,13-Aug-2020 09:00 AM,NA ,NA ,05-Aug-2020 10:30 AM,13-Aug-2020 09:00 AM,11-Sep-2020 11:00 AM,500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,AOC,Er. H.L.Sharma EE,Internal,"Er. Kuldeep Singh AE to EE Arvind Choudhary AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,07-Sep-2020 06:42 PM,11-Sep-2020 11:00 AM,techsummary_58293.pdf (388.63 KB),PWD,2020_PWD_39485_1,Job 6 Construction of link road to harijan abadi l,"Job 6 Construction of link road to harijan abadi lower Kanger km. 0-0 to 2-255 Sub Head P-L earth filling, GSB, WMM, Prime coat, tack coat premix seal coat km. 1-855 to 2-255 Under OTMNP",06-Oct-2020,"INR 837,590",60.0,Gurcharan Singh Rana,08-Oct-2020 10:59 AM,Awardletter.pdf (818.00 KB),Awardletter,Er. H.L.Sharma EE,Internal,"Er. Kuldeep Singh AE to EE Arvind Choudhary AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,14-Sep-2020 04:26 PM,finsummary_58293.pdf (486.97 KB),1.0,172844.0,Vijay Kumar,INR,"737,572",Finance,Proceedingregardingopeningoffinancialbids,Arvind Chaudhary,14-Sep-2020 02:30 PM,finance_58293.pdf,BOQ Comparative Chart,1.0,172810.0,PRABHJOT SINGH GOVT CONTRACTOR,12-Aug-2020 07:45 PM,Rejected-AOC,ok,08-Oct-2020 11:01 AM,Technical,TechnicalBidOpeningSummary,Gurcharan Singh Rana,14-Aug-2020 01:52 PM,technical_58293.pdf,AOC
,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,172861.0,Rishi Kumar,12-Aug-2020 04:34 PM,Rejected-AOC,ok,08-Oct-2020 11:01 AM,,,,,,AOC
,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,172866.0,Tilak Raj Govt Contractor,12-Aug-2020 04:34 PM,Rejected-AOC,ok,08-Oct-2020 11:01 AM,,,,,,AOC
,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,172844.0,Vijay Kumar,12-Aug-2020 03:22 PM,Accepted-AOC,ok,08-Oct-2020 11:01 AM,,,,,,AOC
,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
