S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,DD - Demand Draft,23-Dec-2019 02:00 PM,21-Jan-2020 11:00 AM,23-Dec-2019 02:00 PM,20-Jan-2020 05:00 PM,NA ,NA ,23-Dec-2019 02:00 PM,20-Jan-2020 05:00 PM,26-Feb-2020 12:40 PM,PWD,PW-CTR-29-RGH Division/2019-dt.,2019_PWD_33616_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,CORRIGENDUM,Other,,"3,63,870",No,fixed,,EE RAJAGRH,RAJAGRH,EXECUTIVE ENGINEER,RAJGARH DIVISION HPPWD RAJAGRH,"5,000",EE RAJGARH,RAJGARH,No,"Construction of Gainthal Bhajed Mandi Khadana road km 0/0 to 6/640 (SH F/C 5/7 mtr. Wide , C/O PCC R/wall, CD works, P/L GSB for G-I WBM G-II M/T , V-Shape drain, PCC Parapets, in km 0/0 to 6/645 and C/O 19.75 mtr span RCC T- Beam bridge at RD 6/195","Construction of Gainthal Bhajed Mandi Khadana road km 0/0 to 6/640 (SH F/C 5/7 mtr. Wide , C/O PCC R/wall, CD works, P/L GSB for G-I WBM G-II M/T , V-Shape drain, PCC Parapets, in km 0/0 to 6/645 and C/O 19.75 mtr span RCC T- Beam bridge at RD 6/195",Please refer Tender documents. ,NA ,"3,31,36,602",Civil Works - Roads,NA ,Tender,120.0,545.0,RAJGARH DIVISION HPPWD RAJAGRH,173101.0,NA ,NA ,NA ,RAJGARH DIVISION HPPWD RAJAGRH,No ,No,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER- Indicated in Schedule F at Sr.No.6.3,AOC,PWD,2019_PWD_33616_1,PW-CTR-29-RGH Division/2019-dt.,"Construction of Gainthal Bhajed Mandi Khadana road km 0/0 to 6/640 (SH F/C 5/7 mtr. Wide , C/O PCC R/wall, CD works, P/L GSB for G-I WBM G-II M/T , V-Shape drain, PCC Parapets, in km 0/0 to 6/645 and C/O 19.75 mtr span RCC T- Beam bridge at RD 6/195",Er. Narender Kumar EE,Internal,"Er. D.S Kaundal AE, Sh. Paramjeet Grover Sr. DAO, Sh. Ghanshyam Dass Supdt. G-II, G-II, Smt. Asha Kamal HDM, Sh. Ghan Shyam Jr. Asstt.",Kishan Lal Chaudhary,26-Feb-2020 12:21 PM,26-Feb-2020 12:40 PM,techsummary_48460.pdf (1795.96 KB),Er. Narender Kumar Verma,Internal,"Er. D.S Kaundal AE, Sh. Ghanshyam Dass Supdt. G-II, Sh. Krishan Singh Supdt. G-II Smt. Asha Kamal HDM, Sh. Ghan Shyam Jr. Asstt.",Narender verma,23-Oct-2020 12:49 PM,finsummary_48460.pdf (648.29 KB),23-Oct-2020,"INR 44,323,814",545.0,Narender verma,23-Oct-2020 12:51 PM,AOC.pdf (1074.00 KB),WORK AWARDED TO SH. MOHAN LAL THAKUR,1.0,146032.0,ARVIND KUMAR BANSAL,20-Jan-2020 12:41 PM,Rejected-Finance,L6,23-Oct-2020 12:51 PM,Technical,SUMMARY,Kishan Lal Chaudhary,26-Feb-2020 12:13 PM,technical_48460.pdf,Finance,SUMMARY,Kishan Lal Chaudhary,04-Mar-2020 12:32 PM,finance_48460.pdf,BOQ Comparative Chart,1.0,146178.0,Mohan lal Thakur,INR,"44,323,814",AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY-Indicated in Schedule F at Sr. No.6.5,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,146184.0,HET RAM,20-Jan-2020 04:51 PM,Rejected-Finance,L5,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CONTRACTORS REGISTRATION- Refer General Rule Sr. No 23,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,145405.0,Jarnail Singh Pannu,17-Jan-2020 05:01 PM,Rejected-Finance,L2,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST REGISTRATION-Refer General Rule Sr. No 21,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,146178.0,Mohan lal Thakur,20-Jan-2020 04:52 PM,Accepted-AOC,L1,23-Oct-2020 12:54 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of work completed and in Hand As per Gen. Rule and Direction Sr.No.19 of bid document,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,145262.0,m/s sharma construction,20-Jan-2020 01:46 PM,Rejected-Finance,L3,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Eligibility criteria Biding Capacity as per Gen. Rule and Direction Sr.No.28.2(a),AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,146077.0,M/S VINEY KUMAR SHARMA,20-Jan-2020 11:45 AM,Rejected-Finance,L8,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum Work Done Certificate as per Gen. Rule Sr.No.28.2(b) and Schedule F Sr.No.6.10,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,146153.0,naresh vij govt contractor,20-Jan-2020 02:35 PM,Rejected-Finance,L7,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ROOF OF MANDATORY MACHINERY TOOL AND PLANTS as per Gen. Rules 25 and Schedule F Sr. No.6.19,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,145452.0,Ranjeet Singh,20-Jan-2020 02:25 PM,Rejected-Finance,L4,23-Oct-2020 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Equipment detail Schedule F Sr.No.6.14,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed Gen. Rule Sr. No 26.7.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
