Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP),04-Sep-2020 04:30 PM,18-Sep-2020 11:30 AM,04-Sep-2020 05:00 PM,17-Sep-2020 05:00 PM,NA ,NA ,04-Sep-2020 05:00 PM,17-Sep-2020 05:00 PM,25-Sep-2020 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,PWD,Tender/2020-21-4316-4365 dated 26.08.2020,2020_PWD_40309_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,500.0,EE Paonta Sahib,Paonta Sahib,Yes,1.0,Addition of tender in the NIT No. 4316-4365 dated 26.08.2020 opened on 18.09.2020,Other,,"26,500",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,"Construction of Additional Accomodation in Govt. High School Naurangabad in Tehsil Paonta Sahib, Distt. Sirmour (HP). (SH Construction of two Nos. Class rooms). Deposit work.","Construction of Additional Accomodation in Govt. High School Naurangabad in Tehsil Paonta Sahib, Distt. Sirmour (HP). (SH Construction of two Nos. Class rooms). Deposit work.",Please refer tender document ,NA ,"13,22,243",Civil Works - Buildings,NA ,Tender,90.0,180.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,1.0,ICICI BANK,AOC,1.0,177564.0,AJAY KUMAR,17-Sep-2020 12:26 PM,Rejected-Finance,L3,08-Oct-2020 05:44 PM,Technical,Bid opening summary,Kishan Lal Chaudhary,25-Sep-2020 01:13 PM,technical_59539.pdf,Finance,fin bid opening summary,Kishan Lal Chaudhary,08-Oct-2020 05:38 PM,finance_59539.pdf,BOQ Comparative Chart,1.0,178144.0,BABAR KHAN,INR,"1,417,190",PWD,2020_PWD_40309_3,Tender/2020-21-4316-4365 dated 26.08.2020,"Construction of Additional Accomodation in Govt. High School Naurangabad in Tehsil Paonta Sahib, Distt. Sirmour (HP). (SH Construction of two Nos. Class rooms). Deposit work.",Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,25-Sep-2020 01:19 PM,25-Sep-2020 03:00 PM,techsummary_59539.pdf (754.00 KB),Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,08-Oct-2020 05:42 PM,finsummary_59539.pdf (384.18 KB),08-Oct-2020,"INR 1,322,243",180.0,Kishan Lal Chaudhary,08-Oct-2020 05:44 PM,aoc.pdf (887.00 KB),AOC,AOC
,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2.0,178144.0,BABAR KHAN,17-Sep-2020 04:09 PM,Accepted-AOC,L1,08-Oct-2020 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,177969.0,DHARMENDER VERMA,17-Sep-2020 02:13 PM,Rejected-Finance,L6,08-Oct-2020 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,178069.0,hement,17-Sep-2020 02:59 PM,Rejected-Finance,L4,08-Oct-2020 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,177531.0,IQUBAL,17-Sep-2020 04:29 PM,Rejected-Finance,L2,08-Oct-2020 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,177932.0,PARDEEP KUMAR,16-Sep-2020 03:53 PM,Rejected-Finance,L5,08-Oct-2020 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,177804.0,VAJID,15-Sep-2020 05:42 PM,Rejected-Finance,L7,08-Oct-2020 05:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
