EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"44,600",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,PWD,Tender/2020-21-4876-4925 dated 09.09.2020,2020_PWD_40709_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,"Construction of link road from Govt. Polytechnic Institute Rampur Bharapur to Goughat road km. 0/0 to 0/660 (SH C/O wire crate at RD. 0/0 to 1/110 and Apron at RD. 0/020, 0/050 and 0/070, P/L Interlocking tiles and filling of road and both side berms","Construction of link road from Govt. Polytechnic Institute Rampur Bharapur to Goughat road km. 0/0 to 0/660 (SH C/O wire crate at RD. 0/0 to 1/110 and Apron at RD. 0/020, 0/050 and 0/070, P/L Interlocking tiles and filling of road and both side berms",Please refer tender documents ,NA ,"24,71,827",Civil Works - Roads,NA ,Tender,90.0,180.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,Executive Engineer HPPWD Division Paonta Sahib,Executive Engineer HPPWD Division Paonta Sahib District Sirmour HP,1.0,ICICI BANK,500.0,EE Paonta Sahib,Paonta Sahib,Yes,17-Sep-2020 04:30 PM,30-Sep-2020 11:30 AM,17-Sep-2020 05:00 PM,29-Sep-2020 05:00 PM,NA ,NA ,17-Sep-2020 05:00 PM,29-Sep-2020 05:00 PM,03-Oct-2020 03:15 PM,AOC,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,03-Oct-2020 12:43 PM,03-Oct-2020 03:15 PM,techsummary_60056.pdf (876.43 KB),PWD,2020_PWD_40709_1,Tender/2020-21-4876-4925 dated 09.09.2020,"Construction of link road from Govt. Polytechnic Institute Rampur Bharapur to Goughat road km. 0/0 to 0/660 (SH C/O wire crate at RD. 0/0 to 1/110 and Apron at RD. 0/020, 0/050 and 0/070, P/L Interlocking tiles and filling of road and both side berms",09-Oct-2020,"INR 2,471,827",180.0,Kishan Lal Chaudhary,09-Oct-2020 11:31 AM,aoc.pdf (880.00 KB),AOC,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,09-Oct-2020 11:29 AM,finsummary_60056.pdf (484.05 KB),Finance,fin bid opening summary,Kishan Lal Chaudhary,09-Oct-2020 11:19 AM,finance_60056.pdf,BOQ Comparative Chart,1.0,179240.0,Nazar Ali,INR,"2,047,615",1.0,180457.0,BABAR KHAN,29-Sep-2020 04:04 PM,Rejected-Finance,L2,09-Oct-2020 11:31 AM,Technical,Bid opening summary,Kishan Lal Chaudhary,03-Oct-2020 12:36 PM,technical_60056.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,179201.0,DHARMENDER VERMA,29-Sep-2020 10:56 AM,Rejected-Finance,L5,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,180273.0,DINESH KUMAR GUPTA,28-Sep-2020 10:56 PM,Rejected-Finance,L8,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,180447.0,hement,29-Sep-2020 04:21 PM,Rejected-Finance,L3,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,179240.0,Nazar Ali,27-Sep-2020 07:47 PM,Accepted-AOC,L1,09-Oct-2020 11:33 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,180323.0,Nikhil,29-Sep-2020 09:18 AM,Rejected-Finance,L7,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,180380.0,Ramesh Chand,29-Sep-2020 04:49 PM,Rejected-Finance,L4,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,180345.0,Vijesh Kumar Goel,29-Sep-2020 12:47 PM,Rejected-Finance,L6,09-Oct-2020 11:31 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
