Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,IPH Division Shimla 9,1.0,DD - Demand Draft,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",IPH-SP-1-GI-PipesVol-109 /2019-20-1419-21/11-07-19,2019_HPIPH_30180_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Offline,No,No,No,"25,00,000",No,fixed,,Executive Engineer IPH Kasumpti Shimla 9,Shimla,1.0,Date Postoned,Date,,"2,500",Executive Engineer IPH Kasumpti Shimla 9,Shimla,No,1.0,Fee/PreQual/Technical,.pdf,Annual Turn Over of GI Pipes as per Terms and Conditions,Procurement of GI Pipes 2019-2020,Procurement of GI Pipes 2019-2020,Please refer Tender documents. ,NA ,"1,25,00,00,000",Pipes and Pipe related activities,GI Pipes ,Rate Contract,120.0,365.0,All Himachal,171009.0,NA ,NA ,NA ,IPH Division Shimla 9,No ,No,12-Jul-2019 05:00 PM,14-Aug-2019 11:30 AM,12-Jul-2019 05:00 PM,13-Aug-2019 05:00 PM,NA ,NA ,17-Jul-2019 05:00 PM,13-Aug-2019 05:00 PM,06-Sep-2019 04:40 PM,AOC,Engineer in Chief,Internal,Kindly see the attachment,Rakesh Kumar,17-Oct-2020 12:56 PM,finsummary_43509.pdf (524.64 KB),"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",2019_HPIPH_30180_1,IPH-SP-1-GI-PipesVol-109 /2019-20-1419-21/11-07-19,Procurement of GI Pipes 2019-2020,1.0,124857.0,Bhushan Power & Steel Ltd.,INR,"379,800,000",Chief Enineer SZ,Internal,Kindly see attachment,Rakesh Kumar,06-Sep-2019 04:28 PM,06-Sep-2019 04:40 PM,techsummary_43509.pdf (3693.57 KB),1,125595,APL APOLLO TUBES LIMITED,11-Aug-2019 06:24 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,Finance,Successfully Opened,Rakesh Kumar,06-Sep-2019 04:55 PM,finance_43509.pdf,BOQ Comparative Chart,Technical,Successfully Opened,Rakesh Kumar,14-Aug-2019 01:19 PM,technical_43509.pdf,17-Oct-2020,"INR 2,346,100,000",365.0,Rakesh Kumar,17-Oct-2020 01:09 PM,GIPIPEAOC30180.pdf (525.00 KB),Supply order issued on 27.09.2019 to further upto contract period Two Hundred Thirty Four Crores and Sixty One Lakh,AOC
,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum of EMD,Other,,,,,,,,.pdf,Supply of GI Pipes to State/Center Govt as per Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,125595.0,APL APOLLO TUBES LIMITED,INR,"87,900,000",,,,,,,,2,127355,ARISTO TRANSMISSION PRIVATE LIMITED,13-Aug-2019 04:58 PM,Rejected-Technical,Non Responsive,06-Sep-2019 04:28 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form and EMD as per Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,3.0,125956.0,SWASTIK PIPE LTD,INR,"349,100,000",,,,,,,,3,124857,Bhushan Power & Steel Ltd.,13-Aug-2019 04:48 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST and Income Tax Return filed for the year 2018-2019 as per Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,4.0,126688.0,Hitech Pipes Ltd,INR,"510,800,000",,,,,,,,4,127459,GAURANG PRODUCTS PVT. LTD.,13-Aug-2019 01:52 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of galvanization facility as per Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,5.0,127459.0,GAURANG PRODUCTS PVT. LTD.,INR,"877,800,000",,,,,,,,5,126688,Hitech Pipes Ltd,12-Aug-2019 04:31 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certificate of Acquitance and acceptance of Terms and Conditions as per Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,6.0,127534.0,Surya Roshni Limited,INR,"31,800,000",,,,,,,,6,127474,JINDAL PIPES LIMITED,12-Aug-2019 04:35 PM,Rejected-AOC,Not Ready to supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certified copy of Valid Manufacturing licence and Valid ISI License as per Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,126303,JTL Infra Limited,13-Aug-2019 03:02 PM,Rejected-AOC,Not Ready to supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Authorization Letter of DSC and Affidavit of Non Black Listing,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8,126537,Nippon Tubes Limited,13-Aug-2019 02:43 PM,Rejected-AOC,Not Ready to supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,copy of MOU with approved vendor as per Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9,127534,Surya Roshni Limited,13-Aug-2019 12:56 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10,125956,SWASTIK PIPE LTD,11-Aug-2019 06:43 PM,Accepted-AOC,Supply on L1 rate,17-Oct-2020 01:11 PM,,,,,,,,,,,,,,,,,,,AOC
