Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Job 3 Construction of link road to Harijan abadi Lower Kanger km. 0-0 to 2-255 Sub Head Construction of 2 mtr. RCC slab culvert at RD. 2-050 and Construction of Retaining wall and edge wall at various RDs Under OTMNP,Job 3 Construction of link road to Harijan abadi Lower Kanger km. 0-0 to 2-255 Sub Head Construction of 2 mtr. RCC slab culvert at RD. 2-050 and Construction of Retaining wall and edge wall at various RDs Under OTMNP,Please refer to Bidding Documents ,NA ,"10,12,995",Civil Works - Roads,NA ,Tender,120.0,90.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),18-Jul-2020 10:00 AM,25-Jul-2020 11:00 AM,18-Jul-2020 10:30 AM,25-Jul-2020 09:00 AM,NA ,NA ,18-Jul-2020 10:30 AM,25-Jul-2020 09:00 AM,04-Aug-2020 10:00 AM,500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una","20,300",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,1.0,FDR - Fixed Deposit,PWD,Job 3 Construction of link road to Harijan abadi L,2020_PWD_39026_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,1.0,169660.0,Ashwani Kumar,25-Jul-2020 06:04 AM,Rejected-AOC,ok,08-Oct-2020 10:46 AM,Technical,TechnicalBidOpeningSummary,Gurcharan Singh Rana,25-Jul-2020 06:48 PM,technical_57583.pdf,Finance,Proceedingregardingopeningoffinancialbids,Gurcharan Singh Rana,07-Aug-2020 11:59 AM,finance_57583.pdf,BOQ Comparative Chart,1.0,169628.0,Rakesh KUmar,INR,"957,573",PWD,2020_PWD_39026_1,Job 3 Construction of link road to Harijan abadi L,Job 3 Construction of link road to Harijan abadi Lower Kanger km. 0-0 to 2-255 Sub Head Construction of 2 mtr. RCC slab culvert at RD. 2-050 and Construction of Retaining wall and edge wall at various RDs Under OTMNP,Er.G.S. Rana E.E.,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Gurcharan Singh Rana,30-Jul-2020 04:43 PM,04-Aug-2020 10:00 AM,techsummary_57583.pdf (480.05 KB),Er.G.S. Rana E.E.,Internal,"Er. Kuldeep Singh AE to EE Arvind Choudhary AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Gurcharan Singh Rana,07-Aug-2020 12:28 PM,finsummary_57583.pdf (507.01 KB),06-Oct-2020,"INR 1,012,995",90.0,Gurcharan Singh Rana,08-Oct-2020 10:44 AM,Awardletter..pdf (810.00 KB),Awardletter,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,169628.0,Rakesh KUmar,24-Jul-2020 07:57 PM,Accepted-AOC,ok,08-Oct-2020 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,169482.0,Rishi Kumar,24-Jul-2020 02:40 PM,Rejected-AOC,ok,08-Oct-2020 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,169576.0,Satnam Singh Govt Contractor,24-Jul-2020 05:18 PM,Rejected-AOC,ok,08-Oct-2020 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,169663.0,Tilak Raj Govt Contractor,25-Jul-2020 08:11 AM,Rejected-AOC,ok,08-Oct-2020 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,169527.0,Vijay Kumar,24-Jul-2020 05:45 PM,Rejected-AOC,ok,08-Oct-2020 10:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
