EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"38,100",No,fixed,,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,22-Feb-2020 10:00 AM,04-Mar-2020 11:30 AM,22-Feb-2020 10:00 AM,03-Mar-2020 05:00 PM,NA ,NA ,22-Feb-2020 10:00 AM,03-Mar-2020 05:00 PM,07-Mar-2020 11:00 AM,1.0,DD - Demand Draft,Construction of 1 No. Type-IV residential quarter for Assistant Engineer Padhar District Mandi (H.P.),"Site Development, Construction of building portion, water supply and sanitary installation, septic tank and rain water harvesting system",As per bid documents ,NA ,"20,40,402",Civil Works - Buildings,NA ,Tender,120.0,365.0,Padhar,176121.0,NA ,NA ,NA ,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender Form (Indicated in Schedule F),"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi","Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",PWD,PW-MDI-Tender-NIT- 23151-81 dated 06.02.2020,2020_PWD_35358_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,500.0,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,No,AOC,1.0,152021.0,Ajay Kumar,03-Mar-2020 09:20 AM,Accepted-AOC,AOC,19-Oct-2020 01:51 PM,Technical,summary,Jitender Kumar,04-Mar-2020 12:23 PM,technical_51947.pdf,Finance,fbosummary,Jitender Kumar,07-Mar-2020 04:40 PM,finance_51947.pdf,BOQ Comparative Chart,1.0,152021.0,Ajay Kumar,INR,"2,565,336.89",PWD,2020_PWD_35358_1,PW-MDI-Tender-NIT- 23151-81 dated 06.02.2020,Construction of 1 No. Type-IV residential quarter for Assistant Engineer Padhar District Mandi (H.P.),Er. J.K. Gupta,Internal,AE Padhar DAO Supdt. HDM,Jitender Kumar,06-Mar-2020 04:14 PM,07-Mar-2020 11:00 AM,techsummary_51947.pdf (432.50 KB),Er. J.K. Gupta,Internal,AE Padhar Supdt. HDM,Jitender Kumar,07-Mar-2020 04:55 PM,finsummary_51947.pdf (312.79 KB),13-May-2020,"INR 2,565,336.89",365.0,Jitender Kumar,19-Oct-2020 01:49 PM,AOC35358aepadhar.PDF (142.00 KB),AOC,AOC
,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money (Indicated in Schedule F),,,,,,,,,,,,,,,,,,,,,AOC,2.0,151993.0,Balwant SIngh Thakur,02-Mar-2020 01:42 PM,Rejected-Finance,L-5,07-Mar-2020 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (General Rule No.23),,,,,,,,,,,,,,,,,,,,,AOC,3.0,152197.0,DUGLA RAM,03-Mar-2020 01:36 PM,Rejected-Finance,L-3,07-Mar-2020 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration (General Rule No.21),,,,,,,,,,,,,,,,,,,,,AOC,4.0,151983.0,KHEM CHAND,02-Mar-2020 01:26 PM,Rejected-Finance,L-6,07-Mar-2020 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done and work in hand certificate(Gen.Rule No.19)Mini amount of work done as per Schedule-F,,,,,,,,,,,,,,,,,,,,,AOC,5.0,152176.0,PADAM SINGH,03-Mar-2020 12:16 PM,Rejected-Finance,L-4,07-Mar-2020 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of machineries Indicated in Sch.F contractor must upload the proofof ownershipof machinery,,,,,,,,,,,,,,,,,,,,,AOC,6.0,152104.0,Sushil Kumar,02-Mar-2020 11:22 PM,Rejected-Finance,L-2,07-Mar-2020 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No.7 and 8 duly signed (General Rule No.26.7),,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of both Gazetted and non gazetted Officer HPPWD employees related to him (Gen.Rule No.16,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number (PAN),,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding information furnished is correct,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
