Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Er. DK Dhiman,Internal,"GA, HDM",Dinesh Kumar Dhiman,19-Oct-2020 12:22 PM,finsummary_59485.pdf (198.41 KB),19-Oct-2020,"INR 753,336",30.0,Dinesh Kumar Dhiman,19-Oct-2020 12:37 PM,Kulan.pdf (198.00 KB),AOC,PWD,2020_PWD_40261_3,No.PWN/GA/E-27/20-21-2472-77 dt.14/8/2020,Periodical renewal on Kulan Harijan Basti road for 2020-21,Er. DK Dhiman,Internal,"GA, Supdt. HDM, DAO",Dinesh Kumar Dhiman,17-Sep-2020 12:00 PM,17-Sep-2020 12:05 PM,techsummary_59485.pdf (198.41 KB),Technical,Bid opening summary,Dinesh Kumar Dhiman,17-Sep-2020 11:43 AM,technical_59485.pdf,1,177624,Gian chand,14-Sep-2020 09:38 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,1.0,177588.0,VIVEK MAHAJAN,INR,"753,336",Finance,Bid opening summary,Dinesh Kumar Dhiman,16-Oct-2020 12:16 PM,finance_59485.pdf,BOQ Comparative Chart,AOC,Periodical renewal on Kulan Harijan Basti road for 2020-21,P/L 80mm thick interlocking paver block (ISI marked) in kms 0/085 to 0/200 and kms 0/400 to 0/540.,Please refer Tender documents. ,NA ,"7,13,385",Civil Works - Roads,NA ,Tender,120.0,30.0,Nurpur,176202.0,NA ,NA ,NA ,Nurpur,No ,No,1.0,Regarding Tender Cost,Fee,,Executive Engineer,"Nurpur Division, HP.PWD, Nurpur",1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form,1.0,DD - Demand Draft,350.0,EE Nurpur,Nurpur,No,PWD,No.PWN/GA/E-27/20-21-2472-77 dt.14/8/2020,2020_PWD_40261_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"14,500",No,fixed,,EE Nurpur,Nurpur,03-Sep-2020 11:30 AM,16-Sep-2020 11:30 AM,03-Sep-2020 11:30 AM,15-Sep-2020 04:00 PM,03-Sep-2020 11:30 AM ,15-Sep-2020 04:00 PM ,03-Sep-2020 11:30 AM,15-Sep-2020 04:00 PM,17-Sep-2020 12:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,177738,KEWAL SINGH,15-Sep-2020 01:57 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,177307,Mohit Sharma Govt Contractor,14-Sep-2020 03:48 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,copy of Enlistment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,177758,M/S ASHISH KUMAR GOVT CONTRACTOR,15-Sep-2020 02:36 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The bidder quoting bid except Sl. No.3 and 4 should be owner of Hot Mix Plant and Paver.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,177756,M.S.BROS,15-Sep-2020 02:26 PM,Rejected-Technical,not qualified,17-Sep-2020 12:01 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Paver blocks should be of ISI Marked and consent of the same be uploaded from the approved Firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,177560,M/S ER RAJ SHARMA GOVT CONTRACTOR,15-Sep-2020 02:09 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,177573,NARENDER SINGH,14-Sep-2020 06:28 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,177565,NARESH KATOCH,14-Sep-2020 06:11 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,177594,PANKAJ MAHAJAN,14-Sep-2020 07:45 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,177607,SACHIN SHARMA,14-Sep-2020 08:15 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,177658,SHUBHAM SINGH,15-Sep-2020 10:42 AM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,177460,Tarsem Singh,14-Sep-2020 01:38 PM,Rejected-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,177588,VIVEK MAHAJAN,14-Sep-2020 07:31 PM,Accepted-AOC,qualified,19-Oct-2020 12:39 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
