Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Rampur,Irrigation and Public Health,HP",EE-JSD-RMP-TEN/24-4097-4147DT 16.8.24,2024_HPIPH_91911_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Registration in HP Jal Shakti Vibahg or any other GOvt./semi govt. deptt. automonus bodies,16-Aug-2024 05:00 PM,27-Aug-2024 10:00 AM,16-Aug-2024 05:00 PM,24-Aug-2024 05:00 PM,,,16-Aug-2024 05:00 PM,24-Aug-2024 05:00 PM,06-Sep-2024 12:05 PM,"7,23,305",No,fixed,,Nil,Nil,1.0,ICICI BANK,"2,500",Nil,Nil,No,EE Rampur,JSD Rampur,Improvement remodeling rejuvenation of FIS Kumsoo in GP Bhadawali,Improvement remodeling rejuvenation of FIS Kumsoo in GP Bhadawali,Please refer Tender documents.,,"6,90,80,551",Civil Works,,Tender,120.0,365.0,Kumsoo,172101.0,,,,Rampur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest money and cost of form through online mode,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,annual fin turnover during last 3 yrs ending 31st march of perivous fin yrs sould 30 prcnt est cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"work done of completed similar nature of work 80 prcnt 1, 50 prcnt 2 , 40 prcnt 3 as per est. cost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,certificate of completion of similar work 90 prcnt awarded amount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Capacity form -C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of PAN, EPF and GST Registration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,authorization letter regarding DSC of the person authorized by the registered tenderer upload bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,undertaking regarding studying all terms and conditions as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Latest of copy of ITR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
