Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",SMROO-722-NHN- 9033-9113 dt 13/02/2025,2025_HPIPH_99916_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"The EMD/Bid security amounting to Rs. 8,23,835/- in favor of Executive Engineer, Jal Shakti Divi",14-Feb-2025 05:00 PM,03-Mar-2025 11:30 AM,14-Feb-2025 05:00 PM,03-Mar-2025 11:00 AM,15-Feb-2025 10:00 AM,19-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,03-Mar-2025 11:00 AM,10-Mar-2025 02:40 PM,"8,23,835",No,fixed,,Nil,Nil,1.0,Office Order,Date,,1.0,ICICI BANK,"10,000",Nil,Nil,No,Executive Enigneer Jal Shakti Division Nahan,Executive Enigneer Jal Shakti Division Nahan,Improvement of water Distribution system in Nahan Town Tehsil Nahan Distt Sirmour HP,"Replacement of Rising Main 1st and 2nd Stage Co Anchor Block Co Storage Tank Providing Laying and Jointing of API X and GI Pipe Line in distribution system, Restoration of Road and street, IOT 24x7 Ward No 5) Under AMRUT-2.0",Please refer Tender documents.,,"7,48,83,140",Pipe Laying Works,,Tender,120.0,180.0,Nahan,173001.0,Nahan,The Superintending Engineer Jal Shakti Circle Nahan Distt. Sirmour HP 173001,20-Feb-2025 11:00 AM,Nahan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"The cost of tender form to Rs. 10,000/- shall be submitted online mode",,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of Certificate of registration with Jal Shakti Vibhag or any other state/central Govt. de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of Certificate of EPF registration and in case of EPF not registered, get himself register",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Annual Turnover of last three years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Joint venture is not allowed. Undertaking thereof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of PAN (Permanent Account No.) alongwith latest income tax return and GST registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The authorization letter regarding digital signature certificate (DSC) of the person authorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of Bid Form shall be submit duly fulfill/signed by the contractor as annexure-I of terms an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit that bidder has carefully studied all the terms and conditions stipulated in from PWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"undertaking with mentioned name of work and date, that he will comply with the provision of contract",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit that bidder is not a blacklisted contractor of any Govt./Semi Govt. Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit that no near relative of the bidder is working in JSV Department between the rank of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidder must have executed a similar work during last seven years as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
