Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur,NIT-01/2025-26,2025_HPSEB_103467_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Proof of EMD and Tender Fee,05-Apr-2025 02:00 PM,17-Apr-2025 11:00 AM,06-Apr-2025 11:00 AM,16-Apr-2025 11:00 AM,,,06-Apr-2025 11:00 AM,16-Apr-2025 11:00 AM,01-May-2025 02:10 PM,"49,818",No,fixed,,Nil,Nil,1.0,ICICI BANK,"1,120",Nil,Nil,No,Er Gaurav Sharma,Superintending Engineer OP Circle HPSEBL Bilaspur,Tender for 33 KV Double Circuit H T line on existing 33 KV HT CKT No-I for LILO at existing tapping point Dhar Bhartha to 33-11 KV 1x6-30 MVA Sub-Station Swarghat being augmented with 2x6-30 MVA  under E Sub-Division HPSEBL Swarghat NIT-01-2025-26,Tender for 33 KV Double Circuit H T line on existing 33 KV HT CKT No-I for LILO at existing tapping point Dhar Bhartha to 33-11 KV 1x6-30 MVA Sub-Station Swarghat being augmented with 2x6-30 MVA  under E Sub-Division HPSEBL Swarghat NIT-01-2025-26,Please refer Tender documents.,,"49,81,775",Electrical Works,,Tender,180.0,,Bilaspur,174001.0,,,,SE OP Circle HPSEBL Bilaspur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,No Technical No Commercial Deviation no litigation certificate pert chart,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,BID may be submitted by individual or joint venture firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,A-Class licence from the Chief Electrical inspector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Annual turn over of previous three FY and Net worth for each of the last 3 FY certified by CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidder have liquid assets evidence to the availability of funds equivalent of 10 percent of NIT cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Capacity detail Bid validity list of plant and machinery list of staff performance certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidder should have PAN GST EPF INCOME TAX Employee insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidder Shall Declare on NON judicial paper that he is not black listed power of attorney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,No change of ownership upto 2 Years after completion of work earnest money received online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
