Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||Chief Engineer (SP)||SE (DSP),HPSEBL/CE(SP)/RDSS/IT-OT WORKS/GIS PACKAGE-5,2024_HPSEB_88539_2,Yes,Open Tender,Tender cum Auction,Services,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Proof of EMD,09-Apr-2024 05:30 PM,24-May-2024 03:30 PM,09-Apr-2024 05:30 PM,20-May-2024 02:30 PM,,,20-Apr-2024 10:00 AM,20-May-2024 02:30 PM,10-Jul-2024 11:30 AM,"26,00,000",No,fixed,,Sr. Accounts Officer (Banking),Shimla - 171004,1.0,Office Order,Date,,1.0,ICICI BANK,"1,475",Sr. Accounts Officer (Banking),Shimla - 171004,No,Chief Engineer MM,"O/o Chief Engineer (SP), Uttam Bhawan, Shimla -04",Survey and GIS mapping network of HPSEBL,Survey and GIS mapping network of HPSEBL,As per SBD,,"13,00,00,000",Information Technology,Survey and GIS mapping,Tender,180.0,365.0,Himachal Pradesh,171004.0,"O/o Chief Engineer (SP), Uttam Bhawan, Shimla -04","O/o Chief Engineer (SP), Uttam Bhawan, Shimla -04",19-Apr-2024 11:00 AM,"O/o Chief Engineer (SP), Uttam Bhawan, Shimla -04",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Proof of Tender Fee,,,,,,,,,,,,,,,,2.0,Clarification to Pre Bid Queries,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 1,,,,,,,,,,,,,,,,3.0,Addendum e-Auction,Terms and Conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Document No. 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
