Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,BARPETA/2018-19/SDRF/I,2019_DoWR_10940_1,Yes,Open Tender,Works,Works,3.0,No,No,Offline,No,No,No,07-Jan-2019 06:00 PM,18-Jan-2019 02:00 PM,07-Jan-2019 06:05 PM,17-Jan-2019 02:00 PM,NA ,NA ,12-Jan-2019 09:00 AM,17-Jan-2019 02:00 PM,07-Mar-2019 10:00 AM,1.0,DD - Demand Draft,IM for restoration of Bahari Satra,Immediate measures for recoupment of flood damages of B/Dyke from Bahari to Baghbar for restoration of Bahari Satra under SDRF for 2018-19.,Please refer Tender documents. ,NA ,"1,79,48,737",Civil Works,NA ,Tender,180.0,60.0,BARPETA,781301.0,NA ,NA ,NA ,GUWAHATI,No ,No,"3,58,975",Yes,percentage,2.0%,"The Executive Engineer, Barpeta Division",Barpeta,"Chief Engineer,W.R.Deptt",O/O Chief Engineer Water Resources Department Chandmari,1.0,Fee,.pdf,FEE,"5,000","The Executive Engineer, Barpeta W R Division",Barpeta,No,AOC,1.0,Tender Revoked,Tender Revoked,07-Mar-2019 09:29 AM,revoke.pdf ,486.66,Technical Opening,R. SARMA,Internal,"G.C.SARMA, P.GOSWAMI",Jayanta Kumar Barman,07-Mar-2019 09:59 AM,07-Mar-2019 10:00 AM,techsummary_17475.pdf (54.63 KB),Finance,Updated CS may be prepared,Jayanta Kumar Barman,07-Mar-2019 05:44 PM,,BOQ Comparative Chart,Technical,Financial bid of the successful bidder may be opened,Jayanta Kumar Barman,07-Mar-2019 09:58 AM,technical_17475.pdf,R. SARMA,Internal,"G.C. SARMA, P. CHAUDHURY",Jayanta Kumar Barman,23-Sep-2019 02:12 PM,finsummary_17475.pdf (54.63 KB),23-Sep-2019,INR 17948737.6,60.0,Jayanta Kumar Barman,23-Sep-2019 02:30 PM,BAHARI.pdf (2277.00 KB),Name of Work Immediate measures for recoupment of flood damages of B/Dyke from Bahari to Baghbar for restoration of Bahari Satra under SDRF for 2018-19.,1.0,52061.0,MANOJ PATOWARY,INR,5387604.77,1,51877,Ashok Kumar Agarwalla,16-Jan-2019 08:44 PM,Rejected-AOC,Not Qualified for AOC,23-Sep-2019 02:30 PM,Department of Water Resources||Chief Engineer - DoWR,2019_DoWR_10940_1,BARPETA/2018-19/SDRF/I,IM for restoration of Bahari Satra,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,52079.0,GAJIUL ALAM,INR,5381690.97,2,51993,DAMBARU DHAR DAS,15-Jan-2019 08:00 PM,Not Admitted-PreQual/Technical,Not Complied with technical specification,07-Mar-2019 09:58 AM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3.0,BG - Bank Guarantee Irrevocable,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,52113.0,MOHAMMAD MANJUR ALAM,INR,5383670.67,3,52162,Dipankar Saha,17-Jan-2019 01:33 PM,Not Admitted-PreQual/Technical,Not Complied with technical specification,07-Mar-2019 09:58 AM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4.0,FDR - Fixed Deposit Receipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,52079,GAJIUL ALAM,16-Jan-2019 07:50 PM,Accepted-AOC,PROPER,23-Sep-2019 02:30 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,51923,JAYNAL ABDIN,13-Jan-2019 11:44 PM,Rejected-AOC,Not Qualified for AOC,23-Sep-2019 02:30 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52041,KAILASH CHAND BAGRA,17-Jan-2019 09:59 AM,Rejected-AOC,Not Qualified for AOC,23-Sep-2019 02:30 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52061,MANOJ PATOWARY,16-Jan-2019 11:39 PM,Accepted-AOC,PROPER,23-Sep-2019 02:30 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52113,MOHAMMAD MANJUR ALAM,17-Jan-2019 12:24 AM,Accepted-AOC,PROPER,23-Sep-2019 02:30 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,52174,MOON MOON RAY,17-Jan-2019 01:41 PM,Not Admitted-PreQual/Technical,Not Complied with technical specification,07-Mar-2019 09:58 AM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,51885,Pradip Kumar Agarwalla,16-Jan-2019 08:57 PM,Rejected-AOC,Not Qualified for AOC,23-Sep-2019 02:30 PM,,,,,AOC
