object_id,Immediate Measures_tenders_awarded_value,timeperiod
02-029-00069,892109.0,2019_10
02-024-02122,2440299.0,2021_03
02-029-00066,151770408.0,2023_06
02-030-02106,182446724.5,2023_06
02-028-02858,119695902.5,2023_07
02-029-00069,1026200.0,2019_06
02-024-02122,2440299.0,2021_02
02-024-02127,2899316.0,2021_06
02-023-00003,596131297.0,2022_10
02-024-02118,1880776.0,2020_10
02-024-02127,5024134.0,2020_10
02-031-00058,1061850.0,2020_10
02-024-02127,3800483.0,2020_12
02-024-02123,286587919.0,2023_08
02-032-00050,124870769.0,2023_08
02-029-00069,892109.0,2019_09
