object_id,Others_tenders_awarded_value,timeperiod
02-023-00001,1845026.0,2019_04
02-023-00005,3035783.0,2019_04
02-024-02111,2417690.0,2019_04
02-024-02118,482343127.0,2019_04
02-027-00026,1194756.0,2019_04
02-027-00028,0.0,2019_04
02-028-02854,1508363.0,2019_04
02-028-02856,0.0,2019_04
02-028-02859,1470808.0,2019_04
02-032-01637,0.0,2019_04
02-024-02116,860699.0,2019_05
02-024-02118,718250.0,2019_05
02-027-00019,0.0,2019_05
02-027-00026,1561694.0,2019_05
02-027-00031,1069115.0,2019_05
02-026-00014,1992587.13,2019_06
02-027-00029,1698756.0,2019_06
02-028-02858,29904157.39,2019_06
02-029-00069,161620711.0,2019_06
02-031-00062,968000.0,2019_06
02-029-00069,144390740.0,2019_07
02-024-02110,2363598.0,2019_08
02-028-02854,157846.0,2019_09
02-029-00069,210416189.0,2019_09
02-031-00064,1012233.0,2019_09
02-028-02854,157846.0,2019_10
02-029-00069,210416189.0,2019_10
02-031-00064,1012233.0,2019_10
02-028-02854,2456357.0,2019_11
02-029-00069,3196136.0,2019_11
02-032-00050,0.0,2019_11
02-032-00053,1400171.0,2019_11
02-028-02854,2456357.0,2019_12
02-029-00069,458722181.0,2019_12
02-032-00050,2110246.0,2019_12
02-032-00053,1400171.0,2019_12
02-024-02121,1033174.0,2020_01
02-029-00069,264005236.0,2020_01
02-031-00058,3103744.0,2020_01
02-033-00047,2563271.0,2020_01
02-029-00069,16487857.0,2020_02
02-033-00047,807725.0,2020_02
02-031-00061,2339044.0,2020_04
02-031-00062,578550.5,2020_05
02-023-00003,624602.0,2020_06
02-029-00066,35400000.0,2020_06
02-031-00058,1904659.0,2020_06
02-031-00062,2386850.6,2020_06
02-024-02113,286680.0,2020_07
02-024-02116,703994.0,2020_07
02-024-02121,1598937.0,2020_07
02-024-02127,1036021.0,2020_07
02-032-00050,3142688.0,2020_07
02-032-01637,673357.0,2020_07
02-033-00035,3460697.0,2020_07
02-033-00044,7816162.0,2020_07
02-031-00061,903473.0,2020_08
02-024-02110,669975.0,2020_09
02-024-02123,25935846.0,2020_09
02-027-00025,1579925.0,2020_09
02-029-00066,1493213.0,2020_09
02-029-00069,15140560.0,2020_09
02-033-00047,1533409.0,2020_09
02-024-02123,53259320.0,2020_10
02-024-02127,448150.0,2020_10
02-029-00069,7358438.0,2020_10
02-031-00062,5786033.0,2020_10
02-032-00050,2408801.0,2020_10
02-024-02110,4191600.0,2020_11
02-024-02128,945000.0,2020_11
02-028-02858,0.0,2020_11
02-031-00060,1145851.0,2020_11
02-031-00061,2196961.0,2020_11
02-031-00062,515589.0,2020_11
02-033-00043,27730231.0,2020_11
02-026-00014,43548724.0,2020_12
02-027-00029,2252694.0,2020_12
02-031-00058,1303935.88,2020_12
02-031-00062,2745151.0,2020_12
02-032-00050,1099856.0,2020_12
02-028-02858,731028.0,2021_01
02-031-00061,2362157.0,2021_01
02-031-00064,1471726.0,2021_01
02-032-00050,3297476.0,2021_01
02-024-02123,0.0,2021_02
02-024-02123,706407.0,2021_03
02-024-02123,7795723.72,2021_04
02-029-00068,811232.0,2021_04
02-029-00069,793259.0,2021_04
02-031-00058,2057800.0,2021_04
02-031-00062,3738955.0,2021_04
02-028-02858,6298054.04,2021_06
02-034-00010,1455264.0,2021_06
02-024-02123,47234792.0,2021_07
02-027-00028,1406576.0,2021_07
02-029-00066,586284.0,2021_07
02-029-00069,6419840.0,2021_07
