revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0602248611661029,19179,2021_05
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0144973628443622,2836,2021_05
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.0450586702256308,5459,2021_05
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1165165179417982,17798,2021_05
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0015478929358335,5025,2021_05
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0113070524715562,1843,2021_05
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0813918764136778,2214,2021_05
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.115431540172009,1807,2021_05
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.04621925765698,3799,2021_05
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0682520426329408,3955,2021_05
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.065175061785309,3580,2021_05
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0300295790466203,6381,2021_05
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0488827671000355,5270,2021_05
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0745620836561562,3499,2021_05
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0009715102485531,8711,2021_05
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.0093069650517871,9670,2021_05
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.0333746360022919,8549,2021_05
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0396807728870333,3502,2021_05
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.0072205135571303,4949,2021_05
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.0552144383115789,4173,2021_05
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.0158526223327949,9171,2021_05
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.101053090366699,5662,2021_05
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.0808902865630492,4694,2021_05
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.0060419829272395,2994,2021_05
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.0089146300502445,736,2021_05
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.017562470382737,3932,2021_05
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.1020206447751561,4164,2021_05
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.022123751742211,6973,2021_05
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.0668775863045262,3294,2021_05
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.0084743080054853,10407,2021_05
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.0180747425530947,6141,2021_05
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.1421180530894886,5500,2021_05
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1378700395188581,4451,2021_05
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.0046592516894106,6673,2021_05
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.0103460355081987,6094,2021_05
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0096451951607988,6711,2021_05
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0314940882106285,22125,2021_05
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.0319891213933456,17993,2021_05
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.0039910318607749,9802,2021_05
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.016376610227441,12022,2021_05
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.031610250960586,6846,2021_05
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.053659269331066,7337,2021_05
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.0762906466686073,5958,2021_05
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.0445176818227485,9448,2021_05
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0596898490703089,11105,2021_05
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0467117327844311,8350,2021_05
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0472634846022783,5053,2021_05
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0384488701820373,160,2021_05
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1153415777744391,2808,2021_05
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.0190367766541873,7166,2021_05
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0228936207373878,13510,2021_05
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.0778068804747068,15476,2021_05
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.0324462406632031,5864,2021_05
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.0388683683160283,15455,2021_05
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.0892130833698711,16963,2021_05
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.0834109715458537,16126,2021_05
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.0792544529876239,20473,2021_05
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0368934840388161,13066,2021_05
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.0300884542247672,7102,2021_05
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.0459919448144227,11913,2021_05
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.0066920093458671,6431,2021_05
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.0257466448562684,7127,2021_05
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.0217791760996342,7070,2021_05
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.0355372647292741,8384,2021_05
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.0118985277071496,8641,2021_05
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0280089693880805,6982,2021_05
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.0415494831911206,5662,2021_05
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.0217426739889408,6947,2021_05
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.0173396481506309,8085,2021_05
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.0685908074015288,7526,2021_05
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.0402141732338795,7852,2021_05
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.0082712654358589,15270,2021_05
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.0215683252228406,8514,2021_05
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.0534111746868004,5807,2021_05
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.0784125241925117,11791,2021_05
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.0429546861441384,5708,2021_05
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.0739930904111382,16110,2021_05
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0216467349726121,44049,2021_05
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.0685206672917371,28076,2021_05
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0372682416043205,25989,2021_05
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1453468418393996,18188,2021_05
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1231628962385406,10090,2021_05
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.0422069279917263,32581,2021_05
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.1299019824033444,13175,2021_05
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.0518206545504164,14829,2021_05
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.0999510116413448,7923,2021_05
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.0816857812765235,17673,2021_05
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.0648383568546027,13352,2021_05
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,-0.064677483746614,3161,2021_05
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.0903579551968684,2385,2021_05
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.0781032167206304,4944,2021_05
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.0988622664280373,11869,2021_05
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.0728437180487101,10132,2021_05
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,-0.0268105189694356,2769,2021_05
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.0351141905859923,2849,2021_05
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.0388774712348861,4784,2021_05
