fish_loss_del_id,fish_loss_id,infra_type,total_no_loss,detail,entry_by,entry_date,ip_add,status,amount,unit_id,updated_by
1,3,2,1.0, 02 no rearing ponds dikes damage at Nalagarh farm,2172.0,2020-08-17 15:26:41.500,59.95.216.43,Active,10.0,3,
3,9,2004,798.14,"Due to heavy rainfall spanning from 27/07/2021-31/07/2021, ponds at carp fish farm sultanpur got overfilled and flooded with rain water that led to washing away and autostocking of the 8557 No. of carp livestock from farm into sach nala weighing 42.57 kg amounting to Rs. 79814.00. ",2044.0,2021-12-16 17:21:41.653,117.212.79.6,Active,0.8,2,
8,10,2004,815.0,Due to hailstorm on 31-05-2021 electric wire dislodged and fell over raceway roof electrocuting second year livestock worth rs 90035 out of which fish worth Rs. 12100 was sold and rest livestock worth rs 77935.00 was disposed off by deep burial method due to spoilage.,2044.0,2022-03-23 10:51:37.093,205.253.125.214,Active,0.78,1,
9,12,2004,540.656,"due to heavy rain from 27-07-2021 to 31-07-2021 farm premises got flooded with rain water that led to autostocking of given below livestock in sach nalla from carp farm sultanpur. 
Carp- Brooders 875 No. (325.500 kg), Second year 3283 No. (134.603 kg) & Ist year 3453 No. (37.983 kg).
Hungarian Carp- 946 No. (42.570 kg)",2044.0,2022-03-30 11:39:30.750,205.253.124.204,Active,0.54,2,
10,14,2004,5670.0,"Due to heavy rain in Kangra region on 20.08.2022, Nursey Pond and rearing ponds at Kangra Farm were overflowed/flooded. Due to that 4700 nos of common carp finger ling, 430 fingerlings of Gold Fish and 540 fingerlings of Koi carp were escaped/washed out. Total loss of amount were 0.268 lakh.  ",4081.0,2022-10-29 17:11:49.177,106.192.184.219,Active,0.27,1,
11,15,2004,5670.0,"Due to heavy rain in Kangra region on dated 20.08.2022, Nursery Pond no 1 &  2 and rearing pond no 6 & 7 at Fish Seed Farm Kangra were over flowed/flooded. Due to that 4700 nos of fingerlings of common carp, 430 fingerlings of Gold Fish and 540 fingerlings of Koi Carp were escaped/washed out with over flowed water causing loss of Rs 0.268 lakh ",4081.0,2022-10-29 17:22:31.480,106.192.62.219,Active,0.27,1,
13,17,2004,5670.0,"Due to heavy rain in Kangra region on dated 19.08.2022 and 20.08.2022, Nursery Pond s and rearing ponds at Fish Seed Farm Kangra were over flowed/flooded. Due to that 4700 nos of common carp fingerlings, 430 Gold fish fingerlins and 540 nos. of Koi carp fingerlings were escaped/washed out with the over flowed water of ponds causing total loss of Rs 0.268 lakh  ",,2022-10-31 10:37:21.763,171.48.99.131,Active,0.27,1,4081.0
14,18,2004,100.0,dskjhkjdlkjs,2044.0,2023-07-12 15:32:25.617,59.89.181.138,Active,10000.0,1,
18,19,2004,278.8,"Stocked in RW-3, RW-6 NT-2 at Trout Farm Barot",2140.0,2023-07-12 17:23:12.430,49.36.144.162,Active,153340.0,2,
19,19,2004,761.1,"Stocked in RW-1, 2, 4, 5 at Trout Farm Barot",2140.0,2023-07-12 17:23:12.477,49.36.144.162,Active,418605.0,2,
