id,health_loss_id,health_centerName,amount,Details,status,entry_by,entry_date,ip_add,updated_by
1,15,Health Sub Center Tiun-Khas ,16.0,Retaining wall & wall damaged.,Active,2030,2020-08-19 13:29:48.153,117.220.49.203,
2,68,HSC Pakhrol,0.46,Estimate from Tech.Asstt. and Revenue,Active,2062,2020-08-28 15:38:38.240,117.247.164.102,
3,69,Primary Health Center Kaula Wala Bhood,500000.0,,Deleted,2158,2020-09-07 11:39:30.050,59.95.209.35,
4,70,Primary Health Center Kaula Wala Bhood,5.0,Fire/04.09.2020 in PHC K.W.B. under BMO Dhagera.,Active,2158,2020-09-07 12:22:45.450,59.95.209.35,
5,283,RH DEHRA,0.9,WALL DAMAGED,Active,2078,2021-08-06 12:09:14.147,117.206.201.198,
6,284,RH DEHRA,0.0,,Deleted,2078,2021-08-06 12:11:53.100,117.206.201.198,
7,285,RH DHARAMSHALA,60.0,CMO RESIDENCE AT GAMRU,Active,2078,2021-08-06 13:26:11.087,117.206.201.198,
8,286,PHC Habban,0.1,"damage to retention wall, staircase and windows",Active,2158,2022-08-24 12:05:19.680,171.48.95.166,
9,295,Nain,303318.0,Retaining wall of HSC Nain,Active,2062,2022-09-06 13:24:39.933,117.214.209.136,
10,296,CH Rajgarh Residential colony,113700.0,damage to buildin and personal belongings of staff,Active,2158,2022-10-04 16:02:10.080,117.220.17.82,
11,297,PHC Lana Cheta,11100.0,"Damage to electrical fittings, meter and equipment",Active,2158,2023-06-20 13:32:46.780,61.3.88.67,
12,298,CMO Office,40000.0,Damage to boundary wall,Active,2158,2023-06-20 13:33:25.923,61.3.88.67,
15,300,phc HIMRI,500000.0,LOWER RETAINING WALL DAMAGED ON 10.7.23 AT PHC HIM,Active,1009,2023-07-10 18:43:12.030,169.149.229.3,
16,301,HSC KUTHIARI,0.5,WATTER FILLED IN HSC KUTHIARI ON 09.07.2023,Active,2190,2023-07-11 11:02:13.713,114.134.25.134,
19,306,CHC Sangrah,6.0,sinking of compound at the entrance,Active,2158,2023-07-11 14:34:18.260,169.149.226.43,
20,307,PHC Badag,0.35,"damage to solar panel, ceiling border, landslide a",Active,2158,2023-07-11 14:37:02.940,169.149.226.43,
23,309,CH Rajgarh,0.7,Seepage from ceiling and flooding in staff quarter,Active,2158,2023-07-11 15:43:33.153,169.149.226.43,
24,310,PHC Tikkeri Dasakna,0.3,"Seepage from roof, Indoor flooded,Damage to fur",Active,2158,2023-07-11 16:16:03.930,169.149.226.43,
25,311,PHC Koti Dhiman,1.0,"Chipping off of the plaster, Damage to furniture, ",Active,2158,2023-07-11 16:17:25.890,169.149.226.43,
26,312,CMO Office,1.0,damage to ceiling of Food safety and IEC Wing,Active,2158,2023-07-12 11:30:42.627,61.3.88.100,
27,313,Staff quarters,4.0,seepage from ceiling and flooding 4 staff quarters,Active,2158,2023-07-12 11:32:36.827,61.3.88.100,
28,314,HSC Devka Purla,0.1,damage to ceiling,Active,2158,2023-07-12 12:03:07.417,61.3.88.100,
29,315,himari,5.0,,Active,1009,2023-07-12 14:36:59.190,117.242.105.223,
30,316,PHC Jangla,8.0,,Active,1009,2023-07-12 14:40:01.657,117.242.105.223,
33,318,PHC Belupul,8.0,Retaining wall damaged,Active,1009,2023-07-12 16:30:22.777,59.89.10.110,
34,319,CHC Kotkhai,30.0,Retaining wall of CHC Kotkhai damaged,Active,1009,2023-07-12 16:31:18.820,59.89.10.110,
35,320,CH Chopal,5.0,Mortuary at CH Chopal destroyed,Active,1009,2023-07-13 12:44:58.217,59.89.8.237,
36,321,HSC Dadhi Gunsa,5.0,Retaining wall damaged,Active,1009,2023-07-13 13:24:21.593,59.89.8.237,
37,322,HSC Sojha,5.0,Retaining wall damaged,Active,1009,2023-07-13 13:25:27.457,59.89.8.237,
38,323,Health Sub Centre Patka,3.0,,Active,2046,2023-07-13 16:43:41.460,117.207.62.105,
39,324,CHC / BMO Office Bharmour,20.0,Reatining wall / MCH Centre & BMO Office Bharmour,Active,2046,2023-07-13 16:44:43.597,117.207.62.105,
40,325,PHC Surla,2.5,Crack in wall and damage to ceiling,Active,2158,2023-07-14 16:32:37.880,117.220.29.155,
41,326,CHC Haripurdhar,0.31,"ceiling, windows , manhole lab reagents and equipm",Deleted,2158,2023-07-14 16:33:55.270,117.220.29.155,
42,327,PHC Nainatikker,0.3,Damage to drain pipe,Active,2158,2023-07-14 16:34:37.567,117.220.29.155,
43,328,PHC Bahli,1.5,side wall adjoining PHC gate broken,Active,1009,2023-07-15 12:30:11.507,59.89.9.145,
47,332,PHC Lalsa,5.0,Retaining wall damaged,Active,1009,2023-07-15 14:43:38.763,59.89.9.145,
48,333,CHC Chirgaon,25.0,"Lnadslide at CHC Chirgaon, flashflood",Active,1009,2023-07-15 14:45:01.390,59.89.9.145,
49,334,SQ at CH Kumarsain,10.0,"S.Q. type-IV at CHC Kumarsain, Landslide/ rainfall",Active,1009,2023-07-15 14:49:13.687,59.89.9.145,
50,335,HSC Mandri,5.0,building of HSC Mandri damaged,Active,1009,2023-07-15 14:52:12.763,59.89.9.145,
51,336,CHC Saraswatinagar,20.0,retaining wall & residence damaged,Active,1009,2023-07-17 19:43:37.810,223.178.213.194,
52,337,PHC Naggar ,6.0,Boundary wall damage,Active,2110,2023-07-18 16:20:30.323,59.89.11.192,
53,338,HWC Kais,4.0,Boundary wall damage,Active,2110,2023-07-18 16:24:59.607,59.89.11.192,
54,338,HWC Mahish,4.0,Septic tank damage,Active,2110,2023-07-18 16:24:59.607,59.89.11.192,
55,338,HWC Seobagh,2.0,roof crack,Active,2110,2023-07-18 16:24:59.623,59.89.11.192,
56,338,HWC Karjan,2.0,Roof crack,Active,2110,2023-07-18 16:24:59.623,59.89.11.192,
57,338,HWC Bichgran,2.0,Roof Crack (Leaking),Active,2110,2023-07-18 16:24:59.640,59.89.11.192,
58,338,HWC Fozal,8.0,Septic tank damage/ standing wall damage,Active,2110,2023-07-18 16:24:59.640,59.89.11.192,
59,339,CHC Garsa,10.0,Damage to boundary wall,Active,2110,2023-07-18 16:28:21.453,59.89.11.192,
60,340,PHC Bhutti,10.0,Damage to retaining wall,Active,2110,2023-07-18 16:35:30.887,59.89.11.192,
61,340,HSC Dogri,5.0,damage of retaining wall,Active,2110,2023-07-18 16:35:30.887,59.89.11.192,
62,340,HSC Bhalyani,5.0,damage of retaining wall,Active,2110,2023-07-18 16:35:30.903,59.89.11.192,
63,340,HSC Ratocha,10.0,damage of security wall,Active,2110,2023-07-18 16:35:30.903,59.89.11.192,
64,341,CH Anni,25.0,Front retaining wall,Active,2110,2023-07-19 11:00:12.180,59.89.11.142,
65,341,CH Anni,3.0,Leakge of roof(BMO Residence),Active,2110,2023-07-19 11:00:12.180,59.89.11.142,
66,342,PHC Kothi,2.0,Danpness on the wall of building,Active,2110,2023-07-19 11:06:49.190,59.89.11.142,
67,342,HSC Nimla,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.190,59.89.11.142,
68,342,HSC Behna,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.207,59.89.11.142,
69,342,HSC Kashtha,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.270,59.89.11.142,
70,342,HSC olwa,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.287,59.89.11.142,
71,342,HSC Luhal,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.300,59.89.11.142,
72,342,HSC Shagogi,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.300,59.89.11.142,
73,342,HSC Bishaul,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.317,59.89.11.142,
74,342,HSC Jaboo,2.0,Leakage of roof&plaster damege,Active,2110,2023-07-19 11:06:49.333,59.89.11.142,
75,343,CH Nirmand,17.0,"Repair roof,construction wall,new building of CH ",Active,2110,2023-07-19 13:57:03.727,59.89.11.142,
76,344,HSC Kushwa,3.0,Leakage of roof,Active,2110,2023-07-19 14:02:46.393,59.89.11.142,
77,344,HSC Kausholi,1.0,Repair  of roof,Active,2110,2023-07-19 14:02:46.440,59.89.11.142,
78,344,HSC Tunan,3.0,Leakage of Roof,Active,2110,2023-07-19 14:02:46.480,59.89.11.142,
79,344,Koil,1.0,Damage of BMW Pit,Active,2110,2023-07-19 14:02:46.480,59.89.11.142,
80,344,Durah,4.0,Leakage of roof,Active,2110,2023-07-19 14:02:46.493,59.89.11.142,
81,344,Ghattu,3.0,Leakage of roof,Active,2110,2023-07-19 14:02:46.493,59.89.11.142,
82,344,Deem,1.0,Damage of reatining wall,Active,2110,2023-07-19 14:02:46.540,59.89.11.142,
83,344,Rallu,1.0,Damage of stair,Active,2110,2023-07-19 14:02:46.540,59.89.11.142,
84,345,CH Banjar,9.0,"Rain water entered in lab,X-Ray&meeting hall",Active,2110,2023-07-19 14:47:23.860,59.89.9.220,
85,345,CHC Sainj,9.0,Walls floor damage due to mud in old CHC,Active,2110,2023-07-19 14:47:23.877,59.89.9.220,
86,346,HWC Pujali,3.0,Residental floor damage due to rain,Active,2110,2023-07-19 14:51:30.367,59.89.9.220,
87,346,HWC Bathad,3.0,No drainage system mud enteredin building,Active,2110,2023-07-19 14:51:30.413,59.89.9.220,
88,346,HWC Kotla,3.0,Drainage system blocked  due to landslide ,Active,2110,2023-07-19 14:51:30.460,59.89.9.220,
89,346,HWC Dhaughi,3.0,Roof leakage due to rain,Active,2110,2023-07-19 14:51:30.460,59.89.9.220,
90,347,CH Jubbal,20.0,"bathroom, waste diposal destroyed land slide ",Active,1009,2023-07-20 10:50:04.273,59.89.8.243,
99,355,DOCTOR Residence in CHC Thanakalan,25.0,CRACKS IN ROOF AND WALLS,Deleted,2190,2023-07-21 10:38:34.717,103.72.220.110,
100,355,CH BANGANA,20.0,CRACKS IN ROOF AND WALLS,Deleted,2190,2023-07-21 10:38:34.717,103.72.220.110,
101,355,CHC THANAKALAN,10.0,BREAST WALL AT CHC THANAKALAN,Deleted,2190,2023-07-21 10:38:34.763,103.72.220.110,
102,355,DOCTOR RESIDENCE AT CHC DAULATPUR CHOWK,25.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Deleted,2190,2023-07-21 10:38:34.763,103.72.220.110,
103,355,CHC DAULATPUR CHOWK,25.0,CRACKS IN BOUNDARY WALL AND LEAKAGE ,Deleted,2190,2023-07-21 10:38:34.780,103.72.220.110,
104,355,CH GAGRET,10.0,LEAKAGE OF ROOF,Deleted,2190,2023-07-21 10:38:34.780,103.72.220.110,
105,355,CH AMB,30.0,BOUNDARY WALL & LEAKAGE OF ROOF NEW SLAP & MAJOR  ,Deleted,2190,2023-07-21 10:38:34.780,103.72.220.110,
112,357,DOCTOR Residence in CHC Thanakalan,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:41:32.920,103.72.220.110,
113,357,DOCTOR RESIDENCE AT CH BANGANA,20.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:41:32.937,103.72.220.110,
114,357,CHC THANAKALAN,10.0,BREAST WALL AT CHC THANAKALAN,Active,2190,2023-07-21 10:41:32.937,103.72.220.110,
115,358,CH GAGRET,10.0,LEAKAGE OF ROOF,Active,2190,2023-07-21 10:44:01.800,103.72.220.110,
116,358,RESIDENCE OF CH GAGRET,25.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 10:44:01.800,103.72.220.110,
117,358,CHC DAULATPUR CHOWK,25.0,CRACKS IN BOUNDARY WALL & LEAKAGE IN MCH CENTER,Active,2190,2023-07-21 10:44:01.800,103.72.220.110,
118,358,DOCTOR RESIDENCE AT CHC DAULATPUR CHOWK,25.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 10:44:01.850,103.72.220.110,
122,360,CH AMB,30.0,"BOUNDARY WALL, LEAKAGE OF ROOFS AND NEW SALB REQ.",Active,2190,2023-07-21 10:46:14.107,103.72.220.110,
123,360,CH CHINTPURNI,10.0,LEAKAGE IN SLAB,Active,2190,2023-07-21 10:46:14.153,103.72.220.110,
132,364,HSC BOUL,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.037,103.72.220.110,
133,364,HSC KIARIAN,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.083,103.72.220.110,
134,364,HSC AMBEHRA,15.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.130,103.72.220.110,
135,364,HSC TANOH,15.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.130,103.72.220.110,
136,364,HSC PIPOO,15.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.147,103.72.220.110,
137,364,HSC JAROLA,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 10:57:30.180,103.72.220.110,
146,366,HSC KUNERAN,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 11:02:36.330,103.72.220.110,
147,366,HSC NAKROH,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 11:02:36.343,103.72.220.110,
148,366,HSC SALOH BERI,25.0,CRACKS IN ROOF AND WALLS,Active,2190,2023-07-21 11:02:36.360,103.72.220.110,
149,366,HSC DANGOH KAHS,25.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:02:36.360,103.72.220.110,
150,366,HSC BHARDERKALI,10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.407,103.72.220.110,
151,366,HSC PIRTHIPUR,10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.453,103.72.220.110,
152,366,HSC LOHARLI,10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.453,103.72.220.110,
153,366,HSC KOERI,10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.453,103.72.220.110,
154,366,HSC MANDWARA,10.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.487,103.72.220.110,
155,366,HSC GONDPUR BANEHRA,20.0,CRACKS IN BOUNDARY WALL ,Active,2190,2023-07-21 11:02:36.500,103.72.220.110,
156,366,HSC MAWA KOHOLNA,25.0,CRACKS IN ROOF AND WALL,Active,2190,2023-07-21 11:02:36.500,103.72.220.110,
157,366,HSC OEL,10.0,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,2023-07-21 11:02:36.517,103.72.220.110,
158,366,HSC KUTHERA JASWALAN,10.0,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,2023-07-21 11:02:36.517,103.72.220.110,
159,366,HSC PAMBRA,10.0,LEAKAGE IN ROOF ANS CRACKS IN WALL,Active,2190,2023-07-21 11:02:36.517,103.72.220.110,
160,367,PHC AMLEHAR,20.0,CRACKS IN BOUNDARY WALL,Active,2190,2023-07-21 11:05:44.537,103.72.220.110,
161,367,PHC BADHERA RAJPUTAN,30.0,CRACKS IN BOUNDARY WALL & RESIDENCE,Active,2190,2023-07-21 11:05:44.537,103.72.220.110,
162,368,HSC KUTHIARI,10.0,WATER FILLED IN HSC KUTHIARI ,Active,2190,2023-07-21 11:09:06.480,103.72.220.110,
163,368,HSC ANDORA,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.497,103.72.220.110,
164,368,HSC NEHRI,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.497,103.72.220.110,
165,368,HSC RAPOH MISSRAN,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.497,103.72.220.110,
166,368,HSC SUHIN,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.513,103.72.220.110,
167,368,HSC GHANGRET,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.530,103.72.220.110,
168,368,HSC GINDPUR MALON,22.0,LEAKAGE IN ROOF AND CRACKS IN WALL,Active,2190,2023-07-21 11:09:06.530,103.72.220.110,
