S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,181057.0,CHAUHAN CONSTRUCTIONS,INR,"1,475,200",Finance,Bid opening summary,Pradeep Kumar Bhardwaj,16-Oct-2020 12:29 PM,finance_60258.pdf,BOQ Comparative Chart,Technical,Bid opening summary,Pradeep Kumar Bhardwaj,06-Oct-2020 03:50 PM,technical_60258.pdf,1.0,180900.0,BHARAT SINGH CHAUHAN,03-Oct-2020 01:09 PM,Rejected-Finance,2nd Lowest,24-Dec-2020 03:07 PM,24-Dec-2020,"INR 1,181,801",60.0,Sudhir Kumar Gupta,24-Dec-2020 03:04 PM,AOC40857_1.pdf (97.00 KB),AOC,ErSudhirGupta,Internal,ShAmarSinghVermaHDMShManojkumarsupdtShRajKumarSrAssistant,Sudhir Kumar Gupta,24-Dec-2020 03:03 PM,finsummary_60258.pdf (1459.57 KB),ErPardeepKumarBhardwaj,Internal,ShAmarSinghVermaHDMShManojkumarsupdtShRajKumarSrAssistant,Pradeep Kumar Bhardwaj,09-Oct-2020 05:16 PM,12-Oct-2020 11:00 AM,techsummary_60258.pdf (1191.16 KB),PWD,2020_PWD_40857_1,SD-I-CTR-2019-20-10112 dt 04-09-20,"Construction Improvement on road from chotta Shimla to Kasumpti road in Shimla Town (SH Widening, Metalling and Tarring and Breast wall at Rd 0/915 to 1/035)(Under Smart city in Shimla Town)",AOC,1.0,DD - Demand Draft,PWD,SD-I-CTR-2019-20-10112 dt 04-09-20,2020_PWD_40857_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,18-Sep-2020 06:00 PM,06-Oct-2020 11:00 AM,18-Sep-2020 06:00 PM,05-Oct-2020 04:00 PM,NA ,NA ,18-Sep-2020 06:00 PM,05-Oct-2020 04:00 PM,12-Oct-2020 11:00 AM,"Construction Improvement on road from chotta Shimla to Kasumpti road in Shimla Town (SH Widening, Metalling and Tarring and Breast wall at Rd 0/915 to 1/035)(Under Smart city in Shimla Town)","Construction Improvement on road from chotta Shimla to Kasumpti road in Shimla Town (SH Widening, Metalling and Tarring and Breast wall at Rd 0/915 to 1/035)(Under Smart city in Shimla Town)",As per SBD ,NA ,"11,80,933",Civil Works,NA ,Tender,120.0,60.0,Shimla,171003.0,NA ,NA ,NA ,Executive Engineer Division No-I HPPWD Shimla-3,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (as per Schedule F 6.3),Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,"23,700",Yes,fixed,,Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,500.0,Executive Engineer Division No-I HPPWD Shimla-3,Executive Engineer Division No-I HPPWD Shimla-3,No,AOC
,,,,,,,,,,,,,,,,2.0,181057.0,CHAUHAN CONSTRUCTIONS,05-Oct-2020 01:20 PM,Accepted-AOC,Awarded,24-Dec-2020 03:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money Deposit (As per schedule F 6.5),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration (Refer General rule No.23 and as per invitation of bid),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (Refer General rule No.21),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate (As per Performa given in General rule No.19 ).,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery tools and plants (As per schedule F with reference to clause 18),,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 duly signed (Refer General rule No 26.7).,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The Contractor Shall give affidavit regarding List of both gazette and non gazette HPPWD Employees,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employee Provident Funds and Miscellaneous provision Act. 1952,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,AOC
