Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage
Finance,Opend,Manohar Choudhury,22-Jun-2020 08:09 PM,,BOQ Comparative Chart,1,83762,AMBA PROCESSING,20-Jun-2020 02:20 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,22-Dec-2020,INR 1100000.0,50.0,Dipjyoti Deka,22-Dec-2020 04:47 PM,HBYCMinutes.pdf (599.00 KB),PIP approval,ED,Internal,"DF, FA, FM, SPM, Audit Consultant, DME (SHQ)",Dipjyoti Deka,22-Dec-2020 04:37 PM,techsummary_27719.pdf (599.15 KB),1.0,83934.0,Mittal Enterprises,INR,1100000.0,National Health Mission||State Programme Management Unit - NHM,2020_NHM_17964_1,NHM/CH/HbYC/18-19/224,Printing and supply of HBYC IEC Materials,ED,Internal,"DF,FA,FM,SPM, Consult audit, Consultant CH, DME(SHQ)",Dipjyoti Deka,22-Dec-2020 04:43 PM,finsummary_27719.pdf (599.15 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.xls,Financial Bid,Printing and supply of HBYC IEC Materials,Printing and supply of HBYC IEC Materials,Please refer Tender documents. ,NA ,"11,21,000",Publishing/Printing,NA ,Rate Contract,90.0,50.0,27 nos district drug house,781005.0,"O/o Mission Director, NHM, Assam ","o/o Mission Director, NHM, Saikia Commercial Complex, Christanbasti, G.S Road, Guwahati ",18-Jun-2020 04:00 PM ,"O/o Mission Director, NHM, Assam",No ,No,National Health Mission||State Programme Management Unit - NHM,NHM/CH/HbYC/18-19/224,2020_NHM_17964_1,Yes,Open Limited,Supply,Goods,1.0,No,No,Not Applicable,No,No,No,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,17-Jun-2020 09:00 AM,22-Jun-2020 04:00 PM,17-Jun-2020 09:00 AM,22-Jun-2020 02:00 PM,NA ,NA ,17-Jun-2020 09:00 AM,22-Jun-2020 02:00 PM,"MD, NHM, Assam","O/o Mission Director, NHM, Saikia Commercial Complex, Christanbasti, G.S.Road, guwahati",AOC
,,,,,,2,83939,Aurora Fine Arts,22-Jun-2020 01:39 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,2.0,83941.0,F M Printers,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,83606,Baju Associates,20-Jun-2020 01:40 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,83906,Binapani Printing Press,22-Jun-2020 11:19 AM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,83941,F M Printers,22-Jun-2020 01:59 PM,Accepted-AOC,High rate,22-Dec-2020 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,83925,Infinity Advertising Services Pvt Ltd,22-Jun-2020 12:43 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,83888,MAA MANASHA PRINTERS,22-Jun-2020 10:05 AM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,83934,Mittal Enterprises,22-Jun-2020 01:15 PM,Accepted-AOC,Low rate,22-Dec-2020 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,83920,MS Navanita Printers,22-Jun-2020 12:25 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,83828,Nova Publications and Printers Pvt. Ltd,21-Jun-2020 01:06 PM,Rejected-Finance,High Rate,22-Dec-2020 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
