Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
PWD,No.-NHC- 2052-2151 dated 23.9.2020,2020_PWD_41331_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Restoration of rain damages on Chakki Banikhet Chamba Bharmour Road NH 154 A Km 106/0 TO 172/0 (SH Construction of PCC Retaining wall at RD 165/399 TO 165/405.50,Restoration of rain damages on Chakki Banikhet Chamba Bharmour Road NH 154 A Km 106/0 TO 172/0 (SH Construction of PCC Retaining wall at RD 165/399 TO 165/405.50,Please refer Tender documents. ,NA ,"3,13,987",Civil Works - Roads,NA ,Tender,90.0,180.0,Chamba,176310.0,NA ,NA ,NA ,Executive Engineer NH Division HPPWD Chamba,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender Form (indicated in schedule F),Executive Engineer NH Division HPPWD Chamba,Executive Engineer NH Division HPPWD Chamba,1.0,DD - Demand Draft,"6,300",No,fixed,,Executive Engineer NH Division HPPWD Chamba,Executive Engineer NH Division HPPWD Chamba,350.0,Executive Engineer NH Division HPPWD Chamba,Executive Engineer NH Division HPPWD Chamba,No,05-Oct-2020 11:00 AM,20-Oct-2020 11:30 AM,05-Oct-2020 11:00 AM,20-Oct-2020 11:00 AM,NA ,NA ,05-Oct-2020 11:00 AM,20-Oct-2020 11:00 AM,27-Oct-2020 11:40 AM,AOC,1.0,183099.0,Kahan Singh,INR,"264,282.5",Finance,Bid opening Summary,Rajeev Kumar,29-Dec-2020 01:05 PM,finance_61000.pdf,BOQ Comparative Chart,1.0,183099.0,Kahan Singh,19-Oct-2020 05:16 PM,Accepted-AOC,l-1,29-Dec-2020 01:18 PM,Technical,BOS,Rajeev Kumar,26-Oct-2020 05:38 PM,technical_61000.pdf,EE,Internal,Dealing assistant HDM Senior Assistant Superintending AE,Rajeev Kumar,26-Oct-2020 05:56 PM,27-Oct-2020 11:40 AM,techsummary_61000.pdf (588.53 KB),PWD,2020_PWD_41331_6,No.-NHC- 2052-2151 dated 23.9.2020,Restoration of rain damages on Chakki Banikhet Chamba Bharmour Road NH 154 A Km 106/0 TO 172/0 (SH Construction of PCC Retaining wall at RD 165/399 TO 165/405.50,29-Dec-2020,"INR 264,282.2",90.0,Rajeev Kumar,29-Dec-2020 01:14 PM,aoc......pdf (472.00 KB),Restoration of rain damages on Chakki Banikhet Chamba Bharmour Road NH 154 A Km 106/0 TO 172/0 (SH Construction of PCC Retaining wall at RD 165/399 TO 165/405.50,Executive Engineer,Internal,"Assistant Engineer, HDM Super indent Senior Assistant",Rajeev Kumar,29-Dec-2020 01:09 PM,finsummary_61000.pdf (255.70 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money (indicated in schedule F),,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,183137.0,Surinder Thakur,20-Oct-2020 10:31 AM,Rejected-AOC,l-2,29-Dec-2020 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No 23 and as per invitation of bid),,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of GST Number,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit/undertaking that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Pan Number,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding not having two works in hand at time of bid.,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 duly signed by the contractor,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Detail of work in hand,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
