Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
15-Dec-2020,INR 1.0,365.0,Milan Kalita,15-Dec-2020 04:42 PM,ISA_aoc.pdf (2450.00 KB),empanelled on 16.09.2020.,1,80859,Abhedya Basumatary,24-May-2020 07:49 AM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,M K Das,Internal,,Milan Kalita,25-Jun-2020 07:11 PM,techsummary_26559.pdf (1592.62 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2020_PHED_17347_1,PHE_8_MM_2014_15_T_136_41,Empanelment of Implementation Support Agencies under JJM,M.K.Das,Internal,,Milan Kalita,15-Dec-2020 04:37 PM,finsummary_26559.pdf (2449.56 KB),Finance,Technical Opening Summary,Milan Kalita,25-Jun-2020 07:04 PM,finance_26559.pdf,1.0,79573.0,Foresight Research and Consulting Pvt. Ltd.,INR,0.0,AOC,CE PHE Water Assam,"Hengrabari, Guwahati-36",1.0,Corrigendum No. 02,Date,,Empanelment of Implementation Support Agencies under JJM,EOI for Empanelment of Implementation Support Agencies under centrally funded Jal Jeevan Mission under PHE Deptt.,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,120.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_8_MM_2014_15_T_136_41,2020_PHED_17347_1,Yes,Open Tender,EOI,Services,1.0,No,No,Offline,No,No,No,1.0,BG - Bank Guarantee Irrevocable,"50,000",Yes,fixed,,CE PHE Water Assam,Guwahati,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Security as per Bid Document,0.0,Nil,Nil,No,09-Apr-2020 10:00 AM,27-May-2020 03:00 PM,09-Apr-2020 10:00 AM,26-May-2020 04:00 PM,09-Apr-2020 12:00 PM ,05-May-2020 03:00 PM ,09-Apr-2020 12:00 PM,26-May-2020 04:00 PM,AOC
,,,,,,,2,81111,Arihant Advertising Agency,26-May-2020 03:55 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,2.0,79590.0,RAJHANS CONSULTANTS AND TECHNOCRATS PRIVATE LIMITED,INR,0.0,AOC,,,2.0,Extension of Hard Copy Submission,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit Receipt,,,,,,,,,.pdf,Technical Qualification Documents alongwith all filled up forms as per Bid Document,,,,,,,,,,,,,AOC
,,,,,,,3,80064,BJS TRADING,14-May-2020 02:42 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,3.0,79909.0,Priya Communication,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,DCR - Deposit at call receipt,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,81009,Brahmaputra Foundation,26-May-2020 10:37 AM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,4.0,80261.0,The Energy and Resources Institute,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,81087,EPTISA INDIA PRIVATE LIMITED,26-May-2020 01:58 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,5.0,80720.0,r r enterprise,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,79573,Foresight Research and Consulting Pvt. Ltd.,25-May-2020 06:10 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,6.0,80798.0,SCORPION,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,7,80969,Fort Donor,26-May-2020 03:47 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,7.0,80850.0,Insight Brandcom Private Limited,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,8,79741,INDIAN GRAMEEN SERVICES,07-May-2020 06:35 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2020 07:11 PM,,,,,,,,,,,,,,,,,,,,,,8.0,80859.0,Abhedya Basumatary,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,9,80850,Insight Brandcom Private Limited,24-May-2020 02:39 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,9.0,80946.0,Outreach Advertising Private Limited,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,10,81052,JAYSHREE NGO,26-May-2020 12:30 PM,Accepted-AOC,Empanelled,15-Dec-2020 04:42 PM,,,,,,,,,,,,,,,,,,,,,,10.0,80969.0,Fort Donor,INR,0.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
