Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,000",CE PHE Water Assam,Guwahati,No,Pkg 01 Empanelment of manufacturers for supply of ISI marked UPVC Rigid pipes under JJM Assam,Pkg 01 Empanelment of manufacturers for supply of ISI marked UPVC Rigid pipes of various sizes to be utilized against different PWSS under JJM Assam,Please refer Tender documents. ,NA ,0.0,Supply of Materials,NA ,Empanelment,90.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,CE PHE Water Assam,"Hengrabari, Guwahati-36",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_27_JJM_20_21_T_12987_13052,2020_PHED_18866_1,Yes,Open Tender,Empanelment,Goods,1.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Qualification Documents alongwith all filled up forms as per Bild Document,05-Oct-2020 06:55 PM,28-Oct-2020 03:00 PM,05-Oct-2020 06:55 PM,27-Oct-2020 04:00 PM,NA ,NA ,06-Oct-2020 10:00 AM,27-Oct-2020 04:00 PM,0.0,No,fixed,,Nil,Nil,AOC,M.K.Das,Internal,,Milan Kalita,19-Dec-2020 01:13 PM,finsummary_29189.pdf (626.36 KB),Finance,Technical Opening Summary,Milan Kalita,04-Nov-2020 01:17 PM,finance_29189.pdf,1,96293,ANNAPURNA CONDUITS,26-Oct-2020 01:30 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,19-Dec-2020,INR 1.0,365.0,Milan Kalita,19-Dec-2020 01:16 PM,finance_aoc_upvc.pdf (626.00 KB),Empanelled on 04.11.2020 uploaded on 19.12.2020,M K Das,Internal,,Milan Kalita,04-Nov-2020 01:24 PM,techsummary_29189.pdf (734.63 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2020_PHED_18866_1,PHE_27_JJM_20_21_T_12987_13052,Pkg 01 Empanelment of manufacturers for supply of ISI marked UPVC Rigid pipes under JJM Assam,1.0,95653.0,G K PLASTICS PRIVATE LIMITED,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,96401,A ONE POLYPIPES AND FITTINGS PRIVATE LIMITED,27-Oct-2020 03:56 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,2.0,95987.0,Brahmaputra Udyog Pvt Ltd,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,96349,Ashirvad pipes private limited,27-Oct-2020 11:37 AM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,3.0,95993.0,PRABHU POLY PIPES LIMITED,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,95987,Brahmaputra Udyog Pvt Ltd,24-Oct-2020 03:37 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,4.0,96037.0,OMSREE PRODUCTS,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,96195,CHARU ENGINEERING INDUSTRIES,23-Oct-2020 05:10 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,5.0,96140.0,Skipper Limited,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,96197,CHARU TECHNOLOGY PVT. LTD.,23-Oct-2020 06:59 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,6.0,96195.0,CHARU ENGINEERING INDUSTRIES,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,96267,Crestia Polytech Pvt. Ltd.,27-Oct-2020 03:57 PM,Accepted-AOC,Empanelled,19-Dec-2020 01:16 PM,,,,,,,,,,,,,,,,,,7.0,96197.0,CHARU TECHNOLOGY PVT. LTD.,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,95590,Duke Pipes Private Limited,17-Oct-2020 03:37 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,8.0,96212.0,MEGHAA MOULDINGS,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,95659,falcon Tubes,17-Oct-2020 02:00 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,9.0,96261.0,P P INDUSTRIES,INR,0.0,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,95600,Garg Poly Industries,26-Oct-2020 12:36 PM,Rejected-Technical,Technically Non Responsive,04-Nov-2020 01:24 PM,,,,,,,,,,,,,,,,,,10.0,96267.0,Crestia Polytech Pvt. Ltd.,INR,0.0,AOC
