Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Technical,Bid opening summary,Dinesh Kumar Dhiman,14-Aug-2020 10:55 AM,technical_58104.pdf,1,172462,ANIL KUMAR,10-Aug-2020 04:30 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,Finance,Bid opening summary,Dinesh Kumar Dhiman,20-Aug-2020 03:36 PM,finance_58104.pdf,BOQ Comparative Chart,1.0,172649.0,Dayal Singh,INR,"1,872,260",Er. DK Dhiman,Internal,"GA,Supdt. DAO, HDM",Dinesh Kumar Dhiman,03-Dec-2020 11:42 AM,finsummary_58104.pdf (202.97 KB),03-Dec-2020,"INR 1,872,260",120.0,Dinesh Kumar Dhiman,03-Dec-2020 11:49 AM,2.pdf (203.00 KB),AOC,PWD,2020_PWD_39342_2,PWN/GA/20/2021-24 dt.27/7/2020,C/O main road from Harijan Basti Pargana Kuttan to Gharthara kms 0/0 to 1/510,Er. DK Dhiman,Internal,"GA, Supdt. DAO, HDM",Dinesh Kumar Dhiman,14-Aug-2020 11:05 AM,14-Aug-2020 11:10 AM,techsummary_58104.pdf (202.96 KB),AOC,C/O main road from Harijan Basti Pargana Kuttan to Gharthara kms 0/0 to 1/510,P/L interlocking paver block 80mm thick at RD 0/760 to 1/510.,Please refer Tender documents. ,NA ,"22,27,882",Civil Works - Roads,NA ,Tender,120.0,120.0,Nurpur,176202.0,NA ,NA ,NA ,Nurpur,No ,No,500.0,EE Nurpur,Nurpur,No,Executive Engineer,"Nurpur Division, HP PWD., Nurpur.","41,000",No,fixed,,EE Nurpur,Nurpur,1.0,Fee/PreQual/Technical,.pdf,Copy of enlistment,1.0,DD - Demand Draft,PWD,PWN/GA/20/2021-24 dt.27/7/2020,2020_PWD_39342_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Corrigendum,Other,,28-Jul-2020 11:30 AM,13-Aug-2020 11:30 AM,28-Jul-2020 11:30 AM,11-Aug-2020 04:00 PM,28-Jul-2020 11:30 AM ,11-Aug-2020 04:00 PM ,28-Jul-2020 11:30 AM,11-Aug-2020 04:00 PM,14-Aug-2020 11:10 AM,AOC
,,,,,2,172586,ANKIT MAHAJAN,11-Aug-2020 10:46 AM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of tender Form,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,3,172649,Dayal Singh,11-Aug-2020 02:37 PM,Accepted-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,4,172655,Jagjit Singh,11-Aug-2020 02:28 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The contractor having two works in hand are not eligible an undertaking reg. works in hand be given,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,5,171891,JAKUB DIN,07-Aug-2020 08:58 AM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,6,172201,MOHIT KUMAR MEHRA,10-Aug-2020 09:53 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,7,172531,M/S AJAY KUMAR GOVT CONTRACTOR,10-Aug-2020 06:21 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,8,172154,M/S GANDEEP KUMAR GOVT CONTRACTOR,08-Aug-2020 02:17 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,9,172603,NARENDER SINGH,11-Aug-2020 11:46 AM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,10,172624,rahul kalia,11-Aug-2020 12:29 PM,Rejected-AOC,qualified,03-Dec-2020 11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
