S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1,79746,Anshudeep Pathak,09-May-2020 03:36 PM,Rejected-Technical,Technically Non Responsive,19-May-2020 03:00 PM,1.0,79051.0,SANYUKTA ENGINEERING PRIVATE LIMITED,INR,24350.0,15-Dec-2020,INR 1.0,365.0,Milan Kalita,15-Dec-2020 11:17 AM,aoc_mark_III.pdf (1422.00 KB),AOC on 5.12.2020 and uploaded on 15.12.2020,B Das,Internal,,Milan Kalita,19-May-2020 03:00 PM,26-May-2020 12:00 PM,techsummary_25883.pdf (1328.20 KB),Technical,Technical Opening Summary,Milan Kalita,19-May-2020 02:14 PM,technical_25883.pdf,M.K.Das,Internal,,Milan Kalita,15-Dec-2020 10:39 AM,finsummary_25883.pdf (1175.39 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2020_PHED_17055_1,PHE_8_MM_2014_15_T_28271_76,Empanelment for supply of ISI marked India Mark III Deep Well Hand Pump and Assembly at stores of Assam,Finance,Financial Opening and evaluation,Milan Kalita,14-Dec-2020 01:21 PM,finance_25883.pdf,BOQ Comparative Chart,AOC,"1,00,000",Yes,fixed,,CE PHE Water Assam,Guwahati,CE PHE Water Assam,"Hengrabari, Guwahati-36",1.0,Corrigendum No. 03,Date,,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_8_MM_2014_15_T_28271_76,2020_PHED_17055_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,07-Mar-2020 02:00 PM,12-May-2020 03:00 PM,07-Mar-2020 02:00 PM,11-May-2020 04:00 PM,NA ,NA ,07-Mar-2020 03:00 PM,11-May-2020 04:00 PM,26-May-2020 12:00 PM,Empanelment for supply of ISI marked India Mark III Deep Well Hand Pump and Assembly at stores of Assam,Empanelment of manufacturers or their authorized dealers distributors for Parallel Rate Contract for supply of ISI marked India Mark III Deep Well Hand Pump and Assembly conforming to BIS specifications with up to date amendment at stores of Assam,Please refer Tender documents. ,NA ,0.0,Supply of Materials,NA ,Empanelment,90.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,"2,000",CE PHE Water Assam,Guwahati,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents as per Bid Document and Bid Security if in the form of BG,AOC
2,79963,KAMAKHYA SUPPLIERS,11-May-2020 03:35 PM,Rejected-Technical,Technically Non Responsive,19-May-2020 03:00 PM,2.0,79660.0,SHREE ANANT UDYOG,INR,24650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC
3,79856,M/S FARMCO(INDIA),11-May-2020 12:51 PM,Rejected-Technical,Technically Non Responsive,19-May-2020 03:00 PM,3.0,79870.0,Trade and Allied Agencies,INR,24350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidders Financial Bid Form,AOC
4,79747,M/S ONE STAR ENGINEERING,09-May-2020 03:23 PM,Rejected-Technical,Technically Non Responsive,19-May-2020 03:00 PM,4.0,79879.0,SANTANA ENTERPRISE,INR,24350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,79958,POMOI STEELS,11-May-2020 03:23 PM,Rejected-Technical,Technically Non Responsive,19-May-2020 03:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,79879,SANTANA ENTERPRISE,10-May-2020 02:45 PM,Accepted-AOC,Awarded,15-Dec-2020 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
7,79051,SANYUKTA ENGINEERING PRIVATE LIMITED,22-Apr-2020 06:37 PM,Accepted-AOC,Awarded,15-Dec-2020 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
8,79955,SHASHI DEVI BAJAJ,11-May-2020 02:37 PM,Rejected-AOC,Not awarded,15-Dec-2020 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
9,79660,SHREE ANANT UDYOG,11-May-2020 07:09 AM,Accepted-AOC,Awarded,15-Dec-2020 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
10,79874,SURYA ENTERPRISES,11-May-2020 02:43 PM,Rejected-AOC,Not awarded,15-Dec-2020 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
