Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Abhishek Bagwan,Internal,AbhishekBagwanNarinderSharmaShivKumarSantoshKumarJagdishChandAdtiyaSharma,AMNISH SHARMA,20-Feb-2021 03:10 PM,20-Feb-2021 03:15 PM,techsummary_63654.pdf (79.67 KB),Technical,Tender report has been done by committee.,AMNISH SHARMA,12-Feb-2021 01:31 PM,technical_63654.pdf,1,195251,aa kay traders,10-Jan-2021 04:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,1.0,Revocation of Technical Bid,Technical Error in Technical Evaluation,27-Jan-2021 12:36 PM,corrigendum.pdf ,41.72,Technical Opening,Finance,Financial bid finalised.,AMNISH SHARMA,02-Mar-2021 04:09 PM,None,BOQ Comparative Chart,TarunKumar,Internal,AbhishekBagwan,AMNISH SHARMA,16-Mar-2021 10:49 AM,finsummary_63654.pdf (1661.18 KB),Directorate of Technical Education||ITI||Govt. ITI Shahpur,2020_DTE4_42943_1,ITI/SHP/IMC/STRIVE,Machinery Equipment,16-Mar-2021,"INR 2,172,000",30.0,AMNISH SHARMA,16-Mar-2021 12:26 PM,aoc.pdf (2157.00 KB),1.0,192970.0,Mars Edpal Instruments Pvt Ltd,INR,"230,100",AOC,1.0,DD - Demand Draft,1.0,date extended,Date,,Machinery Equipment,machinery,Please refer Tender documents. ,NA ,"21,72,000",Machineries,NA ,Tender,90.0,30.0,Govt ITI Shahpur,176206.0,NA ,NA ,NA ,Govt ITI Shahpur,No ,No,Directorate of Technical Education||ITI||Govt. ITI Shahpur,ITI/SHP/IMC/STRIVE,2020_DTE4_42943_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Offline,No,No,No,04-Dec-2020 04:00 PM,12-Jan-2021 03:00 PM,04-Dec-2020 05:00 PM,11-Jan-2021 04:00 PM,NA ,NA ,04-Dec-2020 05:00 PM,11-Jan-2021 04:00 PM,20-Feb-2021 03:15 PM,Principal ITI Shahpur,"Principal, Govt ITI Shahpur Distt Kangra","1,000",Principal-cum-member sec IMC Govt ITI Shahpur,Kangra,Yes,1.0,Fee/PreQual/Technical,.pdf,SCANNED COPY OF TENDER COST,"65,160",Yes,fixed,,"Principal-cum-Member sec., IMC of Govt ITI Shahpur",Kangra,AOC
,,,,,,,,,,,,2,194296,ASHA ENTERPRISES,29-Dec-2020 03:40 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,194115.0,Vee Kay Systems,INR,"154,875",AOC,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,SCANNED COPY OF EARNEST MONEY,,,,,,,AOC
,,,,,,,,,,,,3,193600,ASHA SCIENTIFIC WORKS,24-Dec-2020 01:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,194200.0,Technozon Solutions,INR,"36,816",AOC,3.0,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,195229,BANSAL INDUSTRIAL CORPORATION,09-Jan-2021 12:54 PM,Accepted-AOC,L1 FOR SOME ITEM,16-Mar-2021 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,195084.0,Rohit Uppal,INR,"348,100",AOC,4.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,194153,CREATIVE LAB,29-Dec-2020 10:53 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,195229.0,BANSAL INDUSTRIAL CORPORATION,INR,"304,440",AOC,5.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,194271,GLOBAL SCIENTIFIC CORPORATION,29-Dec-2020 02:28 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,193927,IMAX ASSOCIATES,28-Dec-2020 05:16 PM,Rejected-Finance,Highly Quoted in all items,16-Mar-2021 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,194297,INTERNATIONAL EXPORT HOUSE,29-Dec-2020 03:40 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Feb-2021 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,193866,Kitek Technologies Pvt. Ltd,26-Dec-2020 03:05 PM,Rejected-Finance,Highly Quoted in all items,16-Mar-2021 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,192764,LAKSHMI INDUSTRIES (REGD.),29-Dec-2020 03:09 PM,Rejected-Finance,High Rate for Quoted items,16-Mar-2021 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,11,192970,Mars Edpal Instruments Pvt Ltd,29-Dec-2020 12:57 PM,Accepted-AOC,L1 FOR SOME ITEMS,16-Mar-2021 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,12,194282,MDT INTERNATIONAL,29-Dec-2020 03:08 PM,Rejected-Finance,Highly Quoted in all items,16-Mar-2021 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,13,194231,quality industrial corporation,29-Dec-2020 12:22 PM,Rejected-Finance,High Rate for Quoted item,16-Mar-2021 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,14,195084,Rohit Uppal,11-Jan-2021 12:16 PM,Accepted-AOC,L1 FOR SOME ITEMS,16-Mar-2021 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
