Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"A K Sinha Casshyap, IPS",Internal,,Samiron Deka,11-Feb-2021 03:52 PM,finsummary_12967.pdf (233.24 KB),1,42798,Akshaya Jain and Associates,06-Oct-2018 02:40 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,11-Feb-2021,INR 1.0,1095.0,Samiron Deka,11-Feb-2021 03:58 PM,EoIMarking-AssamPoliceAcademy.pdf (233.00 KB),Finance,Admitted for shortlisting,Samiron Deka,03-Dec-2018 05:16 PM,,1.0,42445.0,Office For Alternative Architecture,INR,0.0,Assam Police,2018_AP_8653_1,S-VI/109/2016/190 dtd. 14-09-2018,Request for Expression of Interest for Assam Police Academy,"A K Sinha Casshyap, IPS",Internal,,Samiron Deka,03-Dec-2018 05:22 PM,techsummary_12967.pdf (233.23 KB),AOC,1.0,DD - Demand Draft,1.0,Corrigendum 2,Date,,14-Sep-2018 04:20 PM,25-Oct-2018 03:30 PM,14-Sep-2018 04:20 PM,25-Oct-2018 12:30 PM,14-Sep-2018 04:20 PM ,21-Sep-2018 01:00 PM ,26-Sep-2018 09:00 AM,25-Oct-2018 12:30 PM,Addl. DGP (M and L),"Assam Police Headquarters, Ulubari, Guwahati",Request for Expression of Interest for Assam Police Academy,REoI from Consultants/Firms/ Agencies/Joint Ventures/Consortium of Companies for Consultancy Services for Assam Police Academy.,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,180.0,1095.0,Guwahati,781007.0,NA ,NA ,NA ,Assam Police Headquarters,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Request for Expression of Interest,Assam Police,S-VI/109/2016/190 dtd. 14-09-2018,2018_AP_8653_1,Yes,Open Tender,EOI,Services,1.0,No,No,Offline,No,No,No,0.0,No,fixed,,Nil,Nil,200.0,"Addl. DGP (M and L), Assam",Guwahati,No,AOC
,,,,,,2,43628,Antre Bourgeon LLP,23-Oct-2018 06:39 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,2.0,42457.0,astroarchineers,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,42493,Arcop Associates Private Limited,01-Oct-2018 02:15 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,3.0,42493.0,Arcop Associates Private Limited,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,42457,astroarchineers,15-Oct-2018 04:48 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,4.0,42507.0,Polaris,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,42572,Bridge And Roof Company (India) Ltd.,08-Oct-2018 07:01 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,5.0,42549.0,I-WIN ADVISORY SERVICES LIMITED,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,42565,DDF Consultants Pvt. Ltd,01-Oct-2018 02:45 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,6.0,42565.0,DDF Consultants Pvt. Ltd,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,43501,Enarch Consultants Pvt Ltd,17-Oct-2018 02:32 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,7.0,42572.0,Bridge And Roof Company (India) Ltd.,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,42549,I-WIN ADVISORY SERVICES LIMITED,01-Oct-2018 10:44 AM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,8.0,42585.0,Mukesh Associates,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,43748,KITCO Ltd,23-Oct-2018 03:58 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,9.0,42606.0,Ks Design Cell,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,43765,Kothari Associates Pvt. Ltd.,23-Oct-2018 07:43 PM,Accepted-AOC,CEC Report,11-Feb-2021 03:58 PM,,,,,,,,,,,,10.0,42798.0,Akshaya Jain and Associates,INR,0.0,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
