Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Himachal Pradesh Tourism Development Corporation||Head Office - Shimla - HPTDC||Project Branch - HPTDC,PUR-1-1/2020-TDC,2021_HPTDC_43702_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Offline,No,No,No,20-Jan-2021 05:10 PM,05-Feb-2021 11:30 AM,20-Jan-2021 05:15 PM,05-Feb-2021 11:00 AM,20-Jan-2021 05:15 PM ,02-Feb-2021 05:00 PM ,20-Jan-2021 05:15 PM,05-Feb-2021 11:00 AM,08-Feb-2021 02:35 PM,"2,00,000",No,fixed,,"Managing Director, HPTDC",Shimla,1.0,Fee/PreQual/Technical,.pdf,Copy of Original demand draft towards the cost of bid document and EMD,1.0,DD - Demand Draft,Tender for the purchase of furniture items for new hotel of HPTDC at Kasauli,purchase of furniture items for new hotel of HPTDC at Kasauli,As per tender document ,NA ,,Furniture/ Fixture,Furniture items for hotel ,Tender,120.0,60.0,Kasauli,173220.0,NA ,NA ,NA ,Shimla,No ,No,"2,000","Managing Director, HPTDC",Shimla,No,1.0,Tender Document,Other,,General Manager,"Ritz Annexe, Shimla",AOC,Finance,Summary,Surekha Negi,12-Mar-2021 10:25 AM,finance_65165.pdf,BOQ Comparative Chart,Technical,Summary,Surekha Negi,08-Feb-2021 02:24 PM,technical_65165.pdf,12-Mar-2021,"INR 5,766,182",60.0,Surekha Negi,12-Mar-2021 10:53 AM,AOC.pdf (6217.00 KB),Please see the award letter,Ashni Soni,Internal,"Sh. Dhiraj Bali, Anil Kappor, Mukesh Sharma",Surekha Negi,08-Feb-2021 02:28 PM,08-Feb-2021 02:35 PM,techsummary_65165.pdf (574.37 KB),1.0,197217.0,Anand Enterprises,04-Feb-2021 06:36 PM,Rejected-AOC,Qualified,12-Mar-2021 10:53 AM,Ashni Soni,Internal,Mukesh Sharma Anil Kapoor Dhiraj Bhali,Surekha Negi,12-Mar-2021 10:41 AM,finsummary_65165.pdf (1397.49 KB),Himachal Pradesh Tourism Development Corporation||Head Office - Shimla - HPTDC||Project Branch - HPTDC,2021_HPTDC_43702_1,PUR-1-1/2020-TDC,Tender for the purchase of furniture items for new hotel of HPTDC at Kasauli,1.0,197134.0,Delite Hi-Tech Furniture Industries (P) Ltd.,INR,"5,766,182",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of affidavit regarding correctness of information furnished,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Revised Specification of Furniture,Technical Bid,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,197134.0,Delite Hi-Tech Furniture Industries (P) Ltd.,05-Feb-2021 10:35 AM,Accepted-AOC,Qualified,12-Mar-2021 10:53 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,197144.0,j r furniture udyog,03-Feb-2021 05:51 PM,Rejected-AOC,Qualified,12-Mar-2021 10:53 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of GSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,197235.0,LIFE STYLE INTERIORS,05-Feb-2021 10:47 AM,Rejected-AOC,Qualified,12-Mar-2021 10:53 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that bidder is a manufacturer of furniture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,196277.0,METAL TECH INDUSTRIES,30-Jan-2021 11:21 AM,Rejected-AOC,Qualified,12-Mar-2021 10:53 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Product profile of company alongwith turnover certificate issued by CA for last 3 Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,195933.0,Savvy Craft,02-Feb-2021 06:56 PM,Rejected-AOC,Qualified,12-Mar-2021 10:53 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Authorization of the Manufacturer/ Company that he is authorized to bid in this tender on his behalf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of affidavit for duly notarized on non-judicial paper Undertaking of non blacklisted/ debarred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of proof of own office of bidder or its associates in the Himachal Pradesh from last 3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
