Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Financial evaluation is in process,KRISHNAV JYOTI SARMA,04-Jan-2021 01:32 PM,,BOQ Comparative Chart,"Chief Engineer,Irrigation,Assam,Ghy-03",Internal,,Manisha Barua,02-Jan-2021 12:37 PM,02-Jan-2021 12:40 PM,techsummary_30449.pdf (1314.30 KB),Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2020_ID_19653_6,DDP_VI_11_2017_29 Date15_12_2020,"DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD (LTIF) UNDER DHANSIRI PROJECT WEIR DIVISION, IRRIGATION, BHAIRABKUNDA Pkg-VI",Technical,Technical evaluation is in process,Manisha Barua,22-Dec-2020 04:00 PM,,1,100411,BINU RAM BORO,21-Dec-2020 09:11 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,"2,04,504",Yes,percentage,2.0%,Nil,Nil,"DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD (LTIF) UNDER DHANSIRI PROJECT WEIR DIVISION, IRRIGATION, BHAIRABKUNDA Pkg-VI","C.C lining from ch.7940.00m to 8040.00m of B1M canal , Restoration of B1M canal from ch.8100.00m to 9450.00m , Restoration of canal D2B1M from ch. 3290.00m to ch. 3800.00m , Restoration of breached portion of D2B1M canal at ch.19860m",Please refer Tender documents. ,NA ,"1,02,25,200",Civil Works,NA ,Tender,180.0,45.0,Udalguri,784509.0,NA ,NA ,NA ,"O/o Chief Engineer (I),Irrigation,Assam, Ghy-03",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,100",Nil,Nil,No,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,DDP_VI_11_2017_29 Date15_12_2020,2020_ID_19653_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Chief Engineer ,Irrigation,Assam","O/o Chief Engineer (I),Irrigation,Assam, Ghy-03",1.0,SBI Bank,15-Dec-2020 05:30 PM,22-Dec-2020 03:00 PM,15-Dec-2020 05:45 PM,22-Dec-2020 02:00 PM,NA ,NA ,17-Dec-2020 10:00 AM,22-Dec-2020 02:00 PM,02-Jan-2021 12:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,100427,BRAJEN DEKA,21-Dec-2020 05:39 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,100524,DHRUBA JYOTI OJAH,22-Dec-2020 09:26 AM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,100450,DIGEN SWARGIWARY,21-Dec-2020 03:23 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,100461,HIMANSHU KAKATI,21-Dec-2020 07:56 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Pre-Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,100380,MILITA ISLARY DAIMARI,21-Dec-2020 07:18 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,100440,M/S Kusumbar Construction,22-Dec-2020 10:52 AM,Accepted-AOC,Awarded,10-Feb-2021 02:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,100508,Nikunja Deka,22-Dec-2020 11:14 AM,Accepted-AOC,Awarded,10-Feb-2021 02:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,100369,PARIMAL DEV NATH,21-Dec-2020 09:50 PM,Accepted-AOC,Awarded,10-Feb-2021 02:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,10,100287,SHRI DHANESH MEDHI,21-Dec-2020 07:45 PM,Rejected-Finance,Not Admitted,10-Feb-2021 02:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,11,100480,SRI MANGLA RAM BASUMATARY,21-Dec-2020 05:02 PM,Rejected-Technical,Not Admitted,02-Jan-2021 12:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,12,100351,Sri Somla Daimary,21-Dec-2020 02:21 PM,Rejected-Finance,Not Admitted,10-Feb-2021 02:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
