Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) South||SE(OP) Nahan,OCN/DB-27/NIT-No-21/2023-24,2023_HPSEB_81185_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee and EMD,07-Nov-2023 09:00 AM,14-Nov-2023 03:30 PM,07-Nov-2023 09:00 AM,14-Nov-2023 01:00 PM,07-Nov-2023 10:00 AM,10-Nov-2023 03:00 PM,07-Nov-2023 10:00 AM,14-Nov-2023 01:00 PM,15-Nov-2023 05:35 PM,"16,815",No,fixed,,Nil,Nil,1.0,ICICI BANK,5.0,Nil,Nil,No,SE (OP) Circle Nahan,SE (OP) Circle Nahan,OCN/DB-27/NIT-No-21/2023-24,E-Tender for Partial Turn Key Basis to Prov. SOP to ITI Maina for C/O 11KV HT line and 11/.4 KV 1x250 KVA S/Stn. at Sangrah Electrical Section Sangrah under ESD Dadahu (Ch to  Deposit Scheme),A Class License with similar nature of work experience,,"16,81,385",Electrical Works,HT LT and Sub-Station,Tender,30.0,30.0,Sangrah,173022.0,,,,(OP) Circle Nahan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,A Class License register with CEI of HP Govt.,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work Experience with similar nature of work and as per SBD Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST/EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,ITR/Turn over with CA verified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavits as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Joint Venture as per SBD Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bid Capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Techno-commercial checklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
