Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) South||SE(OP) Nahan,OCN/DB-27/NIT-No-08/2024-25,2024_HPSEB_96585_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee and EMD,16-Dec-2024 09:00 AM,13-Jan-2025 11:30 AM,16-Dec-2024 10:00 AM,13-Jan-2025 10:30 AM,16-Dec-2024 10:00 AM,28-Dec-2024 03:00 PM,16-Dec-2024 10:00 AM,13-Jan-2025 10:30 AM,23-Jan-2025 01:00 PM,"70,375",No,fixed,,Nil,Nil,1.0,corrigendum4,Date,,1.0,ICICI BANK,"1,180",Nil,Nil,No,"Superintending Engineer,","SE, (OP) Circle, HPSEBL, Nahan",OCN/DB-27/NIT-No-08/2024-25,E-Tender for Partial Turn Key Basis for Prov. SOP to LWSS for Prov. 11/.4 KV 2x250 KVA Sub-Station and 11 KV HT Line along with 11/.4 KV CT/PT Unit near Koti at Village Sanog in Electrical section Rajpur ESD Puruwala,A class license with similar nature of work experience,,"28,14,944",Electrical Works,HT LT and Sub-Station,Tender,90.0,90.0,Puruwala,173025.0,,,,"(OP) Circle HPSEBL, Nahan",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,A Class License registered with Govt. of HP,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST/PAN/AADHAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,EPF/ESI if applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work Experience with similar nature of work as per SBD Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,ITR/Turn over/Balance sheet verified by the CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Capacity duly verified by the CA and as per SBD Criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Judicial Document prescribed in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Checklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
