Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||JSV Jaisinghpur",14485-570 dated 03.02.2025,2025_HPIPH_99244_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scan copy of deduction of Earnest money and cost of tender,03-Feb-2025 05:00 PM,14-Feb-2025 11:30 AM,03-Feb-2025 05:00 PM,13-Feb-2025 05:00 PM,,,03-Feb-2025 05:00 PM,13-Feb-2025 05:00 PM,14-Feb-2025 01:35 PM,"2,45,331",No,fixed,,EE JSV  Division Jaisinghpur,EE JSV  Division Jaisinghpur,1.0,ICICI BANK,"2,000",EE JSV  Division Jaisinghpur,EE JSV  Division Jaisinghpur,No,Executive Engineer JSV Division Jaisinghpur,O/O The Executive EngineerJSV Division Jaisinghpur,Providing LWSS Ladoh Parnoh and Andreta Agojar Biara in Tehsil Palampur District Kangra,Providing LWSS Ladoh Parnoh and Andreta Agojar Biara in Tehsil Palampur District Kangra,Please refer Tender documents.,,"98,13,226",Civil Works - Water Works,,Tender,120.0,180.0,Andreta Agojar Biara,176096.0,,,,O/O The Executive EngineerJSV Division Jaisinghpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of Registration with JSV (IPH) Department in appropriate class and latest renewal th,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Income Tax and GST registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration copy of EPF and latest clearance certificate thereof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An affidavit that any Government/Semi Government/Board/Corporation/ Private  Organization etc hav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of authorization letter regarding digital certificate (DSC) of the person authorized be the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The Technical bid must include Schematic drawings of the bidders  proposal i e the  flow diagramme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other conditions as per terms and conditions folder be required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,A scanned copy of undertaking as per Chapter IV of Form 12 that I have carefully studied a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
