Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,4829-79 dated 5-10-2023,2023_PWD_80039_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,e-Challan Cost of tender and Earnest of Money,11-Oct-2023 11:00 AM,18-Oct-2023 11:00 AM,11-Oct-2023 11:00 AM,17-Oct-2023 05:00 PM,,,11-Oct-2023 11:00 AM,17-Oct-2023 05:00 PM,20-Oct-2023 02:00 PM,"19,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,500.0,Nil,Nil,No,EXECUTIVE ENGINEER,"EXECUTIVE ENGINEER
FATEHPUR DIVISION HPPWD
FATEHPUR",Construction of link rod from Bhatti Minhasan to village Pardah Km 0.0 to 1.300 Under MMSY SH Construction of 3.00 mtr R.C.C span culvert at RD 0.665 and 1.00 mtr R.C.C span culvert at RD 0.160 and cement concrete pavement at RD 0.131 to 0.180.,Construction of link rod from Bhatti Minhasan to village Pardah Km 0.0 to 1.300 Under MMSY SH Construction of 3.00 mtr R.C.C span culvert at RD 0.665 and 1.00 mtr R.C.C span culvert at RD 0.160 and cement concrete pavement at RD 0.131 to 0.180.,Please refer Tender documents.,,"9,54,026",Civil Works,,Tender,75.0,30.0,Fatehpur,176053.0,,,,Fatehpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"GST, PAN and Latest ITR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Work done, one similar nature work not less than forty  present amount put to tender last five years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Detail of machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Detail regarding arbitration litigation cases for the last five years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An affidavit that the information furnished with BID documents are true and correct with Name of wor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PWD Form No 8 in SBD duly signed by the bidder and upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other documents as specified by the State in the Bid Data Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
